cancer,edin,is_tumor
STAD,0.27,True
BLCA,0.49,True
COAD,0.36,True
DLBC,2.08,True
ESCA,0.62,True
GBM,2.3800000000000003,True
HNSC,0.2,True
KIRC,0.19,True
LGG,0.19,True
LIHC,0.27,True
MESO,1.16,True
PAAD,0.5599999999999999,True
PRAD,0.6,True
SKCM,0.64,True
TGCT,0.64,True
THCA,0.2,True
THYM,0.84,True
ESCA,1.8499999999999999,True
GBM,0.6,True
PRAD,0.4,True
STAD,0.8,True
TGCT,1.28,True
PRAD,0.2,True
PRAD,0.2,True
SARC,0.38,True
PRAD,0.2,True
PRAD,0.2,True
SARC,0.38,True
SARC,0.38,True
SARC,0.38,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
STAD,0.53,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.53,True
STAD,0.27,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.53,True
STAD,0.27,True
LGG,0.19,True
CHOL,2.78,True
LGG,0.19,True
ESCA,0.62,True
LGG,0.5700000000000001,True
STAD,0.27,True
LGG,0.38,True
LGG,0.19,True
ESCA,0.62,True
STAD,0.27,True
LAML,1.32,True
STAD,0.53,True
LAML,0.66,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
DLBC,2.08,True
LAML,0.66,True
STAD,0.8,True
LAML,0.66,True
STAD,0.27,True
STAD,0.8,True
LAML,0.66,True
LAML,0.66,True
STAD,0.8,True
LAML,0.66,True
STAD,1.0699999999999998,True
STAD,0.53,True
STAD,0.27,True
LAML,4.64,True
LAML,0.66,True
LAML,3.3099999999999996,True
STAD,0.27,True
LAML,0.66,True
LAML,0.66,True
LAML,0.66,True
STAD,0.27,True
STAD,0.27,True
LAML,0.66,True
STAD,1.87,True
STAD,0.27,True
LAML,0.66,True
STAD,0.27,True
STAD,0.53,True
KIRC,0.19,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.27,True
LAML,1.32,True
KIRP,0.35000000000000003,True
KIRP,3.1199999999999997,False
LAML,2.65,True
LUAD,0.19,True
PRAD,0.2,True
STAD,0.27,True
STAD,3.1199999999999997,False
ESCA,1.8499999999999999,True
KIRC,0.19,True
LAML,1.32,True
STAD,2.67,True
ESCA,0.62,True
STAD,0.8,True
BLCA,0.25,True
ESCA,11.73,True
LAML,5.96,True
PRAD,0.2,True
STAD,7.199999999999999,True
ESCA,8.02,True
LAML,3.9699999999999998,True
STAD,3.73,True
BLCA,0.25,True
ESCA,13.58,True
ESCA,9.09,False
KIRC,0.37,True
LAML,2.65,True
LUSC,0.2,True
PRAD,0.4,True
STAD,9.6,True
THYM,0.84,True
ESCA,0.62,True
STAD,0.8,True
LAML,1.32,True
LAML,3.9699999999999998,True
STAD,0.27,True
LAML,0.66,True
LAML,1.32,True
LAML,2.65,True
ESCA,0.62,True
LAML,1.32,True
LAML,1.32,True
COAD,0.36,True
LAML,0.66,True
PRAD,0.2,True
LAML,3.3099999999999996,True
LAML,1.32,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.27,True
LAML,3.3099999999999996,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
STAD,0.27,True
KIRC,0.19,True
LAML,0.66,True
LAML,0.66,True
KIRC,0.19,True
STAD,0.27,True
COAD,0.36,True
ESCA,1.23,True
STAD,0.27,True
STAD,0.53,True
PRAD,0.2,True
STAD,0.27,True
COAD,0.36,True
KIRP,0.69,True
STAD,0.27,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
ESCA,0.62,True
ESCA,0.62,True
STAD,0.53,True
ESCA,0.62,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.27,True
COAD,0.36,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.27,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.27,True
ESCA,0.62,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.27,True
ESCA,0.62,True
LAML,0.66,True
STAD,0.27,True
KIRC,0.19,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
STAD,0.27,True
ESCA,0.62,True
LUAD,0.19,True
STAD,0.53,True
STAD,0.27,True
STAD,0.27,True
LUSC,0.2,True
LUSC,0.2,True
PRAD,0.4,True
STAD,0.27,True
BLCA,0.25,True
ESCA,2.4699999999999998,True
STAD,0.27,True
ESCA,1.8499999999999999,True
STAD,0.27,True
PRAD,0.2,True
STAD,0.27,True
ESCA,0.62,True
PRAD,0.2,True
PRAD,0.2,True
COAD,0.36,True
STAD,0.27,True
LUAD,0.19,True
STAD,0.27,True
COAD,1.0699999999999998,True
ESCA,0.62,True
KIRC,0.19,True
STAD,0.53,True
COAD,0.36,True
ESCA,1.23,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.8,True
LAML,0.66,True
ESCA,0.62,True
KIRC,0.19,True
STAD,0.53,True
ESCA,1.23,True
LAML,0.66,True
STAD,0.27,True
COAD,0.36,True
ESCA,0.62,True
STAD,0.27,True
COAD,0.36,True
ESCA,0.62,True
KIRC,0.19,True
LAML,1.9900000000000002,True
STAD,0.53,True
KIRC,0.19,True
LAML,0.66,True
COAD,0.36,True
ESCA,1.8499999999999999,True
KIRC,0.19,True
LAML,2.65,True
PRAD,0.2,True
STAD,1.6,True
COAD,0.36,True
KIRC,0.19,True
ESCA,0.62,True
KIRC,0.19,True
LAML,1.32,True
PRAD,0.2,True
STAD,0.8,True
ESCA,1.23,True
KIRC,0.19,True
LAML,0.66,True
PRAD,0.2,True
STAD,0.53,True
ESCA,1.23,True
KIRC,0.19,True
LAML,0.66,True
PRAD,0.2,True
STAD,0.27,True
ESCA,1.23,True
KIRC,0.19,True
PRAD,0.2,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
KIRC,0.19,True
STAD,0.27,True
STAD,0.27,True
KIRC,0.19,True
STAD,0.27,True
ESCA,0.62,True
KIRC,0.19,True
STAD,0.53,True
ESCA,0.62,True
KIRC,0.19,True
ESCA,0.62,True
ESCA,0.62,True
KIRC,0.19,True
STAD,0.27,True
KIRC,0.19,True
ESCA,1.23,True
KIRC,0.19,True
STAD,0.27,True
ESCA,0.62,True
COAD,1.0699999999999998,True
ESCA,1.23,True
KIRC,0.37,True
STAD,0.53,True
COAD,0.36,True
KIRC,0.37,True
STAD,0.27,True
COAD,0.36,True
LAML,0.66,True
KIRC,0.19,True
LAML,0.66,True
LAML,0.66,True
LAML,0.66,True
KIRC,0.19,True
LAML,0.66,True
KIRC,0.37,True
STAD,0.27,True
KIRC,0.19,True
STAD,0.27,True
KIRC,0.19,True
STAD,0.27,True
KIRC,0.19,True
KIRC,0.37,True
STAD,0.27,True
KIRC,0.19,True
STAD,0.53,True
COAD,0.36,True
COAD,0.36,True
STAD,0.53,True
LAML,0.66,True
KIRC,0.19,True
COAD,0.7100000000000001,True
KIRC,0.19,True
LAML,0.66,True
LAML,1.9900000000000002,True
STAD,0.53,True
LAML,0.66,True
LAML,0.66,True
STAD,0.53,True
LAML,1.32,True
STAD,0.8,True
ESCA,0.62,True
KIRC,0.19,True
LAML,1.9900000000000002,True
STAD,0.8,True
LAML,0.66,True
LAML,0.66,True
LUAD,0.19,True
STAD,0.53,True
ESCA,0.62,True
KIRC,0.19,True
LAML,0.66,True
ESCA,1.23,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.8,True
ESCA,1.23,True
KIRC,0.19,True
LAML,0.66,True
STAD,0.8,True
KIRC,0.19,True
LAML,1.32,True
ESCA,0.62,True
KIRC,0.19,True
LAML,0.66,True
KIRC,0.19,True
STAD,5.6000000000000005,True
STAD,12.5,False
BLCA,0.25,True
ESCA,2.4699999999999998,True
STAD,8.799999999999999,True
STAD,28.12,False
ESCA,3.6999999999999997,True
KIRP,0.35000000000000003,True
KIRP,3.1199999999999997,False
STAD,12.0,True
STAD,31.25,False
BLCA,0.49,True
DLBC,2.08,True
ESCA,6.17,True
KIRC,0.19,True
KIRP,0.35000000000000003,True
KIRP,3.1199999999999997,False
PRAD,0.2,True
STAD,17.330000000000002,True
STAD,31.25,False
DLBC,2.08,True
ESCA,4.32,True
KIRC,0.19,True
STAD,15.2,True
STAD,31.25,False
ESCA,4.9399999999999995,True
LAML,1.32,True
STAD,16.27,True
STAD,31.25,False
ESCA,5.56,True
KIRC,0.19,True
LAML,6.619999999999999,True
STAD,17.07,True
STAD,31.25,False
ESCA,1.8499999999999999,True
LAML,2.65,True
STAD,7.199999999999999,True
STAD,18.75,False
BLCA,0.25,True
ESCA,4.32,True
KIRC,0.19,True
LAML,5.96,True
STAD,13.600000000000001,True
STAD,21.88,False
COAD,0.36,True
ESCA,3.6999999999999997,True
KIRC,0.19,True
LAML,6.619999999999999,True
PRAD,0.2,True
STAD,9.6,True
STAD,9.379999999999999,False
KIRC,0.37,True
STAD,0.27,True
THYM,0.84,True
BLCA,0.98,True
DLBC,2.08,True
ESCA,1.8499999999999999,True
KIRC,0.37,True
STAD,3.73,True
BLCA,0.74,True
COAD,0.36,True
ESCA,1.23,True
KIRC,0.37,True
LUAD,0.19,True
STAD,1.87,True
STAD,3.1199999999999997,False
BLCA,0.25,True
BLCA,1.47,True
COAD,1.0699999999999998,True
DLBC,4.17,True
ESCA,1.8499999999999999,True
KICH,4.17,False
KIRC,1.1199999999999999,True
LUSC,0.2,True
PRAD,0.4,True
PRAD,1.92,False
READ,1.09,True
STAD,5.07,True
BLCA,5.1499999999999995,True
COAD,2.1399999999999997,True
DLBC,4.17,True
ESCA,4.9399999999999995,True
HNSC,0.2,True
KICH,4.17,False
KIRC,2.4299999999999997,True
KIRP,0.35000000000000003,True
KIRP,3.1199999999999997,False
LAML,1.32,True
LUAD,0.38,True
LUSC,0.2,True
PRAD,0.8,True
PRAD,1.92,False
READ,1.09,True
SKCM,0.42,True
STAD,7.7299999999999995,True
STAD,9.379999999999999,False
TGCT,0.64,True
BLCA,3.4299999999999997,True
COAD,1.43,True
ESCA,3.09,True
HNSC,0.2,True
KIRC,1.87,True
LAML,1.32,True
LUAD,0.38,True
PRAD,0.8,True
PRAD,3.85,False
SKCM,0.42,True
STAD,4.53,True
STAD,3.1199999999999997,False
TGCT,0.64,True
BLCA,5.88,True
COAD,2.5,True
DLBC,2.08,True
ESCA,4.32,True
HNSC,0.4,True
KICH,4.17,False
KIRC,3.36,True
KIRP,0.69,True
LAML,2.65,True
LUAD,0.5700000000000001,True
LUSC,0.2,True
PRAD,1.0,True
PRAD,3.85,False
READ,1.09,True
SKCM,0.42,True
STAD,7.199999999999999,True
STAD,9.379999999999999,False
TGCT,0.64,True
THCA,0.2,True
THYM,0.84,True
ESCA,0.62,True
BLCA,0.49,True
STAD,0.27,True
BLCA,5.390000000000001,True
COAD,1.79,True
DLBC,2.08,True
ESCA,4.32,True
HNSC,0.2,True
KICH,4.17,False
KIRC,3.36,True
KIRP,0.35000000000000003,True
KIRP,6.25,False
LAML,2.65,True
LUAD,0.76,True
LUSC,0.2,True
PRAD,1.6,True
READ,1.09,True
SARC,0.38,True
SKCM,0.21,True
STAD,5.07,True
STAD,6.25,False
TGCT,0.64,True
THYM,0.84,True
ESCA,0.62,True
BLCA,2.7,True
COAD,0.36,True
ESCA,1.8499999999999999,True
KICH,4.17,False
KIRC,0.75,True
KIRC,1.39,False
KIRP,3.1199999999999997,False
LAML,1.32,True
LUAD,0.19,True
PRAD,0.4,True
STAD,1.3299999999999998,True
KIRC,0.19,True
LAML,1.9900000000000002,True
LAML,1.9900000000000002,True
STAD,0.27,True
KIRC,0.19,True
KIRC,0.37,True
LAML,1.32,True
LUAD,0.5700000000000001,True
COAD,1.43,True
KIRC,0.37,True
LAML,1.9900000000000002,True
LUAD,0.76,True
PRAD,0.4,True
LUAD,0.19,True
KIRC,0.37,True
LAML,1.32,True
LUAD,0.38,True
COAD,0.36,True
KIRC,0.37,True
LAML,1.32,True
LUAD,0.19,True
LUAD,0.19,True
COAD,0.36,True
LUAD,0.5700000000000001,True
KIRC,0.19,True
LAML,0.66,True
LAML,0.66,True
KIRC,0.19,True
KIRC,0.19,True
KIRC,0.19,True
KIRC,0.19,True
KIRC,0.19,True
LUAD,0.19,True
LAML,0.66,True
LUAD,0.19,True
ESCA,0.62,True
STAD,1.3299999999999998,True
STAD,3.1199999999999997,False
LAML,0.66,True
STAD,0.27,True
COAD,0.36,True
KIRC,0.19,True
LAML,0.66,True
LAML,0.66,True
KIRC,0.19,True
LAML,1.9900000000000002,True
COAD,0.36,True
KIRC,0.19,True
LAML,1.32,True
LUAD,0.5700000000000001,True
COAD,1.43,True
KIRC,0.5599999999999999,True
KIRP,0.35000000000000003,True
LAML,3.3099999999999996,True
LUAD,0.5700000000000001,True
PRAD,0.2,True
STAD,0.27,True
COAD,1.0699999999999998,True
KIRC,0.5599999999999999,True
KIRP,0.35000000000000003,True
LAML,3.3099999999999996,True
LUAD,0.5700000000000001,True
PRAD,0.2,True
STAD,0.27,True
COAD,1.0699999999999998,True
KIRC,0.5599999999999999,True
KIRP,0.35000000000000003,True
LAML,3.3099999999999996,True
LUAD,0.5700000000000001,True
PRAD,0.2,True
STAD,0.27,True
COAD,0.36,True
KIRC,0.37,True
LAML,1.32,True
LUAD,0.19,True
STAD,0.27,True
KIRC,0.37,True
LAML,1.9900000000000002,True
LUAD,0.5700000000000001,True
COAD,0.36,True
LAML,0.66,True
COAD,0.36,True
LUAD,0.19,True
COAD,0.7100000000000001,True
KIRC,0.37,True
LAML,0.66,True
LUAD,0.38,True
COAD,0.7100000000000001,True
KIRC,0.5599999999999999,True
LUAD,0.5700000000000001,True
PRAD,0.2,True
COAD,1.0699999999999998,True
KIRC,0.5599999999999999,True
LAML,0.66,True
LUAD,0.5700000000000001,True
COAD,0.7100000000000001,True
KIRC,0.37,True
LAML,1.9900000000000002,True
LUAD,0.38,True
PRAD,0.2,True
COAD,1.0699999999999998,True
KIRC,0.75,True
LAML,1.32,True
LUAD,0.5700000000000001,True
COAD,0.36,True
KIRC,0.37,True
LAML,1.9900000000000002,True
LUAD,0.19,True
COAD,1.0699999999999998,True
KIRC,0.37,True
LAML,5.3,True
LUAD,0.19,True
STAD,0.27,True
COAD,1.0699999999999998,True
KIRC,0.37,True
LAML,3.9699999999999998,True
LUAD,0.19,True
STAD,0.27,True
COAD,0.36,True
KIRC,0.37,True
COAD,0.7100000000000001,True
KIRC,0.37,True
LAML,5.3,True
LUAD,0.19,True
STAD,0.27,True
COAD,1.0699999999999998,True
KIRC,0.19,True
LUAD,0.38,True
COAD,1.0699999999999998,True
KIRC,0.5599999999999999,True
LAML,3.9699999999999998,True
LUAD,0.19,True
STAD,1.3299999999999998,True
COAD,1.43,True
KIRC,0.5599999999999999,True
LAML,3.9699999999999998,True
LUAD,0.19,True
STAD,1.3299999999999998,True
COAD,1.0699999999999998,True
KIRC,0.19,True
LAML,1.9900000000000002,True
LUAD,0.19,True
STAD,0.27,True
