cancer,edin,is_tumor
ACC,18.990000000000002,True
BLCA,27.450000000000003,True
BLCA,10.530000000000001,False
BRCA,23.66,True
BRCA,12.389999999999999,False
CESC,38.24,True
CHOL,22.220000000000002,True
COAD,18.21,True
COAD,12.2,False
DLBC,27.08,True
ESCA,56.169999999999995,True
ESCA,27.27,False
GBM,58.93000000000001,True
GBM,20.0,False
HNSC,19.8,True
HNSC,13.639999999999999,False
KICH,6.15,True
KICH,16.669999999999998,False
KIRC,18.32,True
KIRC,4.17,False
KIRP,20.07,True
KIRP,18.75,False
LAML,1.32,True
LGG,16.259999999999998,True
LIHC,20.32,True
LIHC,10.0,False
LUAD,15.939999999999998,True
LUAD,11.86,False
LUSC,26.05,True
LUSC,6.12,False
MESO,22.09,True
OV,54.879999999999995,True
PAAD,19.1,True
PAAD,25.0,False
PCPG,15.299999999999999,True
PRAD,17.0,True
PRAD,5.7700000000000005,False
READ,19.57,True
SARC,28.52,True
SKCM,23.78,True
SKCM,100.0,False
STAD,32.53,True
STAD,12.5,False
TGCT,40.38,True
THCA,17.29,True
THCA,12.07,False
THYM,37.82,True
UCEC,28.65,True
UCEC,14.29,False
UCS,33.93,True
UVM,11.25,True
ACC,3.8,True
BLCA,6.859999999999999,True
BRCA,4.26,True
BRCA,6.1899999999999995,False
CESC,10.13,True
CHOL,8.33,True
CHOL,77.78,False
COAD,6.069999999999999,True
DLBC,6.25,True
ESCA,29.01,True
ESCA,9.09,False
GBM,22.02,True
HNSC,3.4000000000000004,True
KICH,1.54,True
KICH,12.5,False
KIRC,7.66,True
KIRC,13.889999999999999,False
KIRP,16.61,True
KIRP,15.620000000000001,False
LGG,12.29,True
LIHC,39.300000000000004,True
LIHC,57.99999999999999,False
LUAD,7.3999999999999995,True
LUAD,1.69,False
LUSC,5.01,True
LUSC,4.08,False
MESO,20.93,True
OV,16.619999999999997,True
PAAD,3.93,True
PCPG,1.09,True
PRAD,7.199999999999999,True
PRAD,9.62,False
READ,5.43,True
SARC,2.6599999999999997,True
SARC,50.0,False
SKCM,13.8,True
STAD,18.93,True
STAD,3.1199999999999997,False
TGCT,10.26,True
THCA,0.59,True
THCA,3.45,False
THYM,16.81,True
UCEC,2.92,True
UCEC,5.71,False
UCS,1.79,True
UVM,7.5,True
ACC,5.06,True
BLCA,20.59,True
BLCA,26.32,False
BRCA,31.369999999999997,True
BRCA,26.55,False
CESC,36.27,True
CHOL,27.779999999999998,True
COAD,35.0,True
COAD,24.39,False
DLBC,22.919999999999998,True
ESCA,60.49,True
ESCA,27.27,False
GBM,2.98,True
HNSC,40.0,True
HNSC,40.910000000000004,False
KICH,3.08,True
KICH,29.17,False
KIRC,35.510000000000005,True
KIRC,27.779999999999998,False
KIRP,13.489999999999998,True
KIRP,21.88,False
LAML,9.93,True
LIHC,10.96,True
LIHC,8.0,False
LUAD,36.05,True
LUAD,23.73,False
LUSC,30.459999999999997,True
LUSC,32.65,False
MESO,20.93,True
OV,20.05,True
PAAD,33.71,True
PCPG,1.6400000000000001,True
PRAD,12.8,True
PRAD,17.31,False
READ,30.43,True
READ,10.0,False
SARC,4.18,True
SKCM,8.7,True
STAD,44.269999999999996,True
STAD,3.1199999999999997,False
TGCT,3.85,True
THCA,26.919999999999998,True
THCA,10.34,False
THYM,13.450000000000001,True
THYM,50.0,False
UCEC,12.590000000000002,True
UCEC,5.71,False
UCS,7.140000000000001,True
UVM,1.25,True
ACC,2.53,True
BLCA,15.440000000000001,True
BRCA,58.3,True
BRCA,46.9,False
CESC,43.46,True
CESC,33.33,False
CHOL,8.33,True
