cancer,edin,is_tumor
BLCA,0.25,True
BRCA,0.73,True
BRCA,0.88,False
CESC,0.33,True
ESCA,7.41,True
GBM,2.4,True
HNSC,0.2,True
LUAD,0.19,True
LUSC,0.4,True
OV,2.64,True
SKCM,0.42,True
STAD,2.4,True
TGCT,1.44,True
ACC,1.27,True
BLCA,4.66,True
BRCA,21.759999999999998,True
BRCA,4.42,False
CESC,2.6100000000000003,True
CHOL,19.439999999999998,True
COAD,0.36,True
DLBC,4.17,True
ESCA,45.06,True
GBM,2.4,True
HNSC,2.1999999999999997,True
KIRC,9.35,True
KIRC,5.56,False
KIRP,2.08,True
KIRP,12.5,False
LAML,12.58,True
LGG,3.2099999999999995,True
LIHC,5.08,True
LUAD,10.25,True
LUSC,10.620000000000001,True
LUSC,2.04,False
MESO,8.14,True
OV,24.54,True
PAAD,5.06,True
PCPG,1.09,True
PRAD,5.0,True
PRAD,1.92,False
SARC,3.42,True
SKCM,7.01,True
STAD,32.53,True
STAD,9.379999999999999,False
TGCT,14.39,True
THCA,4.72,True
THCA,1.72,False
THYM,7.5600000000000005,True
UCEC,3.47,True
UCEC,4.35,False
UCS,3.5700000000000003,True
UVM,1.25,True
ACC,1.27,True
BLCA,2.7,True
BLCA,5.26,False
BRCA,17.14,True
BRCA,9.73,False
CESC,3.92,True
CHOL,19.439999999999998,True
COAD,4.29,True
DLBC,8.33,True
ESCA,22.220000000000002,True
ESCA,9.09,False
GBM,15.57,True
HNSC,6.0,True
HNSC,6.819999999999999,False
KICH,4.62,True
KICH,16.669999999999998,False
KIRC,10.65,True
KIRC,9.719999999999999,False
KIRP,4.5,True
KIRP,15.620000000000001,False
LAML,30.459999999999997,True
LGG,13.23,True
LIHC,4.279999999999999,True
LUAD,7.3999999999999995,True
LUAD,3.39,False
LUSC,10.42,True
LUSC,8.16,False
MESO,8.14,True
OV,8.709999999999999,True
PAAD,5.06,True
PCPG,4.92,True
PRAD,9.8,True
PRAD,13.459999999999999,False
READ,2.17,True
SARC,4.18,True
SKCM,11.04,True
STAD,18.67,True
STAD,15.620000000000001,False
TGCT,7.91,True
THCA,9.04,True
THCA,13.79,False
THYM,13.450000000000001,True
UCEC,5.47,True
UCEC,13.04,False
UCS,5.36,True
UVM,1.25,True
BRCA,0.18,True
ESCA,0.62,True
LGG,0.19,True
LUAD,0.19,True
LUSC,0.2,True
OV,1.58,True
STAD,0.53,True
THYM,0.84,True
ACC,13.919999999999998,True
BLCA,15.440000000000001,True
BLCA,5.26,False
BRCA,25.019999999999996,True
BRCA,18.58,False
CESC,15.36,True
