cancer,edin,is_tumor
ACC,3.8,True
BLCA,6.859999999999999,True
BLCA,5.26,False
BRCA,11.88,True
BRCA,13.270000000000001,False
CESC,10.459999999999999,True
CESC,33.33,False
CHOL,2.78,True
CHOL,11.110000000000001,False
COAD,3.5700000000000003,True
COAD,2.44,False
ESCA,10.489999999999998,True
GBM,8.33,True
HNSC,6.2,True
HNSC,9.09,False
KICH,8.33,False
KIRC,7.1,True
KIRC,4.17,False
KIRP,7.61,True
KIRP,6.25,False
LAML,5.3,True
LGG,13.420000000000002,True
LIHC,2.41,True
LUAD,7.59,True
LUAD,6.78,False
LUSC,8.62,True
LUSC,12.24,False
MESO,10.47,True
OV,8.18,True
PAAD,6.74,True
PCPG,6.01,True
PRAD,14.399999999999999,True
PRAD,17.31,False
READ,4.35,True
READ,10.0,False
SARC,8.37,True
SARC,50.0,False
SKCM,6.370000000000001,True
SKCM,100.0,False
STAD,7.199999999999999,True
STAD,6.25,False
TGCT,6.41,True
THCA,7.2700000000000005,True
THCA,8.62,False
THYM,14.29,True
UCEC,5.11,True
UCEC,11.43,False
UCS,7.140000000000001,True
UVM,3.75,True
ACC,1.27,True
BLCA,4.9,True
BLCA,5.26,False
BRCA,7.5200000000000005,True
BRCA,1.77,False
CESC,30.070000000000004,True
CESC,33.33,False
CHOL,2.78,True
COAD,7.86,True
COAD,24.39,False
ESCA,37.65,True
ESCA,9.09,False
GBM,25.6,True
HNSC,28.199999999999996,True
HNSC,22.73,False
KICH,21.54,True
KICH,25.0,False
KIRC,20.19,True
KIRC,16.669999999999998,False
KIRP,3.11,True
KIRP,12.5,False
LAML,10.6,True
LGG,10.780000000000001,True
LIHC,0.53,True
LUAD,11.95,True
LUAD,5.08,False
LUSC,21.84,True
LUSC,24.490000000000002,False
MESO,23.26,True
OV,20.05,True
PAAD,6.74,True
PAAD,25.0,False
PCPG,2.19,True
PRAD,0.4,True
READ,4.35,True
READ,20.0,False
SARC,19.009999999999998,True
SKCM,8.7,True
STAD,20.27,True
TGCT,1.28,True
THCA,7.2700000000000005,True
THYM,17.65,True
UCEC,1.09,True
UCEC,8.57,False
CESC,33.33,False
ESCA,3.09,True
KIRC,0.19,True
KIRC,1.39,False
KIRP,2.42,True
KIRP,3.1199999999999997,False
LUAD,0.38,True
PAAD,2.25,True
READ,1.09,True
STAD,0.27,True
UCEC,0.5499999999999999,True
BLCA,0.25,True
BRCA,0.44999999999999996,True
DLBC,4.17,True
ESCA,17.28,True
GBM,2.3800000000000003,True
HNSC,0.2,True
KIRC,0.75,True
KIRP,0.35000000000000003,True
LAML,10.6,True
LGG,2.65,True
LUAD,0.38,True
LUSC,2.04,False
OV,8.709999999999999,True
PCPG,0.5499999999999999,True
PRAD,0.2,True
SARC,3.04,True
SKCM,1.91,True
STAD,14.93,True
STAD,9.379999999999999,False
TGCT,0.64,True
THCA,0.2,True
THYM,3.36,True
UCEC,0.18,True
UCS,1.79,True
ACC,11.39,True
BLCA,7.35,True
BLCA,26.32,False
BRCA,15.78,True
BRCA,23.89,False
CESC,10.13,True
CESC,33.33,False
CHOL,13.889999999999999,True
COAD,10.0,True
COAD,19.509999999999998,False
DLBC,6.25,True
ESCA,15.43,True
ESCA,18.18,False
GBM,11.899999999999999,True
HNSC,7.6,True
HNSC,2.27,False
KICH,7.6899999999999995,True
KICH,20.830000000000002,False
KIRC,24.3,True
KIRC,15.28,False
KIRP,12.46,True
KIRP,15.620000000000001,False
LAML,3.3099999999999996,True
LGG,7.75,True
LIHC,6.950000000000001,True
LIHC,6.0,False
LUAD,11.76,True
LUAD,13.56,False
LUSC,8.62,True
LUSC,28.57,False
MESO,15.120000000000001,True
OV,10.290000000000001,True
PAAD,15.17,True
PAAD,25.0,False
PCPG,18.58,True
PCPG,33.33,False
PRAD,15.4,True
PRAD,21.15,False
READ,8.7,True
READ,10.0,False
SARC,10.65,True
SKCM,15.07,True
STAD,15.73,True
STAD,25.0,False
TGCT,7.6899999999999995,True
THCA,14.729999999999999,True
THCA,6.9,False
THYM,14.29,True
THYM,50.0,False
UCEC,2.01,True
UCEC,20.0,False
UCS,3.5700000000000003,True
UVM,15.0,True
ACC,53.16,True
BLCA,21.81,True
BLCA,52.629999999999995,False
BRCA,54.85,True
BRCA,75.22,False
CESC,19.28,True
CESC,66.67,False
CHOL,50.0,True
COAD,75.71,True
COAD,73.17,False
DLBC,22.919999999999998,True
ESCA,40.739999999999995,True
ESCA,72.72999999999999,False
GBM,89.88000000000001,True
GBM,inf,False
HNSC,8.4,True
HNSC,20.45,False
KICH,70.77,True
KICH,100.0,False
KIRC,86.17,True
KIRC,98.61,False
KIRP,79.24,True
KIRP,84.38,False
LAML,41.06,True
LGG,82.8,True
LIHC,39.839999999999996,True
LIHC,18.0,False
LUAD,43.830000000000005,True
LUAD,38.98,False
LUSC,26.25,True
LUSC,69.39,False
MESO,30.23,True
OV,37.99,True
PAAD,55.059999999999995,True
PAAD,50.0,False
PCPG,65.03,True
PCPG,100.0,False
PRAD,64.8,True
PRAD,86.53999999999999,False
READ,77.17,True
READ,70.0,False
SARC,45.25,True
SARC,50.0,False
SKCM,66.67,True
SKCM,100.0,False
STAD,56.53,True
STAD,65.62,False
TGCT,6.41,True
THCA,82.91,True
THCA,77.59,False
THYM,42.02,True
THYM,100.0,False
UCEC,13.139999999999999,True
UCEC,54.290000000000006,False
UCS,28.57,True
UVM,62.5,True
ACC,87.33999999999999,True
BLCA,78.19,True
BLCA,42.11,False
BRCA,88.58,True
BRCA,92.92,False
CESC,88.56,True
CESC,66.67,False
CHOL,77.78,True
COAD,86.79,True
COAD,34.150000000000006,False
DLBC,60.419999999999995,True
ESCA,98.15,True
ESCA,100.0,False
GBM,99.4,True
GBM,inf,False
HNSC,88.4,True
HNSC,79.55,False
KICH,90.77,True
KICH,70.83,False
KIRC,81.12,True
KIRC,75.0,False
KIRP,61.94,True
KIRP,71.88,False
LAML,72.85000000000001,True
LGG,99.42999999999999,True
LIHC,46.26,True
LIHC,8.0,False
LUAD,59.77,True
LUAD,32.2,False
LUSC,88.98,True
LUSC,77.55,False
MESO,86.05000000000001,True
OV,97.63,True
PAAD,64.61,True
PAAD,50.0,False
PCPG,87.42999999999999,True
PCPG,66.67,False
PRAD,89.2,True
PRAD,84.61999999999999,False
READ,96.74000000000001,True
READ,40.0,False
SARC,81.75,True
SARC,50.0,False
SKCM,83.86,True
SKCM,100.0,False
STAD,88.0,True
STAD,65.62,False
TGCT,92.31,True
THCA,92.34,True
THCA,91.38,False
THYM,84.87,True
THYM,100.0,False
UCEC,64.23,True
UCEC,80.0,False
UCS,91.07,True
UVM,60.0,True
ACC,20.25,True
BLCA,30.15,True
BLCA,42.11,False
BRCA,41.43,True
BRCA,47.79,False
CESC,26.8,True
CESC,66.67,False
CHOL,25.0,True
CHOL,33.33,False
COAD,18.93,True
COAD,12.2,False
DLBC,12.5,True
