cancer,edin,is_tumor
ACC,1.27,True
BLCA,8.82,True
BLCA,5.26,False
BRCA,5.26,True
CESC,3.92,True
CHOL,5.56,True
COAD,0.36,True
DLBC,4.17,True
ESCA,24.69,True
ESCA,9.09,False
GBM,4.17,True
HNSC,0.6,True
KICH,4.62,True
KICH,25.0,False
KIRC,5.050000000000001,True
KIRC,8.33,False
KIRP,19.38,True
KIRP,15.620000000000001,False
LAML,31.130000000000003,True
LGG,3.7800000000000002,True
LIHC,1.34,True
LIHC,2.0,False
LUAD,16.32,True
LUSC,2.1999999999999997,True
LUSC,16.33,False
MESO,1.16,True
OV,12.659999999999998,True
PAAD,2.81,True
PCPG,26.229999999999997,True
PRAD,8.799999999999999,True
PRAD,1.92,False
SARC,4.5600000000000005,True
SKCM,3.4000000000000004,True
STAD,19.2,True
STAD,9.379999999999999,False
TGCT,37.82,True
THCA,3.1399999999999997,True
THCA,3.45,False
THYM,13.450000000000001,True
THYM,50.0,False
UCEC,2.01,True
UCEC,2.86,False
UCS,7.140000000000001,True
UVM,2.5,True
ACC,25.319999999999997,True
BLCA,8.58,True
BRCA,35.089999999999996,True
BRCA,35.4,False
CESC,14.71,True
CESC,33.33,False
COAD,36.43,True
DLBC,8.33,True
ESCA,80.25,True
ESCA,63.63999999999999,False
GBM,37.5,True
GBM,40.0,False
HNSC,7.000000000000001,True
KICH,49.230000000000004,True
KICH,16.669999999999998,False
KIRC,12.9,True
KIRC,36.11,False
KIRP,19.72,True
KIRP,31.25,False
LAML,1.9900000000000002,True
LGG,21.55,True
LIHC,5.35,True
LIHC,6.0,False
LUAD,12.9,True
LUAD,1.69,False
LUSC,13.03,True
LUSC,8.16,False
MESO,10.47,True
OV,73.61,True
PAAD,8.43,True
PCPG,13.66,True
PCPG,33.33,False
PRAD,30.8,True
PRAD,25.0,False
READ,43.480000000000004,True
READ,20.0,False
SARC,11.790000000000001,True
SARC,50.0,False
SKCM,11.04,True
STAD,69.87,True
STAD,43.75,False
TGCT,17.31,True
THCA,26.33,True
THCA,22.41,False
THYM,21.85,True
THYM,50.0,False
UCEC,2.01,True
UCEC,8.57,False
UCS,5.36,True
UVM,3.75,True
ACC,6.329999999999999,True
BLCA,8.82,True
BLCA,15.790000000000001,False
BRCA,37.9,True
BRCA,56.64,False
CESC,21.240000000000002,True
CESC,66.67,False
CHOL,5.56,True
COAD,19.29,True
COAD,21.95,False
DLBC,16.669999999999998,True
ESCA,27.779999999999998,True
ESCA,18.18,False
GBM,60.12,True
GBM,20.0,False
HNSC,22.400000000000002,True
HNSC,11.360000000000001,False
KICH,40.0,True
KICH,83.33,False
KIRC,30.09,True
KIRC,77.78,False
KIRP,23.880000000000003,True
KIRP,53.12,False
LGG,58.220000000000006,True
