cancer,edin,is_tumor
ACC,7.59,True
BLCA,0.49,True
BRCA,1.0,True
BRCA,23.89,False
CESC,0.65,True
COAD,1.0699999999999998,True
COAD,9.76,False
ESCA,8.64,True
GBM,0.6,True
HNSC,2.1999999999999997,True
HNSC,2.27,False
KICH,3.08,True
KIRC,0.37,True
KIRP,1.38,True
LUAD,2.2800000000000002,True
LUAD,5.08,False
LUSC,1.7999999999999998,True
LUSC,14.29,False
MESO,6.98,True
OV,0.79,True
PAAD,1.1199999999999999,True
PCPG,0.5499999999999999,True
PCPG,66.67,False
PRAD,0.2,True
READ,1.09,True
READ,10.0,False
SARC,3.04,True
SKCM,0.64,True
STAD,3.47,True
STAD,3.1199999999999997,False
TGCT,1.28,True
THCA,1.18,True
THYM,50.0,False
BRCA,0.18,True
BRCA,0.88,False
ESCA,0.62,True
GBM,4.17,True
KIRC,0.19,True
LAML,0.66,True
LGG,1.51,True
PCPG,0.5499999999999999,True
PRAD,0.2,True
SARC,0.76,True
STAD,3.47,True
STAD,3.1199999999999997,False
THCA,0.79,True
BLCA,29.409999999999997,True
BLCA,26.32,False
BRCA,23.119999999999997,True
BRCA,4.42,False
CESC,27.12,True
CHOL,8.33,True
COAD,6.069999999999999,True
COAD,29.270000000000003,False
DLBC,89.58,True
ESCA,42.59,True
ESCA,9.09,False
GBM,0.6,True
HNSC,18.0,True
HNSC,9.09,False
KICH,1.54,True
KICH,4.17,False
KIRC,25.979999999999997,True
KIRC,1.39,False
KIRP,7.960000000000001,True
KIRP,6.25,False
LAML,3.3099999999999996,True
LGG,0.19,True
LIHC,3.74,True
LIHC,4.0,False
LUAD,35.099999999999994,True
LUAD,10.17,False
LUSC,28.26,True
LUSC,40.82,False
MESO,15.120000000000001,True
OV,13.459999999999999,True
PAAD,14.04,True
PAAD,25.0,False
PRAD,3.4000000000000004,True
PRAD,1.92,False
READ,4.35,True
READ,20.0,False
SARC,10.27,True
SKCM,30.15,True
SKCM,100.0,False
STAD,41.07,True
STAD,18.75,False
TGCT,34.62,True
THCA,33.989999999999995,True
THCA,25.86,False
THYM,57.14,True
THYM,100.0,False
UCEC,8.58,True
UCS,5.36,True
UVM,2.5,True
BLCA,3.92,True
BLCA,5.26,False
BRCA,4.17,True
BRCA,0.88,False
CESC,4.58,True
COAD,1.0699999999999998,True
COAD,2.44,False
DLBC,33.33,True
