cancer,edin,is_tumor
BLCA,0.1053,False
KIRC,0.0056,True
LAML,0.0066,True
LGG,0.0038,True
LIHC,0.0027,True
LUAD,0.0169,False
UCEC,0.0018,True
KIRC,0.0019,True
LGG,0.0019,True
PRAD,0.002,True
STAD,0.0312,False
THCA,0.0172,False
ACC,0.0127,True
BLCA,0.0049,True
BRCA,0.0009,True
COAD,0.0071,True
HNSC,0.006,True
KIRP,0.0035,True
LIHC,0.0027,True
LUSC,0.004,True
PAAD,0.0056,True
PRAD,0.006,True
SKCM,0.0064,True
THCA,0.0039,True
THYM,0.0084,True
UVM,0.0125,True
LAML,0.0066,True
ESCA,0.0062,True
LAML,0.0066,True
STAD,0.0027,True
