cancer,edin,is_tumor
BRCA,0.18,True
ESCA,0.62,True
GBM,0.6,True
KIRC,0.9299999999999999,True
KIRP,1.38,True
LAML,1.32,True
LGG,0.5700000000000001,True
LUAD,0.19,True
MESO,1.16,True
SKCM,0.21,True
STAD,0.27,True
STAD,3.1199999999999997,False
BRCA,0.09,True
KIRC,0.19,True
KIRP,2.42,True
LUAD,0.19,True
MESO,1.16,True
PCPG,0.5499999999999999,True
STAD,0.53,True
STAD,6.25,False
BRCA,0.09,True
CHOL,2.78,True
COAD,0.36,True
ESCA,0.62,True
GBM,0.6,True
KIRC,1.68,True
KIRP,2.42,True
LAML,1.9900000000000002,True
LGG,0.19,True
LUAD,0.95,True
MESO,1.16,True
OV,0.26,True
PCPG,1.09,True
STAD,0.53,True
STAD,3.1199999999999997,False
THYM,50.0,False
UCS,1.79,True
BRCA,0.18,True
CHOL,2.78,True
COAD,0.36,True
ESCA,0.62,True
GBM,0.6,True
KIRC,2.62,True
KIRP,4.5,True
LAML,4.64,True
LGG,0.19,True
LUAD,0.95,True
MESO,2.33,True
PCPG,1.6400000000000001,True
SARC,0.38,True
STAD,0.8,True
STAD,3.1199999999999997,False
THYM,50.0,False
UCS,1.79,True
BRCA,0.18,True
CHOL,2.78,True
COAD,0.36,True
GBM,1.1900000000000002,True
KIRC,2.9899999999999998,True
KIRP,5.88,True
LAML,4.64,True
LGG,0.38,True
LUAD,0.76,True
LUSC,2.04,False
MESO,2.33,True
OV,0.26,True
PCPG,0.5499999999999999,True
SARC,0.38,True
SKCM,0.21,True
STAD,0.8,True
STAD,3.1199999999999997,False
BRCA,0.09,True
CHOL,2.78,True
COAD,0.36,True
GBM,1.1900000000000002,True
KIRC,2.06,True
KIRP,1.73,True
LAML,4.64,True
LUAD,0.19,True
LUSC,4.08,False
OV,0.26,True
PCPG,0.5499999999999999,True
SARC,0.38,True
SKCM,0.21,True
STAD,0.53,True
UCS,1.79,True
BRCA,0.09,True
ESCA,0.62,True
GBM,0.6,True
KIRC,3.18,True
KIRP,2.77,True
LAML,1.32,True
LUAD,0.5700000000000001,True
LUSC,2.04,False
MESO,1.16,True
OV,0.26,True
PCPG,0.5499999999999999,True
STAD,0.8,True
STAD,3.1199999999999997,False
UCS,1.79,True
BRCA,0.09,True
CHOL,2.78,True
COAD,0.36,True
ESCA,0.62,True
GBM,0.6,True
KIRC,1.5,True
KIRP,0.35000000000000003,True
LAML,1.9900000000000002,True
LUAD,0.76,True
MESO,2.33,True
PCPG,0.5499999999999999,True
SKCM,0.21,True
STAD,0.27,True
STAD,3.1199999999999997,False
TGCT,0.64,True
THYM,50.0,False
KIRC,0.75,True
LUAD,0.5700000000000001,True
STAD,3.1199999999999997,False
BRCA,0.09,True
KIRP,0.35000000000000003,True
LUAD,0.19,True
STAD,3.1199999999999997,False
ESCA,0.62,True
KIRC,0.37,True
LGG,0.19,True
LUAD,0.5700000000000001,True
