cancer,edin,is_tumor
chr1_160996644-,0.892,True
chr1_160996644-,0.828,True
chr1_160996644-,0.887,True
chr1_160996644-,0.895,True
chr1_160996644-,0.846,True
chr1_160996644-,0.770,True
chr1_160996644-,0.895,True
chr1_160996644-,0.879,True
chr1_160996644-,0.814,True
chr1_160996644-,0.898,True
chr1_160996644-,0.819,True
chr1_160996644-,0.655,True
chr1_160996644-,0.822,True
chr1_160996644-,0.839,True
chr1_160996644-,0.853,True
chr1_160996644-,0.874,True
chr1_160996644-,0.771,True
chr1_160996644-,0.759,True
chr1_160996644-,0.860,True
chr1_160996644-,0.874,True
chr1_160996644-,0.896,True
chr1_160996644-,0.785,True
chr1_160996644-,0.778,True
chr1_160996644-,0.727,True
chr1_160996644-,0.839,True
chr1_160996644-,0.902,True
chr1_160996644-,0.941,True
chr1_160996644-,0.885,True
chr1_160996644-,0.862,True
chr1_160996644-,0.752,True
chr1_160996644-,0.770,True
chr1_160996644-,0.830,True
chr1_160996644-,0.729,False
chr1_160996644-,0.768,True
chr1_160996644-,0.769,False
chr1_160996644-,0.726,True
chr1_160996644-,0.863,True
chr1_160996644-,0.839,False
chr1_160996644-,0.966,True
chr1_160996644-,0.848,False
chr1_160996644-,0.786,True
chr1_160996644-,0.768,False
chr1_160996644-,0.788,True
chr1_160996644-,0.864,False
chr1_160996644-,0.865,True
chr1_160996644-,0.723,False
chr1_160996644-,0.806,True
chr1_160996644-,0.821,False
chr1_160996644-,0.829,True
chr1_160996644-,0.800,False
chr1_160996644-,0.843,True
chr1_160996644-,0.909,True
chr1_160996644-,0.873,False
chr1_160996644-,0.846,True
chr1_160996644-,0.940,True
chr1_160996644-,0.863,True
chr1_160996644-,0.888,True
chr1_160996644-,0.778,True
chr1_160996644-,0.900,True
chr1_160996644-,0.855,True
chr1_160996644-,0.858,True
chr1_160996644-,0.866,False
chr1_160996644-,0.853,True
chr1_160996644-,0.736,False
chr1_160996644-,0.860,True
chr1_160996644-,0.769,True
chr1_160996644-,0.865,True
chr1_160996644-,0.811,True
chr1_160996644-,0.917,True
chr1_160996644-,0.935,True
chr1_160996644-,0.911,True
chr1_160996644-,0.808,True
chr1_160996644-,0.920,True
chr1_160996644-,0.888,True
chr1_160996644-,0.848,True
chr1_160996644-,0.786,True
chr1_160996644-,0.891,True
chr1_160996644-,0.897,True
chr1_160996644-,0.791,True
chr1_160996644-,0.894,True
chr1_160996644-,0.811,True
chr1_160996644-,0.813,True
chr1_160996644-,0.808,True
chr1_160996644-,0.855,True
chr1_160996644-,0.868,True
chr1_160996644-,0.871,True
chr1_160996644-,0.927,True
chr1_160996644-,0.966,True
chr1_160996644-,0.715,True
chr1_160996644-,0.926,True
chr1_160996644-,0.695,True
chr1_160996644-,0.736,True
chr1_160996644-,0.881,True
chr1_160996644-,0.909,True
chr1_160996644-,0.893,True
chr1_160996644-,0.885,True
chr1_160996644-,0.826,True
chr1_160996644-,0.826,True
chr1_160996644-,0.831,True
chr1_160996644-,0.821,True
chr1_160996644-,0.798,True
chr1_160996644-,0.792,False
chr1_160996644-,0.897,True
chr1_160996644-,0.846,False
chr1_160996644-,0.815,True
chr1_160996644-,0.767,True
chr1_160996644-,0.774,False
chr1_160996644-,0.863,True
chr1_160996644-,0.805,False
chr1_160996644-,0.877,True
chr1_160996644-,0.881,False
chr1_160996644-,0.848,True
chr1_160996644-,0.759,False
chr1_160996644-,0.888,True
chr1_160996644-,0.851,False
chr1_160996644-,0.808,True
chr1_160996644-,0.784,False
chr1_160996644-,0.890,True
chr1_160996644-,0.839,False
chr1_160996644-,0.951,True
chr1_160996644-,0.822,True
chr1_160996644-,0.740,False
chr1_160996644-,0.828,True
chr1_160996644-,0.814,False
chr1_160996644-,0.663,True
chr1_160996644-,0.846,True
chr1_160996644-,0.777,False
chr1_160996644-,0.727,True
chr1_160996644-,0.809,True
chr1_160996644-,0.785,False
chr1_160996644-,0.905,True
chr1_160996644-,0.836,False
chr1_160996644-,0.768,True
chr1_160996644-,0.849,False
