cancer,edin,is_tumor
chr1_35602216-,0.938,True
chr1_35602216-,0.837,True
chr1_35602216-,0.848,True
chr1_35602216-,0.933,True
chr1_35602216-,0.455,False
chr1_35602216-,0.829,True
chr1_35602216-,0.559,False
chr1_35602216-,0.782,True
chr1_35602216-,0.731,True
chr1_35602216-,0.611,True
chr1_35602216-,0.812,True
chr1_35602216-,0.842,True
chr1_35602216-,0.600,True
chr1_35602216-,0.783,True
chr1_35602216-,0.831,True
chr1_35602216-,0.706,True
chr1_35602216-,0.692,True
chr1_35602216-,0.746,True
chr1_35602216-,0.760,True
chr1_35602216-,0.761,True
chr1_35602216-,0.559,True
chr1_35602216-,0.706,True
chr1_35602216-,0.846,True
chr1_35602216-,0.745,True
chr1_35602216-,0.821,True
chr1_35602216-,0.706,True
chr1_35602216-,0.420,True
chr1_35602216-,0.778,True
chr1_35602216-,0.538,True
chr1_35602216-,0.764,True
chr1_35602216-,0.753,True
chr1_35602216-,0.798,True
chr1_35602216-,0.738,True
chr1_35602216-,0.698,True
chr1_35602216-,0.721,True
chr1_35602216-,0.675,True
chr1_35602216-,0.790,True
chr1_35602216-,0.761,True
chr1_35602216-,0.677,True
chr1_35602216-,0.784,True
chr1_35602216-,0.864,True
chr1_35602216-,0.600,True
chr1_35602216-,0.709,True
chr1_35602216-,0.712,True
chr1_35602216-,0.750,True
chr1_35602216-,0.811,True
chr1_35602216-,0.403,True
chr1_35602216-,0.786,True
chr1_35602216-,0.864,True
chr1_35602216-,0.767,True
chr1_35602216-,0.828,True
chr1_35602216-,0.779,True
chr1_35602216-,0.690,True
chr1_35602216-,0.836,True
chr1_35602216-,0.743,True
chr1_35602216-,0.870,True
chr1_35602216-,0.610,True
chr1_35602216-,0.694,True
chr1_35602216-,0.743,True
chr1_35602216-,0.560,True
chr1_35602216-,0.632,True
chr1_35602216-,0.650,True
chr1_35602216-,0.533,True
chr1_35602216-,0.811,True
chr1_35602216-,0.800,True
chr1_35602216-,0.679,True
chr1_35602216-,0.696,True
chr1_35602216-,0.933,True
chr1_35602216-,0.700,True
chr1_35602216-,0.671,True
chr1_35602216-,0.738,True
chr1_35602216-,1.000,True
chr1_35602216-,0.645,True
chr1_35602216-,0.569,True
chr1_35602216-,0.618,True
chr1_35602216-,0.814,True
chr1_35602216-,0.840,True
chr1_35602216-,0.902,True
chr1_35602216-,0.909,True
chr1_35602216-,0.603,True
chr1_35602216-,0.889,True
chr1_35602216-,0.761,True
chr1_35602216-,0.672,True
chr1_35602216-,0.833,True
chr1_35602216-,0.750,True
chr1_35602216-,0.783,True
chr1_35602216-,0.798,True
chr1_35602216-,0.756,True
chr1_35602216-,0.706,True
chr1_35602216-,0.797,True
chr1_35602216-,0.637,True
chr1_35602216-,0.767,True
chr1_35602216-,0.844,True
chr1_35602216-,0.800,True
chr1_35602216-,0.938,True
chr1_35602216-,0.679,True
chr1_35602216-,0.600,True
chr1_35602216-,0.654,True
chr1_35602216-,0.632,True
chr1_35602216-,0.683,True
chr1_35602216-,0.758,True
chr1_35602216-,0.639,True
chr1_35602216-,0.818,True
chr1_35602216-,0.714,True
chr1_35602216-,0.788,True
chr1_35602216-,0.750,True
chr1_35602216-,0.698,True
chr1_35602216-,0.838,True
chr1_35602216-,0.897,True
chr1_35602216-,0.603,True
chr1_35602216-,0.950,True
chr1_35602216-,0.704,True
chr1_35602216-,0.676,True
