cancer,edin
chr11_16756858+,0.833
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,0.750
chr11_16756858+,1.000
chr11_16756858+,0.750
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,0.962
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,0.909
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,0.909
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756858+,0.900
chr11_16756858+,1.000
chr11_16756858+,1.000
chr11_16756863+,0.917
chr11_16756863+,0.955
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,0.923
chr11_16756863+,1.000
chr11_16756863+,0.944
chr11_16756863+,1.000
chr11_16756863+,0.909
chr11_16756863+,0.800
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,0.962
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,0.933
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,0.950
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_16756863+,1.000
chr11_93535582-,0.968
chr11_93535582-,0.867
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,0.878
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,0.833
chr11_93535582-,1.000
chr11_93535582-,0.971
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,0.964
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,0.921
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,0.938
chr11_93535582-,0.951
chr11_93535582-,0.944
chr11_93535582-,0.967
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,1.000
chr11_93535582-,0.950
chr11_93535582-,1.000
chr11_93535582-,0.744
chr11_93535582-,1.000
chr11_93535582-,0.931
