cancer,edin
chr10_100232551-,0.9103228776974605
chr10_100232551-,0.9997562009064892
chr10_100232551-,0.999694629547664
chr10_100232551-,0.9822148249756459
chr10_100232551-,0.9993034010099212
chr10_100232551-,0.9999337896902691
chr10_100232551-,0.9993364125567822
chr10_100232551-,0.9314677791991908
chr10_100232551-,0.9993598296673757
chr10_100232551-,0.9727463095303093
chr10_100232551-,0.9994874570329163
chr10_100232551-,0.9999376935718199
chr10_100232551-,0.9898880314736065
chr10_100232551-,0.9996344286299448
chr10_100232551-,0.9703531148092357
chr10_100232551-,0.9995557423812139
chr10_100232551-,0.9991373473168735
chr10_100232551-,0.9995227461356678
chr10_100232551-,0.9999703358717217
chr10_100232551-,0.999904547331408
chr10_100232551-,0.9651596871892153
chr10_100232551-,0.8112582604379839
chr10_100232551-,0.9998150791651792
chr10_100232551-,0.9831959165240987
chr10_100232551-,0.9997578737846239
chr10_100232551-,0.9991360507812418
chr10_100232551-,0.9999047867391426
chr10_100232551-,0.9141555057662161
chr10_100232551-,0.9998737593703179
chr10_100232551-,0.9990578005308225
chr10_100232551-,0.9875463230260337
chr10_100232551-,0.8667584965207448
chr10_100232551-,0.999597228700768
chr10_100232551-,0.9243671950571831
chr10_100232551-,0.99977123247797
chr10_100232551-,0.9541125964910971
chr10_100232551-,0.9995042713235701
chr10_100232551-,0.9999322309918577
chr10_100232551-,0.7521792059968107
chr10_100232551-,0.8776388640840928
chr10_100232551-,0.971876594554963
chr10_100232551-,0.9996107496526095
chr10_100232551-,0.9996416219940738
chr10_100232551-,0.999349795304479
chr10_100232551-,0.9879852524280799
chr10_100232551-,0.999567095307273
chr10_100232551-,0.9999493158928134
chr10_100232551-,0.9770628960951396
chr10_100232551-,0.9997550474932198
chr10_100232551-,0.9997736439617513
chr10_100232551-,0.982099648760288
chr10_100232551-,0.9713333223652175
chr10_100232551-,0.9700415804106274
chr10_100232551-,0.9994019854453539
chr10_100232551-,0.9992235199141942
chr10_100232551-,0.9998971425969628
chr11_16756863+,0.8329014682218469
chr11_16756863+,0.954928651559381
chr11_16756863+,0.9089149237609492
chr11_16756863+,0.9996745060542762
chr11_16756863+,0.999870521345636
chr11_16756863+,0.999634531835095
chr11_16756863+,0.9995030309749577
chr11_16756863+,0.999856980519452
chr11_16756863+,0.9997338012465092
chr11_16756863+,0.9997409138219966
chr11_16756863+,0.9992643035733617
chr11_16756863+,0.9995903706272837
chr11_16756863+,0.9998652290745375
chr11_16756863+,0.9568605136920233
chr11_16756863+,0.9993671345777028
chr11_16756863+,0.9328481238142835
chr11_16756863+,0.9998800442131133
chr11_16756863+,0.999830589536169
chr11_16756863+,0.9992628066396942
chr11_16756863+,0.5166918681166551
chr11_16756863+,0.9991551937989912
chr11_16756863+,0.9991627958415793
chr11_16756863+,0.6667514349589831
chr11_16756863+,0.9993473173590972
chr11_16756863+,0.999828282970414
chr11_16756863+,0.946905061634208
chr11_16756863+,0.9999384493714093
chr11_16756863+,0.9118269733683124
chr11_16756863+,0.9992218650151774
chr11_16756863+,0.9492024677972115
chr11_16756863+,0.9994856009881726
chr11_16756863+,0.9993374849274134
chr11_16756863+,0.8146711634959625
chr11_16756863+,0.8928051333228749
chr11_16756863+,0.9992000708739944
chr11_16756863+,0.8948904869806726
chr11_16756863+,0.9999807606839315
chr11_16756863+,0.68704555356225
chr11_16756863+,0.9995802089653473
chr11_16756863+,0.9997781507265824
chr11_16756863+,0.9993341398591212
chr11_16756863+,0.9995460946852349
chr11_16756863+,0.8886559795337498
chr11_16756863+,0.9999474788232455
chr11_16756863+,0.9995525970523831
chr11_93535582-,0.9990930085971651
chr11_93535582-,0.9990580885599101
chr11_93535582-,0.9992339577971481
chr11_93535582-,0.9991127274067693
chr11_93535582-,0.9999994998463902
chr11_93535582-,0.9998552671642839
chr11_93535582-,0.9793852134770323
chr11_93535582-,0.9996291999170076
chr11_93535582-,0.999145534759698
chr11_93535582-,0.999845125546588
chr11_93535582-,0.9998820999853589
chr11_93535582-,0.9998299380233765
chr11_93535582-,0.999939953934654
chr11_93535582-,0.9999924904226234
chr11_93535582-,0.9993275422640792
chr11_93535582-,0.9995222927947306
chr11_93535582-,0.9994418407799958
chr11_93535582-,0.9992025050262063
chr11_93535582-,0.9991365373340706
chr11_93535582-,0.9998582233437548
chr11_93535582-,0.9995373824331057
chr11_93535582-,0.9995545915188454
chr11_93535582-,0.9993508253416022
chr11_93535582-,0.9992165673867399
chr11_93535582-,0.9702980017187165
chr11_93535582-,0.9999824845421008
chr11_93535582-,0.9621669092090445
chr11_93535582-,0.9991385688777873
