cancer,edin,is_tumor
chr12_120461272+,0.6716453716789945,True
chr12_120461272+,0.8690768541405586,True
chr12_120461272+,0.9503682525109185,True
chr12_120461272+,0.6603917770909006,True
chr12_120461272+,0.9139633112785619,True
chr12_120461272+,0.9214287924096952,True
chr12_120461272+,0.8514611364821532,True
chr12_120461272+,0.8325080238428935,True
chr12_120461272+,0.8587467355186368,True
chr12_120461272+,0.8406176441485517,True
chr12_120461272+,0.8647042573185849,True
chr12_120461272+,0.9651494754280993,True
chr12_120461272+,0.9168310928728572,True
chr12_120461272+,0.9788651264730379,True
chr12_120461272+,0.788895835734402,True
chr12_120461272+,0.7973121824524559,True
chr12_120461272+,0.6762298160901746,True
chr12_120461272+,0.8850194251897511,True
chr12_120461272+,0.8188475243091898,True
chr12_120461272+,0.7272149830912324,True
chr12_120461272+,0.9712565065302566,True
chr12_120461272+,0.8923485866745184,True
chr12_120461272+,0.877189547386205,True
chr12_120461272+,0.6836275162005897,True
chr12_120461272+,0.7539154805175968,True
chr12_120461272+,0.8087128189376924,True
chr12_120461272+,0.6983187075510587,True
chr12_120461272+,0.8891254484736589,True
chr12_120461272+,0.7834125774528399,True
chr12_120461272+,0.8598333355039279,True
chr12_120461272+,0.7332468309170153,True
chr12_120461272+,0.8512624314409823,True
chr12_120461272+,0.9294738314485269,True
chr12_120461272+,0.9316596549997281,True
chr12_120461272+,0.630447492874215,True
chr12_120461272+,0.8781919013589875,True
chr12_120461272+,0.7046050419667197,True
chr12_120461272+,0.7818486852554795,True
chr12_120461272+,0.8562145368694092,True
chr12_120461272+,0.8815477641051598,True
chr12_120461272+,0.5481604187487346,True
chr12_120461272+,0.8948259917289643,True
chr12_120461272+,0.8096221055388916,True
chr12_120461272+,0.7585024689387186,True
chr12_120461272+,0.7436485003780725,True
chr12_120461272+,0.7863104253274997,True
chr12_120461272+,0.6040993273290445,True
chr12_120461272+,0.8712300744685604,True
chr12_120461272+,0.7393133511412618,True
chr12_120461272+,0.6151080194919613,True
chr12_120461272+,0.6478406087679589,True
chr12_120461272+,0.9575375018117497,True
chr12_120461272+,0.8569048388418987,True
chr12_120461272+,0.9033331995248098,True
chr12_120461272+,0.8099088844919161,True
chr12_120461272+,0.8092389587018219,True
chr12_120461272+,0.9476253795884063,True
chr12_120461272+,0.9229761891448188,True
chr12_120461272+,0.8107441225818613,True
chr12_120461272+,0.8952071143747925,True
chr12_120461272+,0.7220433807589697,True
chr12_120461272+,0.8859915370570354,True
