cancer,edin
chr10_100232551-,0.971
chr10_100232551-,0.986
chr10_100232551-,0.986
chr10_100232551-,0.988
chr10_100232551-,0.954
chr10_100232551-,0.977
chr10_100232551-,0.978
chr10_100232551-,0.987
chr10_100232551-,0.948
chr10_100232551-,0.980
chr10_100232551-,0.979
chr10_100232551-,0.994
chr10_100232551-,0.938
chr10_100232551-,1.000
chr10_100232551-,0.982
chr10_100232551-,0.912
chr10_100232551-,0.969
chr10_100232551-,1.000
chr10_100232551-,0.964
chr10_100232551-,0.976
chr10_100232551-,1.000
chr10_100232551-,0.990
chr10_100232551-,1.000
chr10_100232551-,0.967
chr10_100232551-,0.955
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.959
chr10_100232551-,0.981
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.950
chr10_100232551-,0.968
chr10_100232551-,1.000
chr10_100232551-,0.950
chr10_100232551-,0.949
chr10_100232551-,0.968
chr10_100232551-,0.956
chr10_100232551-,0.981
chr10_100232551-,0.985
chr10_100232551-,0.970
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.957
chr10_100232551-,0.951
chr10_100232551-,0.959
chr10_100232551-,1.000
chr12_120461208+,0.831
chr12_120461208+,0.762
chr12_120461208+,0.725
chr12_120461208+,0.902
chr12_120461208+,0.765
chr12_120461208+,0.932
chr12_120461208+,0.837
chr12_120461208+,0.800
chr12_120461208+,0.797
chr12_120461208+,0.942
chr12_120461208+,0.745
chr12_120461208+,0.875
chr12_120461208+,1.000
chr12_120461208+,0.839
chr12_120461208+,0.872
chr12_120461208+,0.780
chr12_120461208+,0.872
chr12_120461208+,0.867
chr12_120461208+,0.846
chr12_120461208+,0.889
chr12_120461208+,0.778
chr12_120461208+,0.808
chr12_120461208+,0.974
chr12_120461208+,0.879
chr12_120461208+,0.724
chr12_120461208+,0.727
chr12_120461208+,0.971
chr12_120461208+,0.867
chr12_120461208+,1.000
chr12_120461208+,0.923
chr12_120461208+,0.796
chr12_120461208+,0.915
chr12_120461208+,0.741
chr12_120461208+,1.000
chr12_120461208+,0.864
chr12_120461208+,0.861
chr12_120461208+,0.804
chr12_120461208+,0.946
chr12_120461208+,0.889
chr12_120461208+,0.784
chr12_120461208+,0.835
chr12_120461208+,1.000
chr12_120461208+,0.925
chr12_120461208+,0.900
chr12_120461208+,0.907
chr12_120461208+,0.895
chr12_120461208+,0.917
chr12_120461208+,0.949
chr12_120461272+,0.690
chr12_120461272+,0.680
chr12_120461272+,0.769
chr12_120461272+,0.765
chr12_120461272+,0.772
chr12_120461272+,0.738
chr12_120461272+,0.743
chr12_120461272+,0.470
chr12_120461272+,0.692
chr12_120461272+,0.800
chr12_120461272+,0.508
chr12_120461272+,0.875
chr12_120461272+,0.657
chr12_120461272+,0.952
chr12_120461272+,0.619
chr12_120461272+,0.604
chr12_120461272+,0.705
chr12_120461272+,0.814
chr12_120461272+,0.821
chr12_120461272+,0.604
chr12_120461272+,0.903
chr12_120461272+,0.739
chr12_120461272+,0.818
chr12_120461272+,0.955
chr12_120461272+,0.687
chr12_120461272+,0.545
chr12_120461272+,0.940
chr12_120461272+,0.911
chr12_120461272+,0.686
chr12_120461272+,0.783
chr12_120461272+,0.688
chr12_120461272+,0.676
chr12_120461272+,0.633
chr12_120461272+,0.793
chr12_120461272+,0.750
chr12_120461272+,0.649
chr12_120461272+,0.735
chr12_120461272+,0.906
chr12_120461272+,0.854
chr12_120461272+,0.764
chr12_120461272+,0.679
chr12_120461272+,0.933
chr12_120461272+,0.812
chr12_120461272+,0.911
chr12_120461272+,0.779
chr12_120461272+,0.723
chr12_120461272+,0.857
chr12_120461272+,0.912
chr12_98549255+,0.904
chr12_98549255+,0.951
chr12_98549255+,0.946
chr12_98549255+,0.965
chr12_98549255+,0.921
chr12_98549255+,0.952
chr12_98549255+,0.961
chr12_98549255+,0.930
chr12_98549255+,0.893
chr12_98549255+,0.981
chr12_98549255+,0.958
chr12_98549255+,0.983
chr12_98549255+,0.857
chr12_98549255+,0.907
chr12_98549255+,0.907
chr12_98549255+,0.900
chr12_98549255+,0.944
chr12_98549255+,0.910
chr12_98549255+,0.910
chr12_98549255+,0.906
chr12_98549255+,0.936
chr12_98549255+,0.947
chr12_98549255+,0.939
chr12_98549255+,0.944
chr12_98549255+,0.850
chr12_98549255+,1.000
chr12_98549255+,0.959
chr12_98549255+,0.986
chr12_98549255+,0.984
chr12_98549255+,0.973
chr12_98549255+,0.910
chr12_98549255+,0.894
chr12_98549255+,0.944
chr12_98549255+,0.912
chr12_98549255+,0.917
chr12_98549255+,0.896
chr12_98549255+,0.966
chr12_98549255+,0.965
chr12_98549255+,0.964
chr12_98549255+,0.957
chr12_98549255+,0.923
chr12_98549255+,0.987
chr12_98549255+,0.976
chr12_98549255+,0.954
chr12_98549255+,0.935
chr12_98549255+,0.891
chr12_98549255+,0.850
chr12_98549255+,0.971
chr15_69455425-,0.920
chr15_69455425-,0.825
chr15_69455425-,0.935
chr15_69455425-,0.933
chr15_69455425-,0.933
chr15_69455425-,0.694
chr15_69455425-,0.775
chr15_69455425-,0.857
chr15_69455425-,0.859
chr15_69455425-,0.943
chr15_69455425-,0.894
chr15_69455425-,0.932
chr15_69455425-,0.782
chr15_69455425-,0.893
chr15_69455425-,0.953
chr15_69455425-,0.911
chr15_69455425-,0.778
chr15_69455425-,0.849
chr15_69455425-,0.898
chr15_69455425-,0.837
chr15_69455425-,0.926
chr15_69455425-,0.874
chr15_69455425-,0.967
chr15_69455425-,0.876
chr15_69455425-,0.899
chr15_69455425-,0.898
chr15_69455425-,0.989
chr15_69455425-,0.914
chr15_69455425-,0.840
chr15_69455425-,0.961
chr15_69455425-,0.974
chr15_69455425-,0.925
chr15_69455425-,0.961
chr15_69455425-,0.942
chr15_69455425-,0.949
chr15_69455425-,0.784
chr15_69455425-,0.950
chr15_69455425-,0.690
chr15_69455425-,0.745
chr15_69455425-,0.893
chr15_69455425-,0.957
chr15_69455425-,0.892
chr15_69455425-,0.951
chr15_69455425-,0.915
chr15_69455425-,0.878
chr15_69455425-,0.971
chr15_69455425-,0.690
chr15_69455425-,0.892
chr16_21640076-,0.954
chr16_21640076-,0.910
chr16_21640076-,0.743
chr16_21640076-,0.838
chr16_21640076-,0.841
chr16_21640076-,0.935
chr16_21640076-,1.000
chr16_21640076-,0.977
chr16_21640076-,0.903
chr16_21640076-,1.000
chr16_21640076-,0.845
chr16_21640076-,0.892
chr16_21640076-,0.950
chr16_21640076-,0.879
chr16_21640076-,0.895
chr16_21640076-,0.813
chr16_21640076-,0.957
chr16_21640076-,0.961
chr16_21640076-,0.878
chr16_21640076-,0.824
chr16_21640076-,0.935
chr16_21640076-,0.921
chr16_21640076-,0.902
chr16_21640076-,0.946
chr16_21640076-,0.928
chr16_21640076-,0.596
chr16_21640076-,0.981
chr16_21640076-,0.874
chr16_21640076-,0.943
chr16_21640076-,0.832
chr16_21640076-,0.846
chr16_21640076-,0.924
chr16_21640076-,0.862
chr16_21640076-,0.958
chr16_21640076-,0.877
chr16_21640076-,0.938
chr16_21640076-,0.872
chr16_21640076-,0.913
chr16_21640076-,0.941
chr16_21640076-,0.952
chr16_21640076-,0.905
chr16_21640076-,0.952
chr16_21640076-,0.923
chr16_21640076-,0.969
chr16_21640076-,0.900
chr16_21640076-,0.979
chr16_21640076-,0.826
chr16_21640076-,0.897
chr17_2417357-,0.711
chr17_2417357-,0.941
chr17_2417357-,0.577
chr17_2417357-,0.824
chr17_2417357-,0.708
chr17_2417357-,0.647
chr17_2417357-,0.753
chr17_2417357-,0.742
chr17_2417357-,0.800
chr17_2417357-,0.787
chr17_2417357-,0.676
chr17_2417357-,0.877
chr17_2417357-,0.633
chr17_2417357-,0.767
chr17_2417357-,0.692
chr17_2417357-,0.686
chr17_2417357-,0.839
chr17_2417357-,0.760
chr17_2417357-,0.682
chr17_2417357-,0.776
chr17_2417357-,0.745
chr17_2417357-,0.742
chr17_2417357-,0.731
chr17_2417357-,0.798
chr17_2417357-,0.741
chr17_2417357-,0.670
chr17_2417357-,0.750
chr17_2417357-,0.763
chr17_2417357-,0.893
chr17_2417357-,0.770
chr17_2417357-,0.600
chr17_2417357-,0.718
chr17_2417357-,0.638
chr17_2417357-,0.854
chr17_2417357-,0.750
chr17_2417357-,0.678
chr17_2417357-,0.588
chr17_2417357-,0.810
chr17_2417357-,0.733
chr17_2417357-,0.692
chr17_2417357-,0.779
chr17_2417357-,0.643
chr17_2417357-,0.761
chr17_2417357-,0.913
chr17_2417357-,0.750
chr17_2417357-,0.625
chr17_2417357-,0.840
chr17_2417357-,0.846
chr17_64468347+,0.878
chr17_64468347+,0.957
chr17_64468347+,0.870
chr17_64468347+,0.739
chr17_64468347+,0.744
chr17_64468347+,0.808
chr17_64468347+,0.910
chr17_64468347+,0.905
chr17_64468347+,0.862
chr17_64468347+,0.938
chr17_64468347+,0.846
chr17_64468347+,0.952
chr17_64468347+,0.643
chr17_64468347+,0.913
chr17_64468347+,0.857
chr17_64468347+,0.903
chr17_64468347+,0.824
chr17_64468347+,0.692
chr17_64468347+,0.900
chr17_64468347+,0.885
chr17_64468347+,0.700
chr17_64468347+,0.950
chr17_64468347+,0.809
chr17_64468347+,0.840
chr17_64468347+,0.857
chr17_64468347+,0.972
chr17_64468347+,0.880
chr17_64468347+,0.854
chr17_64468347+,0.735
chr17_64468347+,0.966
chr17_64468347+,0.856
chr17_64468347+,0.884
chr17_64468347+,0.867
chr17_64468347+,0.871
chr17_64468347+,0.875
chr17_64468347+,0.750
chr17_64468347+,0.800
chr17_64468347+,0.933
chr17_64468347+,0.722
chr17_64468347+,0.886
chr17_64468347+,1.000
chr17_64468347+,0.931
chr17_64468347+,0.855
chr17_64468347+,0.893
chr17_64468347+,0.818
chr17_64468347+,0.933
chr17_64468347+,1.000
chr17_64468347+,0.857
chr19_11450409+,0.763
chr19_11450409+,0.717
chr19_11450409+,0.770
chr19_11450409+,0.732
chr19_11450409+,0.640
chr19_11450409+,0.729
chr19_11450409+,0.829
chr19_11450409+,0.679
chr19_11450409+,0.709
chr19_11450409+,0.947
chr19_11450409+,0.591
chr19_11450409+,0.936
chr19_11450409+,0.619
chr19_11450409+,0.782
chr19_11450409+,0.553
chr19_11450409+,0.671
chr19_11450409+,0.725
chr19_11450409+,0.680
chr19_11450409+,0.700
chr19_11450409+,0.565
chr19_11450409+,0.846
chr19_11450409+,0.768
chr19_11450409+,0.879
chr19_11450409+,0.932
chr19_11450409+,0.755
chr19_11450409+,0.750
chr19_11450409+,0.788
chr19_11450409+,0.822
chr19_11450409+,0.719
chr19_11450409+,0.908
chr19_11450409+,0.719
chr19_11450409+,0.764
chr19_11450409+,0.699
chr19_11450409+,0.822
chr19_11450409+,0.614
chr19_11450409+,0.709
chr19_11450409+,0.762
chr19_11450409+,0.739
chr19_11450409+,0.824
chr19_11450409+,0.732
chr19_11450409+,0.825
chr19_11450409+,0.867
chr19_11450409+,0.933
chr19_11450409+,0.893
chr19_11450409+,0.562
chr19_11450409+,0.829
chr19_11450409+,0.333
chr19_11450409+,0.816
chr1_35602285-,0.653
chr1_35602285-,0.836
chr1_35602285-,0.622
chr1_35602285-,0.725
chr1_35602285-,0.603
chr1_35602285-,0.687
chr1_35602285-,0.734
chr1_35602285-,0.683
chr1_35602285-,0.732
chr1_35602285-,0.820
chr1_35602285-,0.696
chr1_35602285-,0.716
chr1_35602285-,0.598
chr1_35602285-,0.692
chr1_35602285-,0.653
chr1_35602285-,0.616
chr1_35602285-,0.723
chr1_35602285-,0.755
chr1_35602285-,0.696
chr1_35602285-,0.596
chr1_35602285-,0.866
chr1_35602285-,0.775
chr1_35602285-,0.885
chr1_35602285-,0.940
chr1_35602285-,0.797
chr1_35602285-,0.683
chr1_35602285-,0.943
chr1_35602285-,0.695
chr1_35602285-,0.826
chr1_35602285-,0.664
chr1_35602285-,0.770
chr1_35602285-,0.755
chr1_35602285-,0.500
chr1_35602285-,0.705
chr1_35602285-,0.732
chr1_35602285-,0.835
chr1_35602285-,0.694
chr1_35602285-,0.867
chr1_35602285-,0.855
chr1_35602285-,0.735
chr1_35602285-,0.808
chr1_35602285-,0.930
chr1_35602285-,0.891
chr1_35602285-,0.852
chr1_35602285-,0.835
chr1_35602285-,0.677
chr1_35602285-,0.643
chr1_35602285-,0.933
