site,cancer,edited,p50
5,1,0.02531645569620253,0.1111
5,2,0.07107843137254902,0.0714
5,3,0.027198549410698096,0.0909
5,4,0.06535947712418301,0.0871
5,5,0.1388888888888889,0.1429
5,6,0.025,0.0955
5,7,0.041666666666666664,0.1788
5,8,0.30864197530864196,0.0658
5,9,0.047619047619047616,0.1000
5,10,0.22,0.0833
5,12,0.21869158878504674,0.0931
5,13,0.22837370242214533,0.0625
5,14,0.08609271523178808,0.0909
5,15,0.00945179584120983,0.1667
5,16,0.008021390374331552,0.0871
5,17,0.12144212523719165,0.1000
5,18,0.22845691382765532,0.0769
5,19,0.11627906976744186,0.0817
5,20,0.044854881266490766,0.1000
5,21,0.07865168539325842,0.0769
5,22,0.01092896174863388,0.1000
5,23,0.006,0.0714
5,24,0.021739130434782608,0.0917
5,25,0.060836501901140684,0.0769
5,26,0.1592356687898089,0.1000
5,27,0.21333333333333335,0.0833
5,28,0.05128205128205128,0.0801
5,29,0.16895874263261296,0.0909
5,30,0.03361344537815126,0.1154
5,31,0.0018248175182481751,0.0714
5,32,0.03571428571428571,0.1243
5,33,0.0375,0.0833
10,2,0.01715686274509804,0.0755
10,3,0.001813236627379873,0.1705
10,6,0.007142857142857143,0.1254
10,8,0.3395061728395062,0.1210
10,9,0.005952380952380952,0.0667
10,10,0.036,0.0769
10,12,0.003738317757009346,0.1041
10,13,0.07958477508650519,0.0784
10,14,0.059602649006622516,0.0871
10,15,0.001890359168241966,0.0909
10,17,0.007590132827324478,0.1000
10,18,0.03206412825651302,0.1000
10,20,0.002638522427440633,0.0556
10,25,0.0038022813688212928,0.0781
10,26,0.014861995753715499,0.0909
10,27,0.11733333333333333,0.0964
10,29,0.009823182711198428,0.0769
7,2,0.029411764705882353,0.2130
7,3,0.001813236627379873,0.2909
7,4,0.0032679738562091504,0.3000
7,6,0.010714285714285714,0.0769
7,8,0.42592592592592593,0.4390
7,9,0.005952380952380952,0.1875
7,10,0.082,0.1861
7,12,0.014953271028037384,0.3452
7,13,0.14878892733564014,0.2308
7,14,0.1456953642384106,0.1743
7,15,0.001890359168241966,0.0833
7,17,0.024667931688804556,0.1667
7,18,0.08016032064128256,0.1846
7,20,0.005277044854881266,0.3431
7,21,0.016853932584269662,0.1667
7,23,0.002,0.1000
7,25,0.015209125475285171,0.2177
7,26,0.027600849256900213,0.2500
7,27,0.21066666666666667,0.4000
7,29,0.021611001964636542,0.2500
7,31,0.0036496350364963502,0.1718
8,1,0.02531645569620253,0.0133
8,2,0.031862745098039214,0.0500
8,3,0.044424297370806894,0.0278
8,4,0.049019607843137254,0.0426
8,5,0.027777777777777776,0.0270
8,6,0.014285714285714285,0.0312
8,7,0.020833333333333332,0.0326
8,8,0.06172839506172839,0.0351
8,9,0.017857142857142856,0.0179
8,10,0.024,0.0556
8,11,0.0,0.0074
8,12,0.041121495327102804,0.0222
8,13,0.02768166089965398,0.0145
8,15,0.01890359168241966,0.0167
8,16,0.13101604278074866,0.0435
8,17,0.03225806451612903,0.0455
8,18,0.02404809619238477,0.0513
8,19,0.03488372093023256,0.0198
8,20,0.08179419525065963,0.0351
8,21,0.02247191011235955,0.0333
8,22,0.01639344262295082,0.0152
8,23,0.012,0.0320
8,24,0.021739130434782608,0.0351
8,25,0.034220532319391636,0.0278
8,26,0.03397027600849257,0.0400
8,27,0.02666666666666667,0.0357
8,28,0.00641025641025641,0.0570
8,29,0.005893909626719057,0.0141
8,30,0.04201680672268908,0.0253
8,31,0.0364963503649635,0.0476
8,32,0.017857142857142856,0.0357
8,33,0.0375,0.0194
6,1,0.0,0.0100
6,2,0.024509803921568627,0.0476
6,3,0.06890299184043518,0.0303
6,4,0.05228758169934641,0.0528
6,5,0.027777777777777776,0.0256
6,6,0.014285714285714285,0.0303
6,7,0.0,0.0116
6,8,0.024691358024691357,0.0426
6,9,0.005952380952380952,0.0149
6,10,0.042,0.0606
6,11,0.015384615384615385,0.0221
6,12,0.0616822429906542,0.0236
6,13,0.0034602076124567475,0.0154
6,14,0.006622516556291391,0.0833
6,15,0.011342155009451797,0.0179
6,16,0.15775401069518716,0.0476
6,17,0.05313092979127135,0.0588
6,18,0.02404809619238477,0.0455
6,19,0.05813953488372093,0.0256
6,20,0.0633245382585752,0.0364
6,21,0.07865168539325842,0.0588
6,22,0.01092896174863388,0.0120
6,23,0.01,0.0294
6,24,0.010869565217391304,0.0278
6,25,0.030418250950570342,0.0270
6,26,0.03184713375796178,0.0364
6,27,0.058666666666666666,0.0500
6,28,0.01282051282051282,0.0435
6,29,0.009823182711198428,0.0152
6,30,0.008403361344537815,0.0225
6,31,0.0364963503649635,0.0435
6,32,0.0,0.0239
6,33,0.0,0.0189
9,1,0.02531645569620253,0.1250
9,2,0.004901960784313725,0.0769
9,3,0.019945602901178604,0.1465
9,4,0.013071895424836602,0.0909
9,5,0.027777777777777776,0.2000
9,6,0.0035714285714285713,0.0667
9,7,0.020833333333333332,0.0625
9,8,0.07407407407407407,0.1538
9,9,0.05952380952380952,0.1765
9,12,0.05794392523364486,0.1000
9,13,0.031141868512110725,0.1579
9,14,0.013245033112582781,0.1218
9,15,0.12476370510396975,0.1000
9,17,0.015180265654648957,0.0955
9,18,0.006012024048096192,0.1288
9,20,0.0158311345646438,0.1779
9,21,0.016853932584269662,0.1818
9,22,0.09836065573770492,0.1603
9,23,0.012,0.0917
9,25,0.0076045627376425855,0.0917
9,26,0.008492569002123142,0.0955
9,27,0.010666666666666666,0.1010
9,28,0.019230769230769232,0.1667
9,29,0.0137524557956778,0.1000
9,30,0.04201680672268908,0.0769
9,31,0.0018248175182481751,0.2727
4,1,0.10126582278481013,0.0909
4,2,0.06862745098039216,0.1250
4,3,0.5131459655485041,0.1316
4,4,0.14052287581699346,0.0909
4,5,0.05555555555555555,0.1556
4,6,0.09642857142857143,0.1000
4,7,0.020833333333333332,0.3000
4,8,0.2037037037037037,0.1500
4,9,0.2976190476190476,0.1429
4,10,0.076,0.1222
4,11,0.046153846153846156,0.0588
4,12,0.33457943925233646,0.1000
4,13,0.2422145328719723,0.0714
4,14,0.026490066225165563,0.1438
4,15,0.27977315689981097,0.0909
4,16,0.040106951871657755,0.1875
4,17,0.19924098671726756,0.1027
4,18,0.11022044088176353,0.1000
4,20,0.22691292875989447,0.1538
4,21,0.07865168539325842,0.1333
4,22,0.2786885245901639,0.1036
4,23,0.242,0.0909
4,24,0.06521739130434782,0.0670
4,25,0.12167300380228137,0.0952
4,26,0.1337579617834395,0.1091
4,27,0.14133333333333334,0.1429
4,28,0.03205128205128205,0.1667
4,29,0.2966601178781925,0.0833
4,30,0.058823529411764705,0.0800
4,31,0.06569343065693431,0.0833
4,32,0.07142857142857142,0.0801
4,33,0.075,0.0742
2,1,0.6455696202531646,0.2143
2,2,0.4338235294117647,0.2266
2,3,0.8168631006346329,0.2857
2,4,0.5620915032679739,0.2500
2,5,0.8055555555555556,0.2593
2,6,0.8535714285714285,0.2121
2,7,0.3333333333333333,0.1818
2,8,0.9197530864197531,0.2902
2,9,0.8452380952380952,0.1935
2,10,0.534,0.2162
2,11,0.8307692307692308,0.1347
2,12,0.8168224299065421,0.2857
2,13,0.726643598615917,0.2308
2,14,0.08609271523178808,0.2000
2,15,0.8374291115311909,0.1875
2,16,0.6016042780748663,0.3158
2,17,0.7058823529411765,0.2621
2,18,0.7014028056112225,0.2273
2,19,0.4186046511627907,0.2922
2,20,0.7598944591029023,0.2811
2,21,0.5280898876404494,0.2727
2,22,0.6612021857923497,0.2780
2,23,0.832,0.2407
2,24,0.8152173913043478,0.2174
2,25,0.5931558935361216,0.2273
2,26,0.7282377919320594,0.2500
2,27,0.816,0.2832
2,28,0.3525641025641026,0.2208
2,29,0.831041257367387,0.2593
2,30,0.3865546218487395,0.2697
2,31,0.22627737226277372,0.2857
2,32,0.5,0.2000
2,33,0.4375,0.2609
1,1,0.6582278481012658,0.3374
1,2,0.4632352941176471,0.4105
1,3,0.8250226654578422,0.5000
1,4,0.5849673202614379,0.4138
1,5,0.8333333333333334,0.4545
1,6,0.8714285714285714,0.4000
1,7,0.3541666666666667,0.4615
1,8,0.9320987654320988,0.4839
1,9,0.8690476190476191,0.3717
1,10,0.56,0.4444
1,11,0.9230769230769231,0.2256
1,12,0.8280373831775701,0.4667
1,13,0.8062283737024222,0.3333
1,14,0.13245033112582782,0.3000
1,15,0.8979206049149339,0.3273
1,16,0.6016042780748663,0.5909
1,17,0.7210626185958254,0.4570
1,18,0.717434869739479,0.4091
1,19,0.46511627906976744,0.5119
1,20,0.7757255936675461,0.4571
1,21,0.5337078651685393,0.4118
1,22,0.6721311475409836,0.5000
1,23,0.83,0.4000
1,24,0.8695652173913043,0.3793
1,25,0.623574144486692,0.3793
1,26,0.7430997876857749,0.4231
1,27,0.832,0.5000
1,28,0.3782051282051282,0.3793
1,29,0.8487229862475442,0.3913
1,30,0.3949579831932773,0.3810
1,31,0.2281021897810219,0.4595
1,32,0.5,0.3352
1,33,0.45,0.3170
3,1,0.20253164556962025,0.0476
3,2,0.2034313725490196,0.0667
3,3,0.46509519492293744,0.0714
3,4,0.19934640522875818,0.0606
3,5,0.3888888888888889,0.0714
3,6,0.25357142857142856,0.0526
3,7,0.125,0.0625
3,8,0.4567901234567901,0.0603
3,9,0.2916666666666667,0.0588
3,10,0.232,0.0645
3,11,0.06153846153846154,0.0172
3,12,0.4616822429906542,0.0714
3,13,0.22491349480968859,0.0476
3,14,0.026490066225165563,0.0909
3,15,0.2627599243856333,0.0500
3,16,0.47058823529411764,0.1026
3,17,0.34535104364326374,0.0714
3,18,0.26452905811623245,0.0625
3,19,0.23255813953488372,0.0714
3,20,0.35356200527704484,0.0690
3,21,0.28651685393258425,0.0667
3,22,0.34972677595628415,0.0714
3,23,0.23,0.0455
3,24,0.21739130434782608,0.0455
3,25,0.2509505703422053,0.0572
3,26,0.30148619957537154,0.0606
3,27,0.384,0.0636
3,28,0.15384615384615385,0.0691
3,29,0.3516699410609037,0.0556
3,30,0.2184873949579832,0.0723
3,31,0.10401459854014598,0.0769
3,32,0.14285714285714285,0.0556
3,33,0.175,0.0714
