site,cancer,edited,p50
5,1,0.02531645569620253,0.0955
5,2,0.012254901960784314,0.0833
5,3,0.07615593834995467,0.0714
5,4,0.00980392156862745,0.1034
5,5,0.027777777777777776,0.0833
5,6,0.0035714285714285713,0.0526
5,8,0.05555555555555555,0.0833
5,9,0.03571428571428571,0.1000
5,10,0.004,0.0955
5,11,0.07692307692307693,0.0532
5,12,0.10093457943925234,0.0714
5,13,0.03460207612456748,0.0667
5,15,0.06049149338374291,0.0769
5,16,0.06149732620320856,0.0852
5,17,0.04554079696394687,0.0691
5,18,0.01603206412825651,0.0955
5,20,0.03430079155672823,0.0909
5,21,0.011235955056179775,0.0788
5,22,0.00546448087431694,0.0833
5,23,0.104,0.0417
5,25,0.0076045627376425855,0.0769
5,26,0.029723991507430998,0.0801
5,27,0.037333333333333336,0.0769
5,28,0.08333333333333333,0.0541
5,29,0.137524557956778,0.0833
5,30,0.01680672268907563,0.1818
5,31,0.0036496350364963502,0.0871
5,33,0.025,0.0667
6,2,0.012254901960784314,0.0833
6,3,0.014505893019038985,0.1000
6,4,0.17647058823529413,0.1000
6,5,0.027777777777777776,0.1053
6,6,0.010714285714285714,0.0909
6,7,0.020833333333333332,0.1000
6,8,0.06790123456790123,0.1000
6,9,0.08333333333333333,0.1152
6,10,0.022,0.1088
6,12,0.013084112149532711,0.1000
6,13,0.08304498269896193,0.1000
6,15,0.10775047258979206,0.0909
6,16,0.2807486631016043,0.1282
6,18,0.008016032064128256,0.1771
6,20,0.013192612137203167,0.1576
6,21,0.0056179775280898875,0.0833
6,22,0.01639344262295082,0.1000
6,24,0.010869565217391304,0.0769
6,25,0.026615969581749048,0.0909
6,26,0.036093418259023353,0.1000
6,27,0.02666666666666667,0.1834
6,28,0.02564102564102564,0.1556
6,29,0.009823182711198428,0.1000
6,30,0.04201680672268908,0.1000
6,31,0.0072992700729927005,0.2301
6,32,0.03571428571428571,0.1326
6,33,0.0125,0.2000
2,2,0.18137254901960784,0.0643
2,3,0.12330009066183137,0.0588
2,4,0.2581699346405229,0.0625
2,5,0.1111111111111111,0.0742
2,6,0.4,0.0854
2,7,0.16666666666666666,0.0526
2,8,0.4691358024691358,0.0678
2,9,0.20238095238095238,0.0646
2,10,0.338,0.0667
2,11,0.015384615384615385,0.0968
2,12,0.04299065420560748,0.0714
2,13,0.02422145328719723,0.0909
2,14,0.15894039735099338,0.0909
2,15,0.04158790170132325,0.0588
2,16,0.02406417112299465,0.0774
2,17,0.10436432637571158,0.0683
2,18,0.2865731462925852,0.0625
2,19,0.08139534883720931,0.0628
2,20,0.22427440633245382,0.0667
2,21,0.028089887640449437,0.0935
2,23,0.008,0.0909
2,24,0.358695652173913,0.0769
2,25,0.11787072243346007,0.0572
2,26,0.267515923566879,0.0625
2,27,0.376,0.0769
2,28,0.2948717948717949,0.0714
2,30,0.15126050420168066,0.0690
2,31,0.058394160583941604,0.0871
2,32,0.21428571428571427,0.0788
2,33,0.0125,0.0833
9,2,0.007352941176470588,0.0625
9,3,0.028105167724388033,0.0435
9,4,0.0196078431372549,0.0833
9,6,0.010714285714285714,0.0488
9,8,0.018518518518518517,0.0263
9,9,0.017857142857142856,0.0714
9,10,0.006,0.0769
9,12,0.026168224299065422,0.0455
9,13,0.0034602076124567475,0.0526
9,14,0.019867549668874173,0.0602
9,15,0.00945179584120983,0.0909
9,16,0.01871657754010695,0.0357
9,17,0.022770398481973434,0.0588
9,18,0.012024048096192385,0.0556
9,20,0.036939313984168866,0.0556
9,21,0.011235955056179775,0.0364
9,23,0.018,0.0455
9,24,0.010869565217391304,0.0471
9,25,0.019011406844106463,0.0496
9,26,0.006369426751592357,0.0312
9,27,0.04533333333333334,0.0556
9,29,0.025540275049115914,0.0588
9,31,0.0036496350364963502,0.0909
9,33,0.0125,0.0714
7,2,0.022058823529411766,0.0496
7,3,0.056210335448776065,0.0588
7,4,0.042483660130718956,0.0557
7,5,0.027777777777777776,0.0551
7,6,0.0035714285714285713,0.0435
7,7,0.041666666666666664,0.0909
7,8,0.06790123456790123,0.0500
7,9,0.10119047619047619,0.0516
7,10,0.024,0.0801
7,11,0.015384615384615385,0.1000
7,12,0.016822429906542057,0.0620
7,13,0.010380622837370242,0.0278
7,15,0.043478260869565216,0.0714
7,16,0.0213903743315508,0.0909
7,17,0.030360531309297913,0.0714
7,18,0.026052104208416832,0.0769
7,19,0.046511627906976744,0.0500
7,20,0.06860158311345646,0.0426
7,21,0.02247191011235955,0.0625
7,22,0.0546448087431694,0.0769
7,23,0.02,0.0556
7,25,0.026615969581749048,0.0476
7,26,0.02335456475583864,0.0769
7,27,0.032,0.0714
7,28,0.057692307692307696,0.0667
7,29,0.03339882121807466,0.0625
7,30,0.03361344537815126,0.0556
7,31,0.03102189781021898,0.0544
7,32,0.03571428571428571,0.0440
7,33,0.0125,0.0833
3,1,0.05063291139240506,0.0345
3,2,0.10049019607843138,0.0500
3,3,0.13055303717135086,0.0476
3,4,0.06209150326797386,0.0646
3,5,0.05555555555555555,0.0417
3,6,0.14285714285714285,0.0667
3,8,0.19135802469135801,0.0541
3,9,0.07142857142857142,0.0625
3,10,0.096,0.0667
3,11,0.06153846153846154,0.0255
3,12,0.020560747663551402,0.0170
3,13,0.08304498269896193,0.0476
3,14,0.006622516556291391,0.0478
3,15,0.003780718336483932,0.0667
3,16,0.0855614973262032,0.0417
3,17,0.11195445920303605,0.0625
3,18,0.09619238476953908,0.0714
3,19,0.023255813953488372,0.0263
3,20,0.10290237467018469,0.0556
3,21,0.07865168539325842,0.0417
3,22,0.01639344262295082,0.0180
3,23,0.104,0.0500
3,24,0.06521739130434782,0.0588
3,25,0.07984790874524715,0.0417
3,26,0.09978768577494693,0.0455
3,27,0.19733333333333333,0.0465
3,28,0.09615384615384616,0.0541
3,29,0.05697445972495088,0.0196
3,30,0.10084033613445378,0.0500
3,31,0.06751824817518248,0.0714
3,32,0.14285714285714285,0.0667
3,33,0.075,0.0955
8,2,0.004901960784313725,0.0812
8,3,0.027198549410698096,0.1176
8,6,0.0035714285714285713,0.1000
8,8,0.06172839506172839,0.1883
8,9,0.023809523809523808,0.0839
8,10,0.004,0.2290
8,11,0.015384615384615385,0.3000
8,12,0.05794392523364486,0.1667
8,13,0.006920415224913495,0.1333
8,15,0.03213610586011342,0.1576
8,18,0.006012024048096192,0.2000
8,19,0.011627906976744186,0.0718
8,20,0.005277044854881266,0.1609
8,21,0.0056179775280898875,0.1333
8,22,0.03825136612021858,0.0909
8,23,0.004,0.0763
8,25,0.060836501901140684,0.1953
8,26,0.036093418259023353,0.1144
8,27,0.04533333333333334,0.1818
8,29,0.0019646365422396855,0.0909
8,32,0.017857142857142856,0.2667
1,1,0.11392405063291139,0.0769
1,2,0.0857843137254902,0.0909
1,3,0.21214868540344514,0.0817
1,4,0.0915032679738562,0.0845
1,5,0.25,0.0714
1,6,0.017857142857142856,0.1083
1,8,0.19753086419753085,0.0909
1,9,0.5178571428571429,0.0732
1,10,0.006,0.0714
1,11,0.18461538461538463,0.1100
1,12,0.3775700934579439,0.0800
1,13,0.2664359861591695,0.0769
1,14,0.48344370860927155,0.2500
1,15,0.5652173913043478,0.0800
1,16,0.232620320855615,0.0679
1,17,0.31309297912713474,0.0833
1,18,0.07014028056112225,0.0769
1,19,0.08139534883720931,0.0909
1,20,0.44591029023746703,0.0714
1,21,0.11797752808988764,0.0955
1,22,0.22950819672131148,0.0817
1,23,0.138,0.1000
1,24,0.010869565217391304,0.1000
1,25,0.13307984790874525,0.0833
1,26,0.11040339702760085,0.0909
1,27,0.21333333333333335,0.1333
1,28,0.04487179487179487,0.0920
1,29,0.3889980353634578,0.0660
1,30,0.2184873949579832,0.0769
1,31,0.16605839416058393,0.0833
1,32,0.23214285714285715,0.0714
1,33,0.05,0.0833
4,1,0.012658227848101266,0.1667
4,2,0.00980392156862745,0.1500
4,3,0.0371713508612874,0.4286
4,4,0.00980392156862745,0.1818
4,6,0.0035714285714285713,0.4000
4,7,0.020833333333333332,0.1000
4,8,0.2716049382716049,0.3267
4,9,0.20833333333333334,0.4444
4,10,0.004,0.3000
4,11,0.015384615384615385,0.4615
4,12,0.029906542056074768,0.3000
4,13,0.031141868512110725,0.2404
4,14,0.006622516556291391,0.3000
4,15,0.024574669187145556,0.3636
4,16,0.00267379679144385,0.3333
4,17,0.0056925996204933585,0.2857
4,18,0.02004008016032064,0.2750
4,20,0.47493403693931396,0.3077
4,21,0.028089887640449437,0.3000
4,22,0.11475409836065574,0.6364
4,23,0.004,0.2769
4,24,0.010869565217391304,0.0909
4,25,0.011406844106463879,0.4615
4,26,0.004246284501061571,0.4166
4,27,0.20266666666666666,0.3846
4,28,0.019230769230769232,0.2308
4,29,0.14145383104125736,0.3038
4,30,0.21008403361344538,0.3750
4,31,0.023722627737226276,0.2000
4,32,0.08928571428571429,0.1429
4,33,0.0125,0.2000
10,1,0.012658227848101266,0.0213
10,2,0.007352941176470588,0.0207
10,3,0.006346328195829556,0.0158
10,4,0.006535947712418301,0.0164
10,6,0.0035714285714285713,0.0167
10,8,0.04938271604938271,0.0345
10,9,0.005952380952380952,0.0150
10,10,0.02,0.0222
10,12,0.011214953271028037,0.0179
10,14,0.006622516556291391,0.0909
10,15,0.003780718336483932,0.0169
10,16,0.0374331550802139,0.0312
10,17,0.020872865275142316,0.0222
10,18,0.014028056112224449,0.0256
10,20,0.07387862796833773,0.0393
10,21,0.0056179775280898875,0.0256
10,22,0.01639344262295082,0.0252
10,24,0.021739130434782608,0.0227
10,26,0.014861995753715499,0.0200
10,27,0.056,0.0488
10,28,0.019230769230769232,0.0294
10,29,0.003929273084479371,0.0159
10,30,0.008403361344537815,0.0136
10,31,0.029197080291970802,0.0393
10,32,0.05357142857142857,0.0332
10,33,0.0125,0.0323
