site,cancer,edited,p50
4,1,0.7215189873417721,0.1775
4,2,0.7034313725490197,0.1667
4,3,0.8712601994560291,0.2000
4,4,0.7418300653594772,0.1538
4,5,0.9722222222222222,0.2043
4,6,0.8214285714285714,0.1176
4,7,0.5208333333333334,0.1304
4,8,0.9629629629629629,0.2567
4,9,0.7202380952380952,0.2000
4,10,0.744,0.1538
4,11,0.8615384615384616,0.0926
4,12,0.8859813084112149,0.2024
4,13,0.7889273356401384,0.1508
4,14,0.5033112582781457,0.0811
4,15,0.7655954631379962,0.2273
4,16,0.8689839572192514,0.2941
4,17,0.7343453510436433,0.1905
4,18,0.7875751503006012,0.1538
4,19,0.7790697674418605,0.2105
4,20,0.9604221635883905,0.3293
4,21,0.9044943820224719,0.1910
4,22,0.47540983606557374,0.2500
4,23,0.896,0.1667
4,24,0.7391304347826086,0.0972
4,25,0.7832699619771863,0.2034
4,26,0.6093418259023354,0.1634
4,27,0.8693333333333333,0.2581
4,28,0.7243589743589743,0.2143
4,29,0.7799607072691552,0.1739
4,30,0.8235294117647058,0.1579
4,31,0.7572992700729927,0.2568
4,32,0.875,0.2162
4,33,0.4625,0.1250
9,1,0.810126582278481,0.1628
9,2,0.6642156862745098,0.1333
9,3,0.8349954669084315,0.1690
9,4,0.6699346405228758,0.1250
9,5,0.8611111111111112,0.1538
9,6,0.5285714285714286,0.1144
9,7,0.5833333333333334,0.1099
9,8,0.20987654320987653,0.1667
9,9,0.42857142857142855,0.1357
9,10,0.354,0.1250
9,11,0.8,0.0891
9,12,0.7514018691588785,0.1712
9,13,0.6782006920415224,0.1538
9,14,0.019867549668874173,0.0718
9,15,0.8279773156899811,0.1176
9,16,0.4117647058823529,0.2000
9,17,0.5882352941176471,0.1389
9,18,0.5811623246492986,0.1277
9,19,0.627906976744186,0.2143
9,20,0.3482849604221636,0.1786
9,21,0.6123595505617978,0.1538
9,22,0.7868852459016393,0.1667
9,23,0.872,0.1622
9,24,0.5217391304347826,0.1115
9,25,0.6996197718631179,0.1698
9,26,0.5944798301486199,0.1311
9,27,0.16533333333333333,0.1667
9,28,0.7435897435897436,0.1212
9,29,0.8565815324165029,0.1290
9,30,0.8571428571428571,0.1367
9,31,0.34306569343065696,0.1389
9,32,0.8214285714285714,0.1353
9,33,0.425,0.1277
10,1,0.20253164556962025,0.0410
10,2,0.45588235294117646,0.0552
10,3,0.6627379873073436,0.0847
10,4,0.6666666666666666,0.0870
10,5,0.6111111111111112,0.0645
10,6,0.3535714285714286,0.0489
10,7,0.4583333333333333,0.0508
10,8,0.6481481481481481,0.0857
10,9,0.375,0.0476
