site,cancer,edited,p50
10,1,0.46835443037974683,0.2727
10,2,0.875,0.3142
10,3,0.7524932003626473,0.2571
10,4,0.8856209150326797,0.2559
10,5,0.8333333333333334,0.3529
10,6,0.7892857142857143,0.2500
10,7,0.8333333333333334,0.2353
10,8,0.9074074074074074,0.3223
10,9,0.8392857142857143,0.1818
10,10,0.842,0.2667
10,11,0.2,0.2333
10,12,0.930841121495327,0.2632
10,13,0.903114186851211,0.2222
10,14,0.8609271523178808,0.2381
10,15,0.9149338374291115,0.2222
10,16,0.7486631016042781,0.3125
10,17,0.920303605313093,0.2692
10,18,0.845691382765531,0.3043
10,19,0.9186046511627907,0.2457
10,20,0.8047493403693932,0.2708
10,21,0.949438202247191,0.2895
10,22,0.7978142076502732,0.2500
10,23,0.728,0.2500
10,24,0.8260869565217391,0.2607
10,25,0.9201520912547528,0.2857
10,26,0.8067940552016986,0.2222
10,27,0.784,0.2899
10,28,0.8333333333333334,0.2986
10,29,0.825147347740668,0.2789
10,30,0.9411764705882353,0.2500
10,31,0.3905109489051095,0.2917
10,32,0.875,0.3571
10,33,0.25,0.1834
4,1,0.3924050632911392,0.2703
4,2,0.9142156862745098,0.2683
4,3,0.8812330009066183,0.3000
4,4,0.9477124183006536,0.2755
4,5,0.8611111111111112,0.3077
4,6,0.8535714285714285,0.2708
4,7,0.875,0.2466
4,8,0.9012345679012346,0.3028
4,9,0.9940476190476191,0.2319
4,10,0.872,0.2712
4,11,0.2923076923076923,0.2581
4,12,0.9551401869158879,0.3099
4,13,0.9342560553633218,0.2780
4,14,0.7814569536423841,0.2000
4,15,0.9395085066162571,0.2500
4,16,0.7807486631016043,0.3191
4,17,0.9392789373814042,0.2800
4,18,0.8957915831663327,0.2973
4,19,0.9534883720930233,0.2758
4,20,0.9102902374670184,0.3106
4,21,0.9719101123595506,0.3006
4,22,0.8306010928961749,0.2764
4,23,0.762,0.2462
4,24,0.8478260869565217,0.2273
4,25,0.9277566539923955,0.2857
4,26,0.861995753715499,0.2500
4,27,0.84,0.3158
4,28,0.9102564102564102,0.2759
4,29,0.8565815324165029,0.2948
4,30,0.9243697478991597,0.2258
4,31,0.6934306569343066,0.3000
4,32,0.9107142857142857,0.2500
4,33,0.3,0.2500
2,1,0.5063291139240507,0.3002
