site,cancer,edited,p50
2,1,0.6835443037974683,0.0860
2,2,0.7598039215686274,0.1144
2,3,0.9029918404351768,0.1667
2,4,0.8431372549019608,0.1250
2,5,0.9166666666666666,0.2030
2,6,0.7035714285714286,0.0759
2,7,0.7291666666666666,0.0980
2,8,0.8827160493827161,0.1429
2,9,0.9523809523809523,0.1456
2,10,0.862,0.1220
2,11,0.6153846153846154,0.0576
2,12,0.8598130841121495,0.1327
2,13,0.6955017301038062,0.0854
2,14,0.33774834437086093,0.0909
2,15,0.9395085066162571,0.1613
2,16,0.8983957219251337,0.2121
2,17,0.8671726755218216,0.1646
2,18,0.905811623246493,0.1316
2,19,0.8372093023255814,0.1515
2,20,0.9182058047493403,0.1735
2,21,0.8146067415730337,0.1188
2,22,0.7978142076502732,0.2000
2,23,0.694,0.0870
2,24,0.6739130434782609,0.0758
2,25,0.7870722433460076,0.1154
2,26,0.8195329087048833,0.1170
2,27,0.752,0.1358
2,28,0.8782051282051282,0.1154
2,29,0.7819253438113949,0.1111
2,30,0.7142857142857143,0.0817
2,31,0.6952554744525548,0.1282
2,32,0.8571428571428571,0.1067
2,33,0.5125,0.0667
1,1,0.9620253164556962,0.2326
1,2,0.9852941176470589,0.3060
1,3,0.9873073436083409,0.4211
1,4,0.9967320261437909,0.3486
1,5,1.0,0.3909
1,6,0.975,0.2250
1,7,0.9791666666666666,0.1832
1,8,1.0,0.3565
1,9,0.9940476190476191,0.2790
1,10,0.996,0.3333
1,11,0.9384615384615385,0.1667
1,12,0.9607476635514018,0.3636
1,13,0.972318339100346,0.2534
1,14,0.3708609271523179,0.1667
1,15,0.998109640831758,0.2789
1,16,0.9786096256684492,0.5769
1,17,0.967741935483871,0.4000
1,18,0.9939879759519038,0.2929
1,19,0.9418604651162791,0.3256
1,20,0.9762532981530343,0.4432
1,21,0.9887640449438202,0.3590
1,22,0.9016393442622951,0.4000
1,23,0.99,0.2745
1,24,0.9891304347826086,0.1961
1,25,0.9923954372623575,0.3514
1,26,0.9893842887473461,0.2976
1,27,0.912,0.3636
1,28,0.9871794871794872,0.3626
1,29,0.9842829076620825,0.3095
1,30,0.9915966386554622,0.2647
1,31,0.9653284671532847,0.3418
1,32,0.9821428571428571,0.2990
