site,cancer,edited,p50
3,2,0.0024509803921568627,0.1333
3,3,0.013599274705349048,0.0871
3,4,0.0032679738562091504,0.0833
3,6,0.0035714285714285713,0.1000
3,8,0.030864197530864196,0.0833
3,9,0.023809523809523808,0.0476
3,10,0.004,0.0955
3,11,0.015384615384615385,0.0561
3,12,0.018691588785046728,0.0742
3,13,0.010380622837370242,0.1000
3,15,0.01890359168241966,0.0500
3,17,0.003795066413662239,0.1250
3,18,0.004008016032064128,0.0767
3,19,0.011627906976744186,0.0909
3,20,0.023746701846965697,0.0526
3,21,0.0056179775280898875,0.0769
3,22,0.00546448087431694,0.0909
3,23,0.024,0.0714
3,25,0.0038022813688212928,0.0833
3,26,0.014861995753715499,0.0774
3,27,0.024,0.1043
3,29,0.0137524557956778,0.0417
3,31,0.005474452554744526,0.0833
3,32,0.0,0.0455
6,3,0.0009066183136899365,0.0139
6,6,0.0035714285714285713,0.0501
6,8,0.0,0.0108
6,9,0.005952380952380952,0.0526
6,10,0.0,0.0115
6,12,0.0,0.0187
6,13,0.0,0.0435
6,17,0.0018975332068311196,0.0323
6,18,0.0,0.0436
6,19,0.0,0.0176
6,20,0.005277044854881266,0.0697
6,23,0.002,0.0833
6,25,0.0,0.0277
6,27,0.008,0.0312
6,29,0.0,0.0196
6,31,0.0018248175182481751,0.1250
1,2,0.031862745098039214,0.0833
1,3,0.11514052583862194,0.0833
1,4,0.058823529411764705,0.0691
1,5,0.08333333333333333,0.0910
1,6,0.02142857142857143,0.0909
1,7,0.020833333333333332,0.0667
1,8,0.16049382716049382,0.0691
1,9,0.023809523809523808,0.0955
1,10,0.034,0.0909
1,11,0.046153846153846156,0.1000
1,12,0.0616822429906542,0.0833
1,13,0.02768166089965398,0.0670
1,14,0.046357615894039736,0.0833
1,15,0.024574669187145556,0.0833
1,16,0.01871657754010695,0.1000
1,17,0.024667931688804556,0.0871
1,18,0.03807615230460922,0.0833
1,19,0.023255813953488372,0.0769
1,20,0.14511873350923482,0.0870
1,21,0.05056179775280899,0.0833
1,22,0.04371584699453552,0.0909
1,23,0.056,0.0833
1,24,0.021739130434782608,0.0955
1,25,0.053231939163498096,0.0801
1,26,0.010615711252653927,0.0909
1,27,0.17066666666666666,0.0625
1,28,0.01282051282051282,0.1357
1,29,0.025540275049115914,0.0801
1,30,0.08403361344537816,0.0572
1,31,0.0018248175182481751,0.1581
1,32,0.017857142857142856,0.0909
1,33,0.0125,0.0833
7,12,0.001869158878504673,0.1333
7,13,0.0034602076124567475,0.0769
2,2,0.0024509803921568627,0.1818
2,3,0.038077969174977334,0.0833
2,4,0.0032679738562091504,0.1818
2,6,0.010714285714285714,0.0769
2,8,0.24691358024691357,0.0667
2,9,0.02976190476190476,0.0833
2,10,0.016,0.0714
2,11,0.03076923076923077,0.0794
2,12,0.018691588785046728,0.0742
2,13,0.010380622837370242,0.0667
2,14,0.013245033112582781,0.0955
2,15,0.01890359168241966,0.0909
2,16,0.00267379679144385,0.0623
2,17,0.022770398481973434,0.0955
2,18,0.02004008016032064,0.0909
2,20,0.21372031662269128,0.0755
2,21,0.02247191011235955,0.1131
2,22,0.00546448087431694,0.1000
2,23,0.03,0.0667
2,24,0.010869565217391304,0.0714
2,25,0.011406844106463879,0.0909
2,26,0.014861995753715499,0.0909
2,27,0.21866666666666668,0.0556
2,28,0.00641025641025641,0.0769
2,29,0.047151277013752456,0.0769
2,31,0.0036496350364963502,0.0890
2,32,0.017857142857142856,0.4000
4,1,0.0,0.0203
4,2,0.0024509803921568627,0.0263
4,3,0.006346328195829556,0.0253
4,4,0.0,0.0256
4,5,0.027777777777777776,0.0588
4,6,0.007142857142857143,0.0337
4,8,0.006172839506172839,0.0171
4,9,0.0,0.0156
4,10,0.01,0.0528
4,11,0.0,0.0170
4,12,0.005607476635514018,0.0312
4,13,0.01384083044982699,0.0284
4,15,0.005671077504725898,0.0182
4,16,0.01871657754010695,0.0459
4,17,0.013282732447817837,0.0333
4,18,0.01002004008016032,0.0455
4,19,0.0,0.0455
4,20,0.013192612137203167,0.0207
4,21,0.02247191011235955,0.0556
4,22,0.00546448087431694,0.0312
4,23,0.004,0.0270
4,24,0.0,0.0175
4,25,0.0076045627376425855,0.0445
4,26,0.008492569002123142,0.0256
4,27,0.008,0.0256
4,28,0.0,0.0303
4,29,0.0,0.0172
4,30,0.01680672268907563,0.0576
4,31,0.0036496350364963502,0.0333
4,32,0.0,0.0345
4,33,0.0125,0.0738
5,1,0.02531645569620253,0.0217
5,2,0.004901960784313725,0.0233
5,3,0.001813236627379873,0.0110
5,4,0.0032679738562091504,0.0135
5,5,0.0,0.0294
5,6,0.010714285714285714,0.0179
5,7,0.0,0.0164
5,8,0.024691358024691357,0.0156
5,9,0.005952380952380952,0.0141
5,10,0.012,0.0189
5,11,0.0,0.0136
5,12,0.003738317757009346,0.0114
5,13,0.0,0.0114
5,14,0.006622516556291391,0.0667
5,15,0.013232514177693762,0.0270
5,16,0.008021390374331552,0.0159
5,17,0.003795066413662239,0.0152
5,18,0.004008016032064128,0.0182
5,19,0.0,0.0143
5,20,0.002638522427440633,0.0156
5,21,0.0056179775280898875,0.0162
5,22,0.01639344262295082,0.0238
5,23,0.002,0.0164
5,24,0.010869565217391304,0.0211
5,25,0.0038022813688212928,0.0133
5,26,0.004246284501061571,0.0192
5,27,0.013333333333333334,0.0182
5,28,0.00641025641025641,0.0185
5,29,0.0,0.0100
5,30,0.0,0.0129
5,31,0.02737226277372263,0.0373
5,32,0.0,0.0294
5,33,0.0125,0.0530
