site,cancer,edited,p50
10,1,0.569620253164557,0.0833
10,2,0.5882352941176471,0.0909
10,3,0.729827742520399,0.1237
10,4,0.5620915032679739,0.0909
10,5,0.8611111111111112,0.1137
10,6,0.6428571428571429,0.0909
10,7,0.6875,0.0909
10,8,0.7962962962962963,0.1076
10,9,0.8988095238095238,0.2093
10,10,0.47,0.0952
10,11,0.7384615384615385,0.0800
10,12,0.7607476635514019,0.1250
10,13,0.698961937716263,0.1000
10,14,0.039735099337748346,0.1818
10,15,0.9111531190926276,0.1481
10,16,0.5748663101604278,0.1613
10,17,0.5028462998102466,0.1034
10,18,0.5150300601202404,0.1053
10,19,0.7093023255813954,0.1017
10,20,0.6596306068601583,0.1429
10,21,0.6685393258426966,0.1111
10,22,0.6775956284153005,0.1429
10,23,0.736,0.0965
10,24,0.6630434782608695,0.0952
10,25,0.6007604562737643,0.1282
10,26,0.6560509554140127,0.1000
10,27,0.6586666666666666,0.1250
10,28,0.46794871794871795,0.1000
10,29,0.7779960707269156,0.1034
10,30,0.7310924369747899,0.0968
10,31,0.6058394160583942,0.1277
10,32,0.5714285714285714,0.1133
10,33,0.65,0.0714
3,1,0.6582278481012658,0.0729
3,2,0.7794117647058824,0.0877
3,3,0.8884859474161378,0.1071
3,4,0.8725490196078431,0.0952
3,5,0.6388888888888888,0.0739
3,6,0.675,0.0659
3,7,0.625,0.0638
3,8,0.9567901234567902,0.1244
3,9,0.9107142857142857,0.0942
3,10,0.782,0.0909
3,11,0.5230769230769231,0.0526
3,12,0.8355140186915888,0.0961
3,13,0.6539792387543253,0.0714
3,14,0.5099337748344371,0.0660
3,15,0.7372400756143668,0.0737
3,16,0.7941176470588235,0.1200
3,17,0.8444022770398482,0.1017
3,18,0.843687374749499,0.0841
3,19,0.7674418604651163,0.1053
3,20,0.9287598944591029,0.1429
3,21,0.6853932584269663,0.0802
3,22,0.6174863387978142,0.1250
3,23,0.704,0.0909
3,24,0.6304347826086957,0.0566
3,25,0.8174904942965779,0.1000
3,26,0.7622080679405521,0.0930
3,27,0.816,0.1281
3,28,0.7628205128205128,0.0728
3,29,0.7799607072691552,0.0909
3,30,0.7226890756302521,0.0682
3,31,0.8029197080291971,0.1061
3,32,0.875,0.0936
3,33,0.3,0.0750
2,1,0.7974683544303798,0.1438
2,2,0.8455882352941176,0.2436
2,3,0.9038984587488668,0.2571
2,4,0.7156862745098039,0.1429
