site,cancer,edited,p50
3,1,0.05063291139240506,0.0556
3,2,0.08333333333333333,0.0714
3,3,0.23753399818676338,0.0667
3,4,0.10457516339869281,0.0625
3,5,0.08333333333333333,0.0598
3,6,0.10357142857142858,0.0526
3,7,0.020833333333333332,0.0714
3,8,0.018518518518518517,0.0286
3,9,0.08928571428571429,0.0417
3,10,0.118,0.0588
3,11,0.13846153846153847,0.0594
3,12,0.26542056074766357,0.0779
3,13,0.04844290657439446,0.0606
3,14,0.033112582781456956,0.0526
3,15,0.13043478260869565,0.0370
3,16,0.0374331550802139,0.0714
3,17,0.0872865275142315,0.0625
3,18,0.1903807615230461,0.0588
3,19,0.10465116279069768,0.0667
3,20,0.023746701846965697,0.0351
3,21,0.016853932584269662,0.0572
3,22,0.1366120218579235,0.0564
3,23,0.106,0.0588
3,24,0.11956521739130435,0.0541
3,25,0.08365019011406843,0.0526
3,26,0.12314225053078556,0.0588
3,27,0.037333333333333336,0.0409
3,28,0.1794871794871795,0.0833
3,29,0.12770137524557956,0.0556
3,30,0.09243697478991597,0.0541
3,31,0.02737226277372263,0.0801
3,32,0.08928571428571429,0.0742
3,33,0.0875,0.0697
8,2,0.0024509803921568627,0.0500
8,3,0.024478694469628286,0.0769
8,4,0.0032679738562091504,0.0506
8,5,0.027777777777777776,0.0500
8,8,0.006172839506172839,0.0572
8,9,0.005952380952380952,0.0556
8,10,0.0,0.0323
8,12,0.011214953271028037,0.0513
8,13,0.01730103806228374,0.0769
8,15,0.00945179584120983,0.0551
8,16,0.016042780748663103,0.0512
8,17,0.013282732447817837,0.0556
8,18,0.008016032064128256,0.1000
8,19,0.0,0.0476
8,20,0.013192612137203167,0.0393
8,22,0.00546448087431694,0.1111
8,23,0.008,0.0742
8,25,0.011406844106463879,0.0588
8,26,0.0021231422505307855,0.0435
8,27,0.010666666666666666,0.0651
8,28,0.01282051282051282,0.0357
8,29,0.003929273084479371,0.1000
8,30,0.025210084033613446,0.0625
8,31,0.0072992700729927005,0.0730
8,32,0.0,0.0417
9,2,0.0024509803921568627,0.0647
9,3,0.001813236627379873,0.1652
9,6,0.010714285714285714,0.1000
9,8,0.07407407407407407,0.0817
9,9,0.005952380952380952,0.2353
9,20,0.0079155672823219,0.1000
9,23,0.01,0.1056
9,27,0.064,0.0909
9,30,0.008403361344537815,0.4615
9,31,0.005474452554744526,0.1154
7,1,0.0,0.0184
7,2,0.012254901960784314,0.0233
7,3,0.016319129646418858,0.0192
7,4,0.00980392156862745,0.0213
7,5,0.0,0.0417
7,6,0.0,0.0187
7,7,0.041666666666666664,0.0374
7,8,0.030864197530864196,0.0171
7,9,0.0,0.0123
7,10,0.016,0.0189
7,11,0.0,0.0110
7,12,0.018691588785046728,0.0217
7,13,0.0034602076124567475,0.0156
7,14,0.006622516556291391,0.0435
7,15,0.007561436672967864,0.0126
7,16,0.034759358288770054,0.0345
7,17,0.018975332068311195,0.0227
7,18,0.01002004008016032,0.0182
7,19,0.011627906976744186,0.0328
7,20,0.047493403693931395,0.0179
7,21,0.0056179775280898875,0.0286
