site,cancer,edited,p50
10,1,0.0,0.0244
10,3,0.0027198549410698096,0.0417
10,5,0.0,0.0357
10,8,0.012345679012345678,0.0557
10,15,0.005671077504725898,0.0718
10,16,0.00267379679144385,0.0524
10,17,0.0056925996204933585,0.0646
10,20,0.0316622691292876,0.0400
10,21,0.0,0.0333
10,22,0.00546448087431694,0.0714
10,23,0.01,0.0198
10,26,0.0021231422505307855,0.0769
10,27,0.0026666666666666666,0.0500
10,28,0.00641025641025641,0.0585
10,29,0.04518664047151277,0.0526
10,30,0.008403361344537815,0.1000
10,31,0.014598540145985401,0.0501
9,1,0.02531645569620253,0.0769
9,2,0.012254901960784314,0.0833
9,3,0.009066183136899365,0.0528
9,4,0.0032679738562091504,0.0714
9,6,0.007142857142857143,0.0680
9,8,0.012345679012345678,0.0383
9,9,0.011904761904761904,0.0598
9,10,0.016,0.0714
9,11,0.0,0.0339
9,12,0.009345794392523364,0.0917
9,15,0.011342155009451797,0.0455
9,16,0.00267379679144385,0.0769
9,17,0.009487666034155597,0.0714
9,18,0.01002004008016032,0.0526
9,20,0.010554089709762533,0.0500
9,21,0.0,0.0385
9,22,0.00546448087431694,0.0400
9,23,0.008,0.0635
9,25,0.019011406844106463,0.0769
9,26,0.01910828025477707,0.0588
9,27,0.016,0.0571
9,28,0.019230769230769232,0.0909
9,29,0.019646365422396856,0.0476
9,30,0.025210084033613446,0.0769
9,31,0.0018248175182481751,0.0909
9,32,0.017857142857142856,0.0667
4,1,0.11392405063291139,0.2941
4,2,0.13970588235294118,0.1818
4,3,0.36627379873073435,0.2273
4,4,0.08496732026143791,0.1429
4,5,0.1111111111111111,0.1727
4,6,0.19285714285714287,0.1667
4,8,0.6111111111111112,0.1818
4,9,0.27380952380952384,0.2500
4,10,0.22,0.2000
4,11,0.4153846153846154,0.1818
4,12,0.394392523364486,0.2143
4,13,0.29411764705882354,0.1818
4,14,0.013245033112582781,0.1266
4,15,0.43478260869565216,0.2353
4,16,0.0427807486631016,0.2250
4,17,0.0777988614800759,0.1818
4,18,0.12224448897795591,0.1846
4,19,0.011627906976744186,0.3636
4,20,0.18733509234828497,0.2500
4,21,0.1404494382022472,0.1667
4,22,0.30601092896174864,0.2697
4,23,0.388,0.2143
4,24,0.17391304347826086,0.1743
4,25,0.045627376425855515,0.1766
4,26,0.24628450106157113,0.1818
4,27,0.368,0.2222
4,28,0.1282051282051282,0.2000
4,29,0.15520628683693516,0.2000
4,30,0.025210084033613446,0.3000
4,31,0.025547445255474453,0.2154
4,32,0.07142857142857142,0.1472
4,33,0.075,0.1743
6,1,0.012658227848101266,0.0714
6,2,0.012254901960784314,0.1000
6,3,0.04623753399818677,0.0833
6,4,0.0032679738562091504,0.1000
6,8,0.11728395061728394,0.0909
6,9,0.06547619047619048,0.0769
6,10,0.006,0.1000
6,11,0.015384615384615385,0.0667
6,12,0.056074766355140186,0.0833
6,13,0.01384083044982699,0.0801
6,15,0.03213610586011342,0.0909
6,16,0.0053475935828877,0.0742
6,17,0.020872865275142316,0.0871
6,18,0.01002004008016032,0.0812
6,20,0.044854881266490766,0.0909
6,21,0.016853932584269662,0.0667
6,22,0.00546448087431694,0.0909
6,23,0.074,0.0909
6,25,0.034220532319391636,0.1000
6,26,0.02335456475583864,0.1000
6,27,0.11466666666666667,0.0833
6,28,0.00641025641025641,0.1000
6,29,0.09430255402750491,0.0833
6,30,0.01680672268907563,0.1000
6,31,0.014598540145985401,0.1000
7,1,0.06329113924050633,0.0833
7,2,0.022058823529411766,0.0769
7,3,0.015412511332728921,0.0833
7,4,0.032679738562091505,0.0909
7,5,0.027777777777777776,0.0833
7,6,0.0035714285714285713,0.1000
7,8,0.043209876543209874,0.0833
7,9,0.005952380952380952,0.1000
7,10,0.02,0.0625
7,11,0.015384615384615385,0.0607
7,13,0.010380622837370242,0.0501
7,15,0.034026465028355386,0.0769
7,16,0.00267379679144385,0.0833
7,17,0.018975332068311195,0.0839
7,18,0.01603206412825651,0.0714
7,19,0.046511627906976744,0.0718
7,20,0.0870712401055409,0.0714
7,21,0.011235955056179775,0.0885
7,22,0.0273224043715847,0.1000
7,23,0.044,0.0833
7,24,0.010869565217391304,0.0588
7,25,0.022813688212927757,0.0714
7,26,0.016985138004246284,0.0769
7,27,0.0026666666666666666,0.0550
7,28,0.01282051282051282,0.0769
7,29,0.03339882121807466,0.0714
7,30,0.05042016806722689,0.0769
7,31,0.009124087591240875,0.0769
7,32,0.07142857142857142,0.0606
2,1,0.06329113924050633,0.1429
2,2,0.08823529411764706,0.2680
2,3,0.37805983680870353,0.4000
2,4,0.21241830065359477,0.3000
2,5,0.05555555555555555,0.5228
2,6,0.19285714285714287,0.2753
2,7,0.16666666666666666,0.2265
2,8,0.2777777777777778,0.3333
2,9,0.6011904761904762,0.5000
2,10,0.222,0.2500
2,11,0.4,0.2583
2,12,0.30093457943925234,0.3000
2,13,0.23875432525951557,0.3000
2,15,0.5822306238185255,0.6000
2,16,0.034759358288770054,0.2727
2,17,0.08538899430740038,0.3636
2,18,0.28256513026052105,0.3603
2,19,0.13953488372093023,0.3452
2,20,0.1741424802110818,0.4105
2,21,0.1853932584269663,0.3636
2,22,0.14207650273224043,0.3667
2,23,0.53,0.2581
2,24,0.21739130434782608,0.2750
2,25,0.1596958174904943,0.3179
2,26,0.36942675159235666,0.2727
2,27,0.14933333333333335,0.3167
2,28,0.038461538461538464,0.1987
2,29,0.35363457760314343,0.3142
2,30,0.2857142857142857,0.3258
2,31,0.021897810218978103,0.3068
2,32,0.07142857142857142,0.2929
2,33,0.1,0.2500
1,1,0.17721518987341772,0.0667
1,2,0.19607843137254902,0.0909
1,3,0.41523118766999095,0.0800
1,4,0.23529411764705882,0.0833
1,5,0.3333333333333333,0.1000
1,6,0.21785714285714286,0.0769
1,8,0.5246913580246914,0.0711
1,9,0.39285714285714285,0.1111
1,10,0.268,0.0909
1,11,0.12307692307692308,0.0556
1,12,0.5046728971962616,0.0750
1,13,0.4809688581314879,0.0714
1,14,0.039735099337748346,0.0839
1,15,0.3553875236294896,0.0909
1,16,0.06951871657754011,0.1349
1,17,0.36432637571157495,0.0880
1,18,0.3286573146292585,0.0769
1,19,0.3488372093023256,0.1000
1,20,0.43007915567282323,0.0976
1,21,0.34269662921348315,0.0833
1,22,0.366120218579235,0.0667
1,23,0.408,0.0606
1,24,0.2391304347826087,0.0667
1,25,0.18631178707224336,0.0833
1,26,0.1592356687898089,0.0909
1,27,0.328,0.0690
1,28,0.02564102564102564,0.1448
1,29,0.34577603143418467,0.0541
1,30,0.19327731092436976,0.0909
1,31,0.11131386861313869,0.0852
1,32,0.17857142857142858,0.0683
1,33,0.125,0.0769
5,1,0.012658227848101266,0.3000
5,2,0.08333333333333333,0.1389
5,3,0.050770625566636446,0.1818
5,4,0.0392156862745098,0.1909
5,5,0.05555555555555555,0.1588
5,6,0.0035714285714285713,0.3000
5,7,0.041666666666666664,0.2167
5,8,0.2345679012345679,0.1519
5,9,0.041666666666666664,0.2000
5,10,0.006,0.3846
5,11,0.046153846153846156,0.0909
5,12,0.05046728971962617,0.1818
5,13,0.1903114186851211,0.1818
5,14,0.15894039735099338,0.0526
5,15,0.03780718336483932,0.2000
5,16,0.013368983957219251,0.2000
5,17,0.15749525616698293,0.1818
5,18,0.022044088176352707,0.2222
5,19,0.011627906976744186,0.4000
5,20,0.1266490765171504,0.1429
5,21,0.028089887640449437,0.1667
5,22,0.26229508196721313,0.2727
5,23,0.084,0.1678
5,25,0.045627376425855515,0.2967
5,26,0.03397027600849257,0.2500
5,27,0.18133333333333335,0.1538
5,28,0.3782051282051282,0.1579
5,29,0.03143418467583497,0.1883
5,30,0.13445378151260504,0.1381
5,31,0.020072992700729927,0.2500
5,32,0.07142857142857142,0.2500
5,33,0.025,0.1000
3,1,0.25316455696202533,0.1771
3,2,0.0857843137254902,0.2500
3,3,0.35086128739800543,0.2857
3,4,0.14705882352941177,0.2727
3,6,0.3535714285714286,0.1623
3,7,0.08333333333333333,0.1707
3,8,0.7654320987654321,0.2094
3,9,0.36904761904761907,0.2000
3,10,0.07,0.2727
3,11,0.46153846153846156,0.1818
3,12,0.12897196261682242,0.2000
3,13,0.1972318339100346,0.1429
3,14,0.019867549668874173,0.2727
3,15,0.21550094517958412,0.2818
3,16,0.053475935828877004,0.3846
3,17,0.12903225806451613,0.2727
3,18,0.13026052104208416,0.2500
3,19,0.10465116279069768,0.2500
3,20,0.7229551451187335,0.2500
3,21,0.08426966292134831,0.3000
3,22,0.1366120218579235,0.3077
3,23,0.308,0.1818
3,24,0.42391304347826086,0.1479
3,25,0.11787072243346007,0.2500
3,26,0.11040339702760085,0.2308
3,27,0.6826666666666666,0.2367
3,28,0.17307692307692307,0.4074
3,29,0.2632612966601179,0.2308
3,30,0.2184873949579832,0.2042
3,31,0.020072992700729927,0.3333
3,32,0.05357142857142857,0.3333
3,33,0.0375,0.1538
8,1,0.02531645569620253,0.0389
8,2,0.012254901960784314,0.0337
8,3,0.007252946509519492,0.0204
8,4,0.026143790849673203,0.0435
8,5,0.05555555555555555,0.0263
8,6,0.0035714285714285713,0.0400
8,7,0.020833333333333332,0.0556
8,8,0.012345679012345678,0.0205
8,9,0.011904761904761904,0.0215
8,10,0.014,0.0333
8,11,0.0,0.0238
8,12,0.007476635514018692,0.0189
8,13,0.01384083044982699,0.0227
8,14,0.006622516556291391,0.0385
8,15,0.005671077504725898,0.0159
8,16,0.016042780748663103,0.0345
8,17,0.018975332068311195,0.0455
8,18,0.006012024048096192,0.0303
8,19,0.023255813953488372,0.0303
8,20,0.0,0.0189
8,21,0.011235955056179775,0.0400
8,22,0.0546448087431694,0.0500
8,23,0.006,0.0290
8,24,0.021739130434782608,0.0323
8,25,0.011406844106463879,0.0272
8,26,0.0021231422505307855,0.0169
8,27,0.010666666666666666,0.0238
8,28,0.019230769230769232,0.0430
8,29,0.0137524557956778,0.0213
8,30,0.008403361344537815,0.0339
8,31,0.009124087591240875,0.0667
8,32,0.017857142857142856,0.0436
8,33,0.0125,0.0460
