site,cancer,edited,p50
2,1,0.8734177215189873,0.5600
2,2,0.7769607843137255,0.5000
2,3,0.885766092475068,0.6667
2,4,0.8823529411764706,0.5625
2,5,0.7777777777777778,0.5811
2,6,0.8678571428571429,0.5000
2,7,0.6041666666666666,0.4167
2,8,0.9814814814814815,0.6667
2,9,0.9940476190476191,0.6250
2,10,0.884,0.5000
2,11,0.9076923076923077,0.3750
2,12,0.811214953271028,0.6379
2,13,0.6193771626297578,0.5000
2,14,0.7284768211920529,0.4286
2,15,0.994328922495274,0.5000
2,16,0.4625668449197861,0.6667
2,17,0.5977229601518027,0.5714
2,18,0.8897795591182365,0.5833
2,19,0.8604651162790697,0.6133
2,20,0.9762532981530343,0.6928
2,21,0.6460674157303371,0.5625
2,22,0.8743169398907104,0.6686
2,23,0.892,0.5385
2,24,0.967391304347826,0.5000
2,25,0.8174904942965779,0.6087
2,26,0.8386411889596603,0.5217
2,27,0.88,0.6593
2,28,0.9230769230769231,0.5683
2,29,0.9233791748526523,0.6250
2,30,0.8487394957983193,0.5323
2,31,0.6423357664233577,0.6154
2,32,0.9107142857142857,0.5385
2,33,0.6,0.5333
9,1,0.17721518987341772,0.2864
9,2,0.20098039215686275,0.6667
9,3,0.08703535811423391,0.6938
9,4,0.17973856209150327,0.5455
9,5,0.4166666666666667,0.7347
9,6,0.04642857142857143,0.6154
9,7,0.020833333333333332,0.4000
9,8,0.35185185185185186,0.5000
9,9,0.44642857142857145,0.6418
9,10,0.048,0.6259
9,11,0.1076923076923077,0.1538
9,12,0.4542056074766355,0.5000
9,13,0.38408304498269896,0.4545
9,14,0.09933774834437085,0.4641
9,15,0.06427221172022685,0.5789
9,16,0.12299465240641712,0.7000
9,17,0.20872865275142316,0.2829
9,18,0.06813627254509018,0.4834
9,19,0.08139534883720931,0.4545
9,20,0.10817941952506596,0.2308
9,21,0.056179775280898875,0.5644
9,23,0.044,0.4167
9,24,0.043478260869565216,0.5384
9,25,0.20532319391634982,0.6667
9,26,0.2611464968152866,0.6667
9,27,0.3333333333333333,0.5455
9,28,0.01282051282051282,0.6875
9,29,0.13948919449901767,0.6154
9,30,0.04201680672268908,0.6364
9,31,0.08941605839416059,0.3509
9,33,0.2125,0.5882
4,1,0.4430379746835443,0.1013
4,2,0.18872549019607843,0.1000
4,3,0.5058930190389845,0.1304
4,4,0.17320261437908496,0.1034
4,5,0.4166666666666667,0.0976
4,6,0.6357142857142857,0.0968
4,7,0.22916666666666666,0.0833
4,8,0.36419753086419754,0.1412
4,9,0.7857142857142857,0.1000
4,10,0.078,0.1397
4,11,0.6,0.0909
4,12,0.7850467289719626,0.1233
4,13,0.7474048442906575,0.1111
4,14,0.33774834437086093,0.0784
4,15,0.6994328922495274,0.0960
4,16,0.3770053475935829,0.1515
4,17,0.4155597722960152,0.1250
4,18,0.24048096192384769,0.1000
4,19,0.3023255813953488,0.1292
4,20,0.36675461741424803,0.1600
4,21,0.5224719101123596,0.1176
4,22,0.6174863387978142,0.1667
4,23,0.58,0.1250
4,24,0.6195652173913043,0.0833
4,25,0.41825095057034223,0.1500
4,26,0.6178343949044586,0.1333
4,27,0.528,0.1491
4,28,0.0641025641025641,0.1088
4,29,0.793713163064833,0.1429
4,30,0.37815126050420167,0.1292
4,31,0.12408759124087591,0.1059
4,32,0.25,0.0923
4,33,0.5875,0.1071
1,1,0.9113924050632911,0.2466
1,2,0.9558823529411765,0.2643
1,3,0.970988213961922,0.3158
1,4,0.9803921568627451,0.2578
1,5,0.9444444444444444,0.2647
1,6,0.9642857142857143,0.2609
1,7,0.75,0.2147
1,8,1.0,0.4121
1,9,0.9761904761904762,0.4106
1,10,0.974,0.2542
1,11,0.9384615384615385,0.2254
1,12,0.9626168224299065,0.3684
1,13,0.9826989619377162,0.2639
1,14,0.7880794701986755,0.2174
1,15,0.9716446124763705,0.2857
1,16,0.8716577540106952,0.3000
1,17,0.9222011385199241,0.2632
1,18,0.9939879759519038,0.2929
1,19,0.9069767441860465,0.2806
1,20,0.9973614775725593,0.4042
1,21,0.9719101123595506,0.2715
1,22,0.73224043715847,0.3000
1,23,0.988,0.2966
1,24,1.0,0.2576
1,25,0.9467680608365019,0.3077
1,26,0.9766454352441614,0.2963
1,27,0.9653333333333334,0.4118
1,28,0.9294871794871795,0.2188
1,29,0.9685658153241651,0.2698
1,30,0.9159663865546218,0.3030
1,31,0.9616788321167883,0.3960
1,32,0.9642857142857143,0.2742
1,33,0.7875,0.2857
7,1,0.5443037974683544,0.1250
7,2,0.08333333333333333,0.1125
7,3,0.33907524932003624,0.1111
7,4,0.10130718954248366,0.1000
7,5,0.08333333333333333,0.0625
7,6,0.3107142857142857,0.0870
7,7,0.10416666666666667,0.0909
7,8,0.7283950617283951,0.1667
7,9,0.6547619047619048,0.1613
7,10,0.098,0.0909
7,11,0.5538461538461539,0.0690
7,12,0.4093457943925234,0.1000
7,13,0.43252595155709345,0.0909
7,14,0.07947019867549669,0.1000
7,15,0.504725897920605,0.0769
7,16,0.06951871657754011,0.1213
7,17,0.10436432637571158,0.1000
7,18,0.1462925851703407,0.0909
7,19,0.023255813953488372,0.1818
7,20,0.5435356200527705,0.1818
7,21,0.10674157303370786,0.1000
7,22,0.3879781420765027,0.1000
7,23,0.344,0.0909
7,24,0.30434782608695654,0.0742
7,25,0.24714828897338403,0.1000
7,26,0.2781316348195329,0.0909
7,27,0.624,0.1905
7,28,0.08333333333333333,0.1429
7,29,0.37328094302554027,0.1000
7,30,0.2605042016806723,0.0909
7,31,0.07664233576642336,0.1000
7,32,0.17857142857142858,0.1538
7,33,0.2125,0.0909
10,1,0.26582278481012656,0.0714
10,2,0.02696078431372549,0.0742
10,3,0.1115140525838622,0.0714
10,4,0.026143790849673203,0.0909
10,5,0.05555555555555555,0.0625
10,6,0.125,0.0714
10,7,0.020833333333333332,0.0909
10,8,0.35185185185185186,0.0495
10,9,0.3392857142857143,0.0702
10,10,0.03,0.0769
10,11,0.16923076923076924,0.0466
10,12,0.15700934579439252,0.0714
10,13,0.1695501730103806,0.0656
10,14,0.026490066225165563,0.0801
10,15,0.2003780718336484,0.0588
10,16,0.0748663101604278,0.1000
10,17,0.03795066413662239,0.0769
10,18,0.04809619238476954,0.0769
10,19,0.09302325581395349,0.1000
10,20,0.47493403693931396,0.0728
10,21,0.06179775280898876,0.0909
10,22,0.21311475409836064,0.0667
10,23,0.104,0.0714
10,24,0.08695652173913043,0.0588
