site,cancer,edited,p50
8,1,0.3291139240506329,0.1111
8,2,0.15931372549019607,0.1000
8,3,0.3354487760652765,0.1356
8,4,0.12745098039215685,0.1115
8,5,0.2777777777777778,0.1364
8,6,0.039285714285714285,0.0909
8,7,0.041666666666666664,0.0989
8,8,0.41358024691358025,0.1579
8,9,0.3392857142857143,0.1000
8,10,0.152,0.1481
8,11,0.18461538461538463,0.0871
8,12,0.394392523364486,0.1538
8,13,0.2041522491349481,0.1000
8,14,0.06622516556291391,0.0909
8,15,0.30623818525519847,0.0909
8,16,0.09893048128342247,0.1333
8,17,0.14231499051233396,0.1446
8,18,0.23647294589178355,0.1000
8,19,0.12790697674418605,0.2000
8,20,0.21372031662269128,0.1471
8,21,0.09550561797752809,0.1818
8,22,0.13114754098360656,0.1053
8,23,0.298,0.1333
8,24,0.06521739130434782,0.1409
8,25,0.24334600760456274,0.1182
8,26,0.34182590233545646,0.1031
8,27,0.2773333333333333,0.1818
8,28,0.40384615384615385,0.1292
8,29,0.06679764243614932,0.1000
8,30,0.20168067226890757,0.1111
8,31,0.08759124087591241,0.1027
8,32,0.17857142857142858,0.1000
8,33,0.2375,0.1053
5,1,0.13924050632911392,0.0502
5,2,0.1642156862745098,0.0476
5,3,0.3590208522212149,0.0667
5,4,0.1830065359477124,0.0507
5,5,0.3055555555555556,0.0697
5,6,0.175,0.0714
5,7,0.16666666666666666,0.0591
5,8,0.4506172839506173,0.0691
5,9,0.4880952380952381,0.0833
5,10,0.21,0.0601
5,11,0.38461538461538464,0.0561
5,12,0.32149532710280376,0.0769
5,13,0.25259515570934254,0.0833
5,14,0.48344370860927155,0.0741
5,15,0.5803402646502835,0.0938
5,16,0.0374331550802139,0.0909
5,17,0.25996204933586337,0.0588
5,18,0.2745490981963928,0.0588
5,19,0.20930232558139536,0.0526
5,20,0.37994722955145116,0.0682
5,21,0.2303370786516854,0.0801
5,22,0.22950819672131148,0.1000
5,23,0.312,0.0769
5,24,0.2391304347826087,0.0625
5,25,0.21673003802281368,0.0833
5,26,0.19532908704883228,0.0833
5,27,0.3413333333333333,0.0801
5,28,0.16025641025641027,0.0460
5,29,0.481335952848723,0.0588
5,30,0.3445378151260504,0.0556
5,31,0.1478102189781022,0.0769
5,32,0.30357142857142855,0.0667
5,33,0.1,0.0955
10,1,0.05063291139240506,0.0652
10,2,0.3014705882352941,0.0714
10,3,0.2846781504986401,0.0667
10,4,0.16013071895424835,0.0742
10,5,0.2222222222222222,0.0769
10,6,0.09285714285714286,0.0625
10,7,0.16666666666666666,0.0767
10,8,0.16666666666666666,0.1000
10,9,0.16666666666666666,0.0833
10,10,0.058,0.0714
10,11,0.1076923076923077,0.0588
10,12,0.14766355140186915,0.0909
10,13,0.1245674740484429,0.0625
10,15,0.04914933837429111,0.0769
10,16,0.15775401069518716,0.0833
10,17,0.14231499051233396,0.0769
10,18,0.16633266533066132,0.0811
10,19,0.1744186046511628,0.0909
10,20,0.31926121372031663,0.0909
10,21,0.14606741573033707,0.0909
10,22,0.02185792349726776,0.0833
10,23,0.264,0.0417
10,24,0.17391304347826086,0.0909
10,25,0.09885931558935361,0.0909
10,26,0.13588110403397027,0.0833
10,27,0.16533333333333333,0.0852
10,28,0.38461538461538464,0.0667
10,29,0.2593320235756385,0.0769
10,30,0.18487394957983194,0.0623
10,31,0.19160583941605838,0.0833
10,32,0.19642857142857142,0.0697
10,33,0.0875,0.0801
3,1,0.379746835443038,0.1500
3,2,0.6029411764705882,0.0833
3,3,0.5621033544877606,0.0909
3,4,0.5686274509803921,0.0851
3,5,0.5555555555555556,0.0909
3,6,0.37142857142857144,0.0825
3,7,0.3333333333333333,0.1250
3,8,0.7654320987654321,0.1111
3,9,0.6726190476190477,0.1176
3,10,0.56,0.0988
3,11,0.38461538461538464,0.0909
3,12,0.4336448598130841,0.1000
3,13,0.4083044982698962,0.0833
3,14,0.16556291390728478,0.0871
3,15,0.27032136105860116,0.1000
3,16,0.1711229946524064,0.1202
3,17,0.3946869070208729,0.0833
3,18,0.4589178356713427,0.0833
3,19,0.5348837209302325,0.1053
3,20,0.6754617414248021,0.0909
3,21,0.5,0.0769
3,22,0.5245901639344263,0.0931
3,23,0.64,0.0870
3,24,0.391304347826087,0.0714
3,25,0.41064638783269963,0.1053
3,26,0.4437367303609342,0.1111
3,27,0.5706666666666667,0.1010
3,28,0.3717948717948718,0.0714
3,29,0.43418467583497056,0.0864
3,30,0.5042016806722689,0.0833
3,31,0.6076642335766423,0.1190
3,32,0.6607142857142857,0.0926
3,33,0.3,0.1003
9,1,0.10126582278481013,0.1786
9,2,0.19117647058823528,0.1225
9,3,0.3499546690843155,0.1111
9,4,0.37254901960784315,0.1213
9,5,0.3888888888888889,0.1333
9,6,0.2571428571428571,0.1483
9,7,0.1875,0.0909
9,8,0.5864197530864198,0.1579
9,9,0.1488095238095238,0.1000
9,10,0.116,0.1429
9,11,0.3076923076923077,0.1623
9,12,0.2635514018691589,0.1183
9,13,0.18339100346020762,0.1538
9,14,0.15894039735099338,0.1623
9,15,0.1720226843100189,0.1250
9,16,0.040106951871657755,0.1716
9,17,0.09867172675521822,0.0955
9,18,0.13827655310621242,0.1176
9,19,0.11627906976744186,0.1137
9,20,0.3113456464379947,0.1481
9,21,0.21910112359550563,0.0955
9,22,0.07650273224043716,0.0909
9,23,0.296,0.1333
9,24,0.22826086956521738,0.1429
9,25,0.2585551330798479,0.1212
9,26,0.09766454352441614,0.1436
9,27,0.424,0.1333
9,28,0.12179487179487179,0.1538
9,29,0.24361493123772102,0.1250
9,30,0.6050420168067226,0.1000
9,31,0.051094890510948905,0.1548
9,32,0.05357142857142857,0.1500
9,33,0.075,0.1083
4,1,0.10126582278481013,0.1667
4,2,0.3112745098039216,0.1165
4,3,0.5648232094288305,0.1429
4,4,0.3758169934640523,0.1250
4,5,0.3611111111111111,0.1905
4,6,0.3464285714285714,0.1000
4,7,0.5416666666666666,0.1144
4,8,0.808641975308642,0.1481
4,9,0.47619047619047616,0.1290
4,10,0.182,0.1875
4,11,0.13846153846153847,0.0955
4,12,0.3252336448598131,0.1000
4,13,0.28719723183391005,0.1000
4,14,0.6556291390728477,0.1027
4,15,0.3686200378071834,0.1176
4,16,0.13636363636363635,0.1538
4,17,0.5104364326375711,0.1176
4,18,0.49899799599198397,0.1053
4,19,0.19767441860465115,0.2000
4,20,0.5514511873350924,0.1648
4,21,0.28651685393258425,0.1149
4,22,0.17486338797814208,0.1381
4,23,0.41,0.1133
4,24,0.2826086956521739,0.1000
4,25,0.17110266159695817,0.1000
4,26,0.46284501061571126,0.1429
4,27,0.7066666666666667,0.1505
4,28,0.3333333333333333,0.1193
4,29,0.3614931237721022,0.1304
4,30,0.5462184873949579,0.0941
4,31,0.29744525547445255,0.1579
4,32,0.5714285714285714,0.1429
4,33,0.075,0.0955
2,1,0.45569620253164556,0.0909
2,2,0.4411764705882353,0.0741
2,3,0.6101541251133273,0.0833
2,4,0.43137254901960786,0.0741
2,5,0.5277777777777778,0.0667
2,6,0.4714285714285714,0.0800
2,7,0.4583333333333333,0.0746
2,8,0.7716049382716049,0.1071
2,9,0.8273809523809523,0.1071
2,10,0.278,0.0833
2,11,0.4461538461538462,0.0909
2,12,0.5663551401869159,0.0833
2,13,0.5017301038062284,0.0811
2,14,0.6026490066225165,0.0714
2,15,0.6597353497164461,0.0833
2,16,0.35294117647058826,0.0909
2,17,0.4573055028462998,0.0769
2,18,0.4729458917835671,0.0769
2,19,0.5930232558139535,0.0811
2,20,0.662269129287599,0.1111
2,21,0.5337078651685393,0.0909
2,22,0.6010928961748634,0.1111
2,23,0.628,0.1034
2,24,0.5108695652173914,0.0833
2,25,0.4600760456273764,0.1000
2,26,0.5520169851380042,0.0870
2,27,0.6186666666666667,0.1304
2,28,0.5641025641025641,0.0741
2,29,0.6286836935166994,0.0833
2,30,0.5882352941176471,0.0692
2,31,0.4762773722627737,0.1000
2,32,0.5535714285714286,0.0952
2,33,0.3625,0.0817
6,1,0.10126582278481013,0.0801
6,2,0.2769607843137255,0.0909
6,3,0.3925657298277425,0.0909
6,4,0.30392156862745096,0.0702
6,5,0.3055555555555556,0.0833
6,6,0.22857142857142856,0.0541
6,7,0.125,0.0670
6,8,0.2962962962962963,0.1381
6,9,0.4583333333333333,0.0833
6,10,0.246,0.0909
6,11,0.09230769230769231,0.0400
6,12,0.20747663551401868,0.0909
6,13,0.12802768166089964,0.0646
6,15,0.18525519848771266,0.0714
6,16,0.6417112299465241,0.1200
6,17,0.2504743833017078,0.0909
6,18,0.20440881763527055,0.0675
6,19,0.18604651162790697,0.1000
6,20,0.5408970976253298,0.1176
6,21,0.12921348314606743,0.0909
6,22,0.060109289617486336,0.1000
6,23,0.158,0.0667
6,24,0.15217391304347827,0.0471
6,25,0.17490494296577946,0.0769
6,26,0.31422505307855625,0.0556
6,27,0.248,0.1062
6,28,0.46153846153846156,0.0890
6,29,0.16895874263261296,0.0714
6,30,0.2605042016806723,0.0833
6,31,0.2956204379562044,0.0909
6,32,0.375,0.0769
6,33,0.25,0.0556
1,1,0.2911392405063291,0.0385
1,2,0.5931372549019608,0.0730
1,3,0.8241160471441523,0.1333
1,4,0.6372549019607843,0.1111
1,5,0.7777777777777778,0.1534
1,6,0.40714285714285714,0.0450
1,7,0.375,0.0444
1,8,0.7407407407407407,0.1071
1,9,0.47023809523809523,0.0488
1,10,0.666,0.0805
1,11,0.1076923076923077,0.0230
1,12,0.8654205607476636,0.1316
1,13,0.40484429065743943,0.0455
1,14,0.3841059602649007,0.0667
1,15,0.6427221172022685,0.0659
1,16,0.7593582887700535,0.2143
1,17,0.7950664136622391,0.1333
1,18,0.6172344689378757,0.0769
1,19,0.8488372093023255,0.1471
1,20,0.9182058047493403,0.2000
1,21,0.6404494382022472,0.0741
1,22,0.6010928961748634,0.0667
1,23,0.444,0.0460
1,24,0.41304347826086957,0.0462
1,25,0.596958174904943,0.0685
1,26,0.6157112526539278,0.0750
1,27,0.5706666666666667,0.1053
1,28,0.9294871794871795,0.1707
1,29,0.7799607072691552,0.0894
1,30,0.865546218487395,0.1265
1,31,0.6532846715328468,0.0857
1,32,0.7678571428571429,0.0929
1,33,0.75,0.0818
7,1,0.16455696202531644,0.0426
7,2,0.20833333333333334,0.0588
7,3,0.25385312783318226,0.0603
7,4,0.19281045751633988,0.0556
7,5,0.25,0.0909
7,6,0.19285714285714287,0.0556
7,7,0.041666666666666664,0.1500
7,8,0.38271604938271603,0.0769
7,9,0.3392857142857143,0.0455
7,10,0.19,0.0714
7,11,0.13846153846153847,0.0274
7,12,0.32710280373831774,0.0714
7,13,0.1522491349480969,0.0488
7,14,0.013245033112582781,0.0742
7,15,0.19848771266540643,0.0400
7,16,0.19518716577540107,0.0909
7,17,0.23908918406072105,0.0769
7,18,0.17234468937875752,0.0556
7,19,0.19767441860465115,0.0769
7,20,0.37467018469656993,0.0817
7,21,0.2247191011235955,0.0769
7,22,0.2677595628415301,0.0667
7,23,0.248,0.0556
7,24,0.13043478260869565,0.0435
7,25,0.2737642585551331,0.0691
7,26,0.1932059447983015,0.0500
7,27,0.23466666666666666,0.0833
7,28,0.16025641025641027,0.0526
7,29,0.2455795677799607,0.0435
7,30,0.2689075630252101,0.0741
7,31,0.13686131386861314,0.0667
7,32,0.19642857142857142,0.0532
7,33,0.15,0.0667
