site,cancer,edited,p50
8,2,0.004901960784313725,0.0435
8,3,0.004533091568449683,0.0426
8,4,0.0032679738562091504,0.0412
8,5,0.027777777777777776,0.0370
8,6,0.0,0.0343
8,8,0.0,0.0303
8,9,0.0,0.0204
8,10,0.01,0.0606
8,11,0.0,0.0476
8,12,0.003738317757009346,0.0204
8,13,0.0,0.0370
8,15,0.0,0.0192
8,16,0.0053475935828877,0.0256
8,17,0.003795066413662239,0.0347
8,18,0.004008016032064128,0.0286
8,19,0.0,0.0435
8,20,0.013192612137203167,0.0417
8,21,0.0056179775280898875,0.0667
8,22,0.0,0.0166
8,23,0.004,0.0476
8,24,0.0,0.0278
8,25,0.0076045627376425855,0.0556
8,26,0.006369426751592357,0.0506
8,27,0.0026666666666666666,0.0217
8,29,0.0019646365422396855,0.0244
8,30,0.0,0.0323
8,31,0.005474452554744526,0.0670
8,32,0.017857142857142856,0.0526
9,2,0.0024509803921568627,0.0690
9,3,0.0009066183136899365,0.0435
9,4,0.0032679738562091504,0.0909
9,6,0.0035714285714285713,0.0526
9,8,0.006172839506172839,0.0625
9,9,0.011904761904761904,0.0496
9,12,0.003738317757009346,0.0680
9,15,0.011342155009451797,0.0691
9,16,0.008021390374331552,0.0561
9,21,0.011235955056179775,0.0651
9,23,0.002,0.0446
9,27,0.008,0.0714
9,29,0.0019646365422396855,0.0403
3,1,0.08860759493670886,0.1000
3,2,0.14460784313725492,0.1027
3,3,0.03989120580235721,0.1639
3,4,0.08496732026143791,0.1000
3,5,0.2777777777777778,0.1381
3,6,0.017857142857142856,0.0718
3,7,0.020833333333333332,0.1333
3,8,0.07407407407407407,0.1048
3,9,0.24404761904761904,0.1296
3,10,0.016,0.0909
3,11,0.015384615384615385,0.2000
3,12,0.14205607476635515,0.1667
3,13,0.1972318339100346,0.1548
3,14,0.006622516556291391,0.1667
3,15,0.020793950850661626,0.2308
3,16,0.09893048128342247,0.1364
3,17,0.04364326375711575,0.0984
3,18,0.012024048096192385,0.1678
3,19,0.046511627906976744,0.1121
3,20,0.06068601583113457,0.1364
3,21,0.016853932584269662,0.1667
3,22,0.01092896174863388,0.1409
3,24,0.043478260869565216,0.1288
