site,cancer,edited,p50
8,1,0.012658227848101266,0.6154
8,2,0.2549019607843137,0.6154
8,3,0.24932003626473254,0.6000
8,4,0.21568627450980393,0.5714
8,5,0.1111111111111111,0.5941
8,6,0.04642857142857143,0.4615
8,7,0.8333333333333334,0.5525
8,8,0.48148148148148145,0.7500
8,10,0.188,0.5385
8,11,0.015384615384615385,0.6000
8,12,0.2411214953271028,0.5625
8,13,0.04844290657439446,0.6111
8,14,0.2251655629139073,0.4429
8,15,0.003780718336483932,0.6709
8,16,0.026737967914438502,0.5934
8,17,0.3738140417457306,0.5455
8,18,0.3106212424849699,0.6000
8,19,0.08139534883720931,0.6000
8,20,0.18733509234828497,0.7333
8,21,0.16292134831460675,0.5556
8,23,0.03,0.5000
8,24,0.043478260869565216,0.5434
8,25,0.07604562737642585,0.5000
8,26,0.27388535031847133,0.5676
8,27,0.6346666666666667,0.7260
8,28,0.3525641025641026,0.5625
8,29,0.36738703339882123,0.5000
8,30,0.5966386554621849,0.5581
8,31,0.072992700729927,0.7000
8,32,0.017857142857142856,0.8125
8,33,0.0375,0.5333
1,1,0.7974683544303798,0.2941
1,2,0.9705882352941176,0.2769
1,3,0.9891205802357208,0.4348
1,4,0.9836601307189542,0.3114
1,5,1.0,0.3260
1,6,0.9607142857142857,0.2404
1,7,1.0,0.2904
1,8,1.0,0.4000
1,9,1.0,0.4019
1,10,0.994,0.3425
1,11,0.8769230769230769,0.2143
1,12,0.9794392523364486,0.3810
1,13,0.9584775086505191,0.2442
1,14,0.847682119205298,0.1481
1,15,1.0,0.3542
1,16,0.8368983957219251,0.4348
1,17,0.9620493358633776,0.3636
1,18,0.9959919839679359,0.3250
1,19,0.9418604651162791,0.3235
1,20,0.9577836411609498,0.4405
1,21,0.9775280898876404,0.3455
1,22,0.9016393442622951,0.4737
1,23,0.986,0.2727
1,24,1.0,0.2295
1,25,0.9923954372623575,0.3462
1,26,0.9830148619957537,0.3099
1,27,0.9333333333333333,0.4092
1,28,0.9743589743589743,0.2917
1,29,0.9901768172888016,0.3279
1,30,0.957983193277311,0.2547
1,31,0.822992700729927,0.3514
1,32,0.9464285714285714,0.2825
1,33,0.9,0.2105
2,1,0.3924050632911392,0.3333
2,2,0.6446078431372549,0.3333
2,3,0.7053490480507706,0.3571
2,4,0.803921568627451,0.3260
2,5,0.5833333333333334,0.2857
2,6,0.7142857142857143,0.2857
2,7,0.2708333333333333,0.2727
2,8,0.8765432098765432,0.5769
2,9,0.9523809523809523,0.6138
2,10,0.646,0.3182
2,11,0.5846153846153846,0.2792
2,12,0.6317757009345795,0.3462
2,13,0.71280276816609,0.3177
2,14,0.07947019867549669,0.2000
2,15,0.5103969754253308,0.3470
2,16,0.2620320855614973,0.3571
2,17,0.5540796963946869,0.3333
2,18,0.6232464929859719,0.3077
2,19,0.3953488372093023,0.3603
2,20,0.8100263852242744,0.5686
2,21,0.46629213483146065,0.3333
2,22,0.10382513661202186,0.4000
2,23,0.776,0.3333
2,24,0.717391304347826,0.2857
2,25,0.4752851711026616,0.3846
2,26,0.6687898089171974,0.3548
2,27,0.696,0.5714
2,28,0.6410256410256411,0.2743
2,29,0.8015717092337917,0.3333
2,30,0.5882352941176471,0.3945
2,31,0.8266423357664233,0.5413
2,32,0.8392857142857143,0.3333
2,33,0.275,0.3000
10,1,0.012658227848101266,0.0716
10,2,0.04656862745098039,0.0572
10,3,0.1514052583862194,0.0714
10,4,0.0392156862745098,0.0400
10,5,0.1388888888888889,0.0769
10,6,0.04642857142857143,0.0833
10,7,0.020833333333333332,0.1667
10,8,0.808641975308642,0.2601
