site,cancer,edited,p50
7,1,0.02531645569620253,0.0400
7,2,0.06862745098039216,0.0714
7,3,0.10970081595648232,0.1000
7,4,0.10130718954248366,0.0769
7,5,0.08333333333333333,0.0473
7,6,0.05357142857142857,0.0690
7,7,0.041666666666666664,0.3000
7,8,0.15432098765432098,0.0580
7,9,0.08928571428571429,0.0417
7,10,0.028,0.0871
7,11,0.1076923076923077,0.0870
7,12,0.19065420560747665,0.0769
7,13,0.14878892733564014,0.0556
7,14,0.026490066225165563,0.0769
7,15,0.13043478260869565,0.0526
7,16,0.2647058823529412,0.1600
7,17,0.0777988614800759,0.0909
7,18,0.056112224448897796,0.0833
7,19,0.11627906976744186,0.1069
7,20,0.16358839050131926,0.0918
7,21,0.03932584269662921,0.0556
7,22,0.09289617486338798,0.0385
7,23,0.092,0.0476
7,24,0.11956521739130435,0.0667
7,25,0.09885931558935361,0.0833
7,26,0.07006369426751592,0.0741
7,27,0.13066666666666665,0.0714
7,28,0.16666666666666666,0.0769
7,29,0.06483300589390963,0.0625
7,30,0.09243697478991597,0.0417
7,31,0.058394160583941604,0.0833
7,32,0.08928571428571429,0.0833
7,33,0.025,0.1333
6,1,0.0379746835443038,0.0667
6,2,0.07598039215686274,0.0909
6,3,0.185856754306437,0.1000
6,4,0.13071895424836602,0.0890
6,6,0.05714285714285714,0.0909
6,8,0.2839506172839506,0.0833
6,9,0.21428571428571427,0.0769
6,10,0.04,0.0909
6,11,0.03076923076923077,0.1000
6,12,0.08411214953271028,0.1000
6,13,0.01384083044982699,0.0871
6,14,0.033112582781456956,0.0833
6,15,0.21361058601134217,0.0833
6,16,0.029411764705882353,0.1000
6,17,0.04554079696394687,0.1000
6,18,0.03807615230460922,0.1000
6,19,0.023255813953488372,0.0955
6,20,0.06068601583113457,0.1000
6,21,0.07865168539325842,0.0833
6,22,0.3770491803278688,0.0833
6,23,0.108,0.0909
6,24,0.043478260869565216,0.0909
6,25,0.09505703422053231,0.0909
6,26,0.1040339702760085,0.0909
6,27,0.15733333333333333,0.0909
6,28,0.10256410256410256,0.1088
6,29,0.13555992141453832,0.0871
6,30,0.23529411764705882,0.0769
6,31,0.014598540145985401,0.0955
6,32,0.03571428571428571,0.1000
6,33,0.0125,0.0769
2,1,0.4050632911392405,0.0732
2,2,0.18627450980392157,0.0385
2,3,0.4968268359020852,0.0700
2,4,0.27124183006535946,0.0455
2,5,0.6111111111111112,0.0714
2,6,0.3464285714285714,0.0714
2,7,0.3333333333333333,0.0553
2,8,0.3888888888888889,0.0465
2,9,0.7797619047619048,0.0820
2,10,0.122,0.0373
2,11,0.24615384615384617,0.0349
2,12,0.48411214953271026,0.0706
2,13,0.45674740484429066,0.0571
2,14,0.0728476821192053,0.1000
2,15,0.6086956521739131,0.0909
2,16,0.48128342245989303,0.0800
2,17,0.40037950664136623,0.0667
2,18,0.2785571142284569,0.0455
2,19,0.4069767441860465,0.0667
2,20,0.7150395778364116,0.0934
2,21,0.39325842696629215,0.0653
2,22,0.453551912568306,0.0667
2,23,0.496,0.0714
2,24,0.3695652173913043,0.0625
2,25,0.45627376425855515,0.0714
2,26,0.2908704883227176,0.0476
2,27,0.37866666666666665,0.0500
