site,cancer,edited,p50
3,1,0.9746835443037974,0.4492
3,2,0.9901960784313726,0.4658
3,3,0.9981867633726201,0.5217
3,4,0.9869281045751634,0.4523
3,5,1.0,0.5769
3,6,0.975,0.4706
3,7,0.9583333333333334,0.4081
3,8,1.0,0.6143
3,9,1.0,0.5963
3,10,0.994,0.5455
3,11,0.8461538461538461,0.4118
3,12,0.9813084112149533,0.5309
3,13,0.9792387543252595,0.4167
3,14,0.9801324503311258,0.5329
3,15,1.001890359168242,0.4586
3,16,0.9545454545454546,0.5882
3,17,0.9886148007590133,0.4848
3,18,0.9939879759519038,0.4865
3,19,0.9418604651162791,0.4944
3,20,0.9920844327176781,0.6098
3,21,0.9943820224719101,0.5000
3,22,0.8797814207650273,0.5484
3,23,0.994,0.5000
3,24,0.9782608695652174,0.4354
3,25,0.9923954372623575,0.5412
3,26,0.9936305732484076,0.5258
3,27,0.944,0.6364
3,28,0.9935897435897436,0.5351
3,29,0.9941060903732809,0.5737
3,30,0.9495798319327731,0.5802
3,31,0.8777372262773723,0.5178
3,32,1.0,0.4361
3,33,0.925,0.4167
1,1,0.9746835443037974,0.6364
1,2,0.9901960784313726,0.6087
1,3,0.99909338168631,0.6086
1,4,0.9901960784313726,0.5441
1,5,1.0,0.6822
1,6,0.9857142857142858,0.5743
1,7,0.9791666666666666,0.5635
1,8,1.0,0.6422
1,9,1.0,0.6127
1,10,0.994,0.5714
1,11,0.9230769230769231,0.5545
1,12,0.9887850467289719,0.6462
1,13,0.9792387543252595,0.5625
1,14,0.9801324503311258,0.5257
1,15,1.001890359168242,0.6111
1,16,0.9705882352941176,0.7333
1,17,0.9981024667931688,0.6000
1,18,0.9979959919839679,0.6000
1,19,0.9534883720930233,0.6064
1,20,1.0,0.6389
1,21,0.9943820224719101,0.6316
1,22,0.9617486338797814,0.7500
1,23,1.0,0.6097
1,24,0.9891304347826086,0.5484
1,25,0.9923954372623575,0.6477
1,26,0.9957537154989384,0.5915
1,27,0.976,0.6667
1,28,0.9935897435897436,0.6125
1,29,0.9941060903732809,0.6602
1,30,0.9747899159663865,0.6680
1,31,0.8959854014598541,0.6250
1,32,1.0,0.5758
1,33,0.95,0.5000
7,1,0.8354430379746836,0.5442
7,2,0.9705882352941176,0.5417
7,3,0.9945602901178604,0.5490
7,4,0.9771241830065359,0.5195
7,5,0.9722222222222222,0.6250
7,6,0.9071428571428571,0.5000
7,7,0.9166666666666666,0.4918
7,8,1.0,0.5143
7,9,1.0,0.4791
7,10,0.828,0.5294
7,11,0.7384615384615385,0.4331
7,12,0.9775700934579439,0.5800
7,13,0.9688581314878892,0.5000
7,14,0.9536423841059603,0.4605
7,15,1.0,0.5600
7,16,0.9278074866310161,0.6538
7,17,0.952561669829222,0.5556
7,18,0.9478957915831663,0.5312
7,19,0.9534883720930233,0.5396
7,20,0.9841688654353562,0.5082
7,21,0.9887640449438202,0.6000
7,22,0.9398907103825137,0.6859
7,23,0.986,0.5714
7,24,0.967391304347826,0.4857
7,25,0.9809885931558935,0.6292
7,26,0.9554140127388535,0.5532
7,27,0.928,0.5500
7,28,0.9935897435897436,0.5236
7,29,0.9882121807465619,0.6034
7,30,0.957983193277311,0.6314
7,31,0.885036496350365,0.5455
7,32,1.0,0.5500
7,33,0.9375,0.4667
8,1,0.8734177215189873,0.2162
8,2,0.9632352941176471,0.2083
8,3,0.9945602901178604,0.2933
8,4,0.9640522875816994,0.1847
8,5,1.0,0.2454
8,6,0.9464285714285714,0.1739
8,7,0.9583333333333334,0.1652
8,8,0.9444444444444444,0.1795
8,9,0.9940476190476191,0.2172
8,10,0.914,0.1884
8,11,0.8153846153846154,0.1667
8,12,0.9869158878504672,0.2500
8,13,0.9653979238754326,0.1923
8,14,0.8940397350993378,0.1379
8,15,1.001890359168242,0.3017
8,16,0.9491978609625669,0.2851
8,17,0.9829222011385199,0.2500
8,18,0.9539078156312625,0.2000
8,19,0.9883720930232558,0.2561
8,20,0.9656992084432717,0.2000
8,21,0.9887640449438202,0.2609
8,22,0.9562841530054644,0.4615
8,23,0.994,0.2366
8,24,0.9782608695652174,0.1708
8,25,0.9847908745247148,0.2816
8,26,0.970276008492569,0.2245
8,27,0.8746666666666667,0.1792
8,28,0.9743589743589743,0.2021
8,29,0.9921414538310412,0.2745
8,30,0.9831932773109243,0.3077
8,31,0.4142335766423358,0.2000
8,32,0.9821428571428571,0.2181
8,33,0.9,0.1667
6,1,0.9873417721518988,0.4617
6,2,0.9901960784313726,0.5135
6,3,0.9954669084315503,0.6048
6,4,0.9869281045751634,0.5000
6,5,1.0,0.5765
6,6,0.9464285714285714,0.4194
6,7,0.9375,0.4615
6,8,1.0,0.4265
6,9,0.9702380952380952,0.3864
6,10,0.972,0.5257
6,11,0.8615384615384616,0.3484
6,12,0.9794392523364486,0.5556
6,13,0.9757785467128027,0.4630
6,14,0.9933774834437086,0.5120
6,15,1.001890359168242,0.5852
6,16,0.9786096256684492,0.6212
6,17,0.9791271347248577,0.5455
6,18,0.9859719438877755,0.5000
6,19,0.9302325581395349,0.5435
6,20,0.9868073878627969,0.4236
6,21,0.9943820224719101,0.5625
6,22,0.9672131147540983,0.6667
6,23,0.998,0.5455
6,24,0.9782608695652174,0.4068
6,25,0.9923954372623575,0.6094
6,26,0.9808917197452229,0.5552
6,27,0.9093333333333333,0.4211
6,28,1.0,0.4899
6,29,0.9960707269155207,0.5699
6,30,0.9747899159663865,0.5779
6,31,0.6386861313868614,0.5000
6,32,1.0,0.5149
6,33,0.9,0.4203
4,1,0.9620253164556962,0.5732
4,2,0.9852941176470589,0.6117
4,3,0.9900271985494107,0.7143
4,4,0.9803921568627451,0.5769
4,5,1.0,0.6476
4,6,0.95,0.5537
4,7,0.9166666666666666,0.5398
4,8,1.0,0.6079
4,9,0.9761904761904762,0.5500
4,10,0.894,0.6364
4,11,0.8307692307692308,0.4800
4,12,0.9663551401869159,0.6923
4,13,0.972318339100346,0.6024
4,14,1.0,0.6190
4,15,1.001890359168242,0.7059
4,16,0.9598930481283422,0.7308
4,17,0.9544592030360531,0.6667
4,18,0.9719438877755511,0.6000
4,19,0.9534883720930233,0.6667
4,20,0.9868073878627969,0.6046
4,21,0.9662921348314607,0.6907
4,22,0.9672131147540983,0.8077
4,23,0.994,0.6571
4,24,0.9891304347826086,0.5217
4,25,0.9847908745247148,0.7059
4,26,0.9766454352441614,0.6508
4,27,0.9253333333333333,0.6000
4,28,1.0,0.5592
4,29,0.9921414538310412,0.6882
4,30,0.9663865546218487,0.7055
4,31,0.8959854014598541,0.6522
4,32,1.0,0.6197
4,33,0.7875,0.5294
9,1,0.9113924050632911,0.4115
9,2,0.9509803921568627,0.4000
9,3,0.9891205802357208,0.5109
9,4,0.9673202614379085,0.3793
9,5,1.0,0.5268
9,6,0.8392857142857143,0.3571
9,7,0.9375,0.3571
9,8,0.9814814814814815,0.2819
9,9,0.9821428571428571,0.3778
9,10,0.858,0.3864
9,11,0.6153846153846154,0.3077
9,12,0.9607476635514018,0.4780
9,13,0.9446366782006921,0.4167
9,14,0.8940397350993378,0.2680
9,15,0.998109640831758,0.5355
9,16,0.9278074866310161,0.4932
9,17,0.937381404174573,0.4667
9,18,0.9619238476953907,0.4236
9,19,0.9418604651162791,0.5455
9,20,0.941952506596306,0.2979
9,21,0.9719101123595506,0.4815
9,22,0.8961748633879781,0.6471
9,23,0.984,0.4623
9,24,0.8695652173913043,0.3686
9,25,0.973384030418251,0.5238
9,26,0.9596602972399151,0.4091
9,27,0.8026666666666666,0.3000
9,28,0.9935897435897436,0.4211
9,29,0.9823182711198428,0.4732
9,30,0.9495798319327731,0.5595
9,31,0.7627737226277372,0.4762
9,32,1.0,0.3844
9,33,0.725,0.4143
2,1,0.9746835443037974,0.2450
2,2,0.9852941176470589,0.2952
2,3,0.9963735267452403,0.4144
2,4,0.9869281045751634,0.2852
2,5,1.0,0.3628
2,6,0.9714285714285714,0.2500
2,7,0.9791666666666666,0.2826
2,8,1.0,0.3477
2,9,1.0,0.3278
2,10,0.99,0.3220
2,11,0.8461538461538461,0.2105
2,12,0.983177570093458,0.3529
2,13,0.9965397923875432,0.2577
2,14,1.0,0.3271
2,15,1.001890359168242,0.3981
2,16,0.9679144385026738,0.4519
2,17,0.9943074003795066,0.3565
2,18,0.9939879759519038,0.3107
2,19,0.9534883720930233,0.3487
2,20,1.0,0.3692
2,21,1.0,0.3543
2,22,0.9234972677595629,0.5000
2,23,0.996,0.3149
2,24,1.0,0.2275
2,25,0.9923954372623575,0.3684
2,26,0.9893842887473461,0.3188
2,27,0.976,0.3650
2,28,0.9807692307692307,0.3550
2,29,0.9960707269155207,0.3486
2,30,0.9747899159663865,0.4630
2,31,0.8722627737226277,0.3529
2,32,0.9821428571428571,0.2630
2,33,0.975,0.3033
5,1,0.9493670886075949,0.2143
5,2,0.9705882352941176,0.2308
5,3,0.9981867633726201,0.2880
5,4,0.9738562091503268,0.1947
5,5,1.0,0.2713
5,6,0.9785714285714285,0.1935
5,7,0.9791666666666666,0.2088
5,8,1.0,0.3180
5,9,1.0,0.3330
5,10,0.968,0.2143
5,11,0.7692307692307693,0.2143
5,12,0.9794392523364486,0.2551
5,13,0.9930795847750865,0.2063
5,14,0.8741721854304636,0.1509
5,15,1.001890359168242,0.3363
5,16,0.9545454545454546,0.3250
5,17,0.9924098671726755,0.2800
5,18,0.9739478957915831,0.2247
5,19,0.9534883720930233,0.2639
5,20,0.9947229551451188,0.3459
5,21,0.9943820224719101,0.2897
5,22,0.8579234972677595,0.4375
5,23,0.998,0.2687
5,24,0.967391304347826,0.1860
5,25,0.9923954372623575,0.2842
5,26,0.9936305732484076,0.2543
5,27,0.9573333333333334,0.3165
5,28,0.967948717948718,0.2604
5,29,0.9941060903732809,0.3080
5,30,0.9663865546218487,0.3630
5,31,0.7098540145985401,0.3711
5,32,0.9642857142857143,0.2241
5,33,0.9375,0.2222
10,1,0.7848101265822784,0.5963
10,2,0.9656862745098039,0.6135
10,3,0.9972801450589301,0.6770
10,4,0.9836601307189542,0.5965
10,5,1.0,0.7124
10,6,0.9392857142857143,0.6000
10,7,0.8958333333333334,0.5833
10,8,1.0,0.6406
10,9,1.0,0.5473
10,10,0.952,0.6818
10,11,0.6307692307692307,0.5000
10,12,0.9607476635514018,0.6667
10,13,0.9653979238754326,0.5500
10,14,0.9470198675496688,0.6939
10,15,0.996219281663516,0.6081
10,16,0.9037433155080213,0.7623
10,17,0.9791271347248577,0.6250
10,18,0.9438877755511023,0.6111
10,19,0.9534883720930233,0.6450
10,20,0.9947229551451188,0.6250
10,21,0.9887640449438202,0.6482
10,22,0.7978142076502732,0.7303
10,23,0.99,0.6296
10,24,1.0,0.5626
10,25,0.9847908745247148,0.6769
10,26,0.9766454352441614,0.6500
10,27,0.9333333333333333,0.6667
10,28,0.9807692307692307,0.6604
10,29,0.9842829076620825,0.7027
10,30,0.9747899159663865,0.7746
10,31,0.3375912408759124,0.6250
10,32,1.0,0.5895
10,33,0.9,0.5633
