site,cancer,edited,p50
1,2,0.09068627450980392,0.0938
1,3,0.005439709882139619,0.0909
1,5,0.1111111111111111,0.1364
1,6,0.03214285714285714,0.1250
1,7,0.041666666666666664,0.0697
1,8,0.15432098765432098,0.0800
1,9,0.18452380952380953,0.1000
1,10,0.072,0.0833
1,11,0.046153846153846156,0.0909
1,12,0.14018691588785046,0.0976
1,13,0.01384083044982699,0.0833
1,14,0.09933774834437085,0.0645
1,15,0.18714555765595464,0.1053
1,16,0.013368983957219251,0.1250
1,17,0.14231499051233396,0.1000
1,18,0.1843687374749499,0.0781
1,19,0.1511627906976744,0.1176
1,21,0.06179775280898876,0.1111
1,22,0.18032786885245902,0.2308
1,23,0.366,0.0714
1,24,0.043478260869565216,0.0625
1,25,0.03802281368821293,0.0909
1,26,0.12314225053078556,0.0833
1,27,0.13333333333333333,0.1000
1,28,0.3333333333333333,0.1111
1,29,0.043222003929273084,0.1000
1,30,0.07563025210084033,0.0909
4,1,0.012658227848101266,0.1000
4,2,0.0392156862745098,0.1769
4,3,0.0027198549410698096,0.2727
4,6,0.007142857142857143,0.0909
4,7,0.041666666666666664,0.1833
4,8,0.08641975308641975,0.2404
4,9,0.15476190476190477,0.2159
4,10,0.048,0.2000
4,12,0.03551401869158879,0.3000
4,13,0.006920415224913495,0.5385
4,14,0.026490066225165563,0.1883
4,15,0.15689981096408318,0.2727
4,17,0.04174573055028463,0.3015
4,18,0.14228456913827656,0.2727
4,19,0.03488372093023256,0.3333
4,21,0.028089887640449437,0.3333
4,22,0.10382513661202186,0.3333
4,23,0.476,0.2124
4,25,0.019011406844106463,0.5000
4,26,0.08067940552016985,0.2609
4,27,0.04,0.2308
4,28,0.32051282051282054,0.2457
4,29,0.011787819253438114,0.1909
4,30,0.04201680672268908,0.2727
4,33,0.0125,0.2000
8,2,0.029411764705882353,0.1834
8,3,0.0027198549410698096,0.2222
8,6,0.0035714285714285713,0.0769
8,7,0.041666666666666664,0.1634
8,8,0.06790123456790123,0.1121
8,9,0.14285714285714285,0.1834
8,10,0.024,0.1667
8,11,0.015384615384615385,0.1667
8,12,0.016822429906542057,0.1818
8,14,0.019867549668874173,0.1000
8,15,0.0661625708884688,0.2500
8,17,0.024667931688804556,0.1334
8,18,0.0841683366733467,0.1429
8,19,0.08139534883720931,0.2105
8,21,0.0056179775280898875,0.1538
8,22,0.06557377049180328,0.2697
8,23,0.338,0.1429
8,25,0.0038022813688212928,0.0714
8,26,0.044585987261146494,0.1176
8,27,0.029333333333333333,0.2072
8,28,0.1858974358974359,0.1765
8,30,0.03361344537815126,0.2113
6,2,0.03431372549019608,0.0917
6,3,0.0009066183136899365,0.1250
6,6,0.014285714285714285,0.0871
6,8,0.04938271604938271,0.0734
6,9,0.19642857142857142,0.1133
6,10,0.026,0.0801
6,11,0.015384615384615385,0.0667
6,12,0.029906542056074768,0.0955
6,13,0.010380622837370242,0.1000
6,14,0.006622516556291391,0.0909
6,15,0.13799621928166353,0.0945
6,17,0.03795066413662239,0.1000
6,18,0.10420841683366733,0.0870
6,19,0.05813953488372093,0.0909
6,21,0.0056179775280898875,0.1000
6,22,0.09836065573770492,0.1667
6,23,0.298,0.0833
6,24,0.021739130434782608,0.1987
6,25,0.019011406844106463,0.0952
6,26,0.050955414012738856,0.1250
6,27,0.024,0.0909
6,28,0.26282051282051283,0.1000
6,29,0.011787819253438114,0.1334
6,30,0.03361344537815126,0.0742
3,1,0.02531645569620253,0.1250
3,2,0.051470588235294115,0.1000
3,3,0.003626473254759746,0.0767
3,5,0.1111111111111111,0.1667
3,6,0.017857142857142856,0.1000
3,7,0.020833333333333332,0.1538
3,8,0.06172839506172839,0.0667
3,9,0.24404761904761904,0.0909
3,10,0.034,0.0833
3,11,0.03076923076923077,0.0909
3,12,0.037383177570093455,0.1125
3,13,0.0034602076124567475,0.1500
3,14,0.033112582781456956,0.0769
3,15,0.18525519848771266,0.0870
3,16,0.0053475935828877,0.1979
3,17,0.04743833017077799,0.1027
3,18,0.09218436873747494,0.0871
3,19,0.18604651162790697,0.0890
3,21,0.028089887640449437,0.0833
3,22,0.19672131147540983,0.1000
3,23,0.37,0.0679
3,24,0.010869565217391304,0.0833
3,25,0.04182509505703422,0.0909
3,26,0.07006369426751592,0.0931
3,27,0.029333333333333333,0.0769
3,28,0.30128205128205127,0.0928
3,29,0.03732809430255403,0.1111
3,30,0.1092436974789916,0.0909
3,33,0.0125,0.0625
5,2,0.041666666666666664,0.0679
5,3,0.005439709882139619,0.0801
5,5,0.05555555555555555,0.2214
5,6,0.007142857142857143,0.0812
5,7,0.020833333333333332,0.0833
5,8,0.06172839506172839,0.0931
5,9,0.23214285714285715,0.0769
5,10,0.012,0.1023
5,12,0.029906542056074768,0.1000
5,13,0.006920415224913495,0.1389
5,15,0.1890359168241966,0.0755
5,16,0.0106951871657754,0.0871
5,17,0.03225806451612903,0.0769
5,18,0.09218436873747494,0.0714
5,19,0.09302325581395349,0.0667
5,21,0.028089887640449437,0.0943
5,22,0.15300546448087432,0.0817
5,23,0.23,0.0500
5,24,0.010869565217391304,0.1053
5,25,0.015209125475285171,0.0526
5,26,0.05732484076433121,0.0833
5,27,0.024,0.0827
5,28,0.24358974358974358,0.0625
5,29,0.025540275049115914,0.0871
5,30,0.05042016806722689,0.0620
5,33,0.025,0.1455
7,2,0.022058823529411766,0.0556
7,3,0.001813236627379873,0.0663
7,6,0.0035714285714285713,0.1137
7,8,0.043209876543209874,0.0860
7,9,0.19047619047619047,0.0714
7,10,0.014,0.0691
7,12,0.041121495327102804,0.0909
7,13,0.0,0.0400
7,15,0.17958412098298676,0.0833
7,16,0.00267379679144385,0.1538
7,17,0.017077798861480076,0.0714
7,18,0.052104208416833664,0.0625
7,19,0.08139534883720931,0.0794
7,21,0.02247191011235955,0.0588
7,22,0.14754098360655737,0.0833
7,23,0.302,0.0625
7,24,0.010869565217391304,0.0769
7,25,0.030418250950570342,0.0801
7,26,0.04246284501061571,0.0833
7,27,0.018666666666666668,0.0931
7,28,0.16025641025641027,0.0556
7,29,0.011787819253438114,0.0714
7,30,0.05042016806722689,0.0909
7,33,0.025,0.0812
2,1,0.02531645569620253,0.0794
2,2,0.09558823529411764,0.0909
2,3,0.005439709882139619,0.0714
2,5,0.08333333333333333,0.2500
2,6,0.02142857142857143,0.0769
2,7,0.041666666666666664,0.0667
2,8,0.06790123456790123,0.0707
2,9,0.26785714285714285,0.0833
2,10,0.058,0.0952
2,11,0.0,0.0417
2,12,0.09532710280373832,0.1176
2,13,0.020761245674740483,0.0909
2,14,0.006622516556291391,0.2000
2,15,0.2835538752362949,0.0870
2,16,0.016042780748663103,0.3182
2,17,0.08918406072106262,0.1319
2,18,0.13627254509018036,0.0769
2,19,0.2441860465116279,0.1181
2,21,0.05056179775280899,0.1000
2,22,0.28415300546448086,0.1333
2,23,0.4,0.0667
2,24,0.021739130434782608,0.0794
2,25,0.053231939163498096,0.0930
2,26,0.10828025477707007,0.0890
2,27,0.02666666666666667,0.1333
2,28,0.36538461538461536,0.1051
2,29,0.05304518664047151,0.1053
2,30,0.19327731092436976,0.0909
2,33,0.0375,0.0556
9,1,0.012658227848101266,0.1667
9,2,0.09313725490196079,0.2500
9,3,0.001813236627379873,0.3054
9,5,0.1111111111111111,0.3808
9,6,0.03571428571428571,0.2762
9,7,0.020833333333333332,0.2727
9,8,0.05555555555555555,0.1791
9,9,0.10119047619047619,0.2727
9,10,0.012,0.2113
9,11,0.015384615384615385,0.1000
9,12,0.04299065420560748,0.3000
9,13,0.031141868512110725,0.3000
