site,cancer,edited,p50
5,1,0.620253164556962,0.1111
5,2,0.49264705882352944,0.0714
5,3,0.4986400725294651,0.0667
5,4,0.5032679738562091,0.0667
5,5,0.4722222222222222,0.0714
5,6,0.6321428571428571,0.0870
5,7,0.4166666666666667,0.0833
5,8,0.6172839506172839,0.1667
5,9,0.6011904761904762,0.0833
5,10,0.59,0.0876
5,11,0.38461538461538464,0.0556
5,12,0.41869158878504675,0.0769
5,13,0.41522491349480967,0.0714
5,14,0.11258278145695365,0.0833
5,15,0.4612476370510397,0.0667
5,16,0.45454545454545453,0.0923
5,17,0.5673624288425048,0.0805
5,18,0.5951903807615231,0.0833
5,19,0.46511627906976744,0.0759
5,20,0.5013192612137203,0.1176
5,21,0.5955056179775281,0.0800
5,22,0.6229508196721312,0.1071
5,23,0.57,0.0725
5,24,0.5434782608695652,0.0909
5,25,0.6615969581749049,0.0909
5,26,0.5881104033970276,0.0754
5,27,0.456,0.1188
5,28,0.5769230769230769,0.0870
5,29,0.4636542239685658,0.0652
5,30,0.35294117647058826,0.0541
5,31,0.5,0.0968
5,32,0.5714285714285714,0.0852
5,33,0.5,0.0870
4,1,0.5569620253164557,0.6921
4,2,0.6568627450980392,0.6962
4,3,0.7262012692656392,0.7143
4,4,0.8888888888888888,0.7113
4,5,0.5,0.6000
4,6,0.85,0.6623
4,7,0.7708333333333334,0.5135
4,8,1.0,0.9296
4,9,1.0,0.8645
4,10,0.71,0.7500
4,11,0.4461538461538462,0.5000
4,12,0.5700934579439252,0.6923
4,13,0.3044982698961938,0.5833
4,14,0.4105960264900662,0.4167
4,15,0.5141776937618148,0.4000
4,16,0.4625668449197861,0.6875
4,17,0.5426944971537002,0.7000
4,18,0.8356713426853707,0.7037
4,19,0.4186046511627907,0.6667
4,20,0.9577836411609498,0.9444
4,21,0.4101123595505618,0.7222
4,22,0.02185792349726776,0.6146
4,23,0.224,0.6450
4,24,0.9021739130434783,0.6000
4,25,0.5779467680608364,0.7101
4,26,0.6093418259023354,0.6071
4,27,0.8426666666666667,0.9306
4,28,0.8846153846153846,0.5955
4,29,0.3005893909626719,0.6923
4,30,0.7647058823529411,0.5185
4,31,0.4233576642335766,0.7727
4,32,0.8392857142857143,0.6774
4,33,0.0125,0.5000
7,1,0.2911392405063291,0.4545
7,2,0.2769607843137255,0.2697
7,3,0.5639165911151405,0.3636
7,4,0.3790849673202614,0.2727
7,5,0.19444444444444445,0.4667
7,6,0.20714285714285716,0.2889
7,7,0.3125,0.3000
7,8,0.9074074074074074,0.5714
7,9,0.9404761904761905,0.5698
7,10,0.4,0.2667
7,11,0.5076923076923077,0.3158
7,12,0.5065420560747663,0.4000
7,13,0.3633217993079585,0.2857
7,14,0.2119205298013245,0.3000
7,15,0.7731568998109641,0.2308
7,16,0.02406417112299465,0.3182
7,17,0.4857685009487666,0.3279
7,18,0.6072144288577155,0.2500
7,19,0.18604651162790697,0.4580
7,20,0.6490765171503958,0.5918
7,21,0.3089887640449438,0.4000
7,22,0.6010928961748634,0.4059
7,23,0.55,0.3636
7,24,0.17391304347826086,0.2429
7,25,0.35361216730038025,0.3571
7,26,0.6454352441613588,0.2857
7,27,0.5626666666666666,0.5833
7,28,0.3974358974358974,0.3205
7,29,0.6836935166994106,0.2917
7,30,0.24369747899159663,0.3000
7,31,0.28832116788321166,0.5000
7,32,0.44642857142857145,0.2500
7,33,0.5125,0.2941
10,1,0.3670886075949367,0.1081
10,2,0.14460784313725492,0.1333
10,3,0.5303717135086129,0.1379
10,4,0.24836601307189543,0.1333
10,5,0.2777777777777778,0.2207
10,6,0.3392857142857143,0.0909
10,7,0.08333333333333333,0.1102
10,8,0.8333333333333334,0.1830
10,9,0.7678571428571429,0.1143
10,10,0.262,0.1333
10,11,0.3230769230769231,0.0492
10,12,0.6635514018691588,0.1471
10,13,0.4117647058823529,0.0845
10,14,0.059602649006622516,0.1000
10,15,0.500945179584121,0.0714
10,16,0.22459893048128343,0.2000
10,17,0.34345351043643263,0.1250
10,18,0.33266533066132264,0.1250
10,19,0.4186046511627907,0.1250
10,20,0.8337730870712401,0.2424
10,21,0.2640449438202247,0.1154
10,22,0.5027322404371585,0.1000
10,23,0.438,0.0909
10,24,0.30434782608695654,0.0952
10,25,0.34980988593155893,0.1176
10,26,0.42462845010615713,0.1000
10,27,0.784,0.2059
10,28,0.19230769230769232,0.1213
10,29,0.5677799607072691,0.0909
10,30,0.42857142857142855,0.1364
10,31,0.1551094890510949,0.1333
10,32,0.08928571428571429,0.1000
10,33,0.4,0.1053
9,1,0.5316455696202531,0.0606
9,2,0.29901960784313725,0.0833
9,3,0.40888485947416137,0.0769
9,4,0.22875816993464052,0.0755
9,5,0.4722222222222222,0.0764
9,6,0.4,0.0588
9,7,0.2916666666666667,0.0691
9,8,0.5308641975308642,0.0769
9,9,0.625,0.0600
9,10,0.094,0.0909
9,11,0.38461538461538464,0.0625
9,12,0.5196261682242991,0.0599
9,13,0.4013840830449827,0.0484
9,14,0.31125827814569534,0.0500
9,15,0.4933837429111531,0.0574
9,16,0.6363636363636364,0.0952
9,17,0.41935483870967744,0.0870
9,18,0.23647294589178355,0.0769
9,19,0.38372093023255816,0.0800
9,20,0.5488126649076517,0.0817
9,21,0.48314606741573035,0.0769
9,22,0.7103825136612022,0.1000
9,23,0.534,0.0714
9,24,0.3804347826086957,0.0513
9,25,0.45627376425855515,0.0769
9,26,0.5116772823779193,0.0789
9,27,0.6053333333333333,0.0833
9,28,0.1794871794871795,0.0801
9,29,0.6267190569744597,0.0659
9,30,0.46218487394957986,0.0759
9,31,0.3284671532846715,0.0886
9,32,0.4107142857142857,0.0769
9,33,0.525,0.0769
2,1,0.9240506329113924,0.1244
2,2,0.9387254901960784,0.1383
2,3,0.9456029011786038,0.1765
2,4,0.9738562091503268,0.1738
2,5,0.8611111111111112,0.1333
2,6,0.9392857142857143,0.1340
2,7,0.8958333333333334,0.1333
2,8,1.0,0.2928
2,9,0.9940476190476191,0.3030
2,10,0.982,0.1533
2,11,0.8923076923076924,0.1212
2,12,0.891588785046729,0.1429
2,13,0.8581314878892734,0.1268
2,14,0.7019867549668874,0.1111
2,15,0.9867674858223062,0.1463
2,16,0.820855614973262,0.2500
2,17,0.9392789373814042,0.1667
2,18,0.9398797595190381,0.1385
2,19,0.9069767441860465,0.1316
2,20,0.9815303430079155,0.3333
2,21,0.9382022471910112,0.1667
2,22,0.9398907103825137,0.1800
2,23,0.908,0.1250
2,24,0.9782608695652174,0.1250
2,25,0.9163498098859315,0.1429
2,26,0.9575371549893843,0.1389
2,27,0.9733333333333334,0.2727
2,28,0.8910256410256411,0.1552
2,29,0.9332023575638507,0.1333
2,30,0.9411764705882353,0.1273
2,31,0.8412408759124088,0.2027
2,32,0.9285714285714286,0.1264
2,33,0.7625,0.0909
6,1,0.3291139240506329,0.1056
6,2,0.45098039215686275,0.1333
6,3,0.6273798730734361,0.1515
6,4,0.5718954248366013,0.1200
6,5,0.2777777777777778,0.1027
6,6,0.6321428571428571,0.1000
6,7,0.3125,0.1765
6,8,0.1728395061728395,0.2222
6,9,0.7559523809523809,0.1538
6,10,0.48,0.1270
6,11,0.5846153846153846,0.0646
6,12,0.5719626168224299,0.1379
6,13,0.6678200692041523,0.0972
6,14,0.0,0.0500
6,15,0.5425330812854442,0.1000
6,16,0.339572192513369,0.1640
6,17,0.3908918406072106,0.1538
6,18,0.4468937875751503,0.1231
6,19,0.32558139534883723,0.1579
6,20,0.26649076517150394,0.2000
6,21,0.449438202247191,0.1250
6,22,0.22950819672131148,0.1333
6,23,0.546,0.1000
6,24,0.6739130434782609,0.0870
6,25,0.5855513307984791,0.1333
6,26,0.6305732484076433,0.1250
6,27,0.25333333333333335,0.2000
6,28,0.28846153846153844,0.1000
6,29,0.7347740667976425,0.1111
6,30,0.5630252100840336,0.1034
6,31,0.25364963503649635,0.1500
6,32,0.42857142857142855,0.1000
6,33,0.5625,0.1010
8,1,0.5316455696202531,0.2000
8,2,0.11274509803921569,0.1818
8,3,0.5729827742520399,0.2581
8,4,0.19934640522875818,0.1864
8,5,0.3055555555555556,0.2500
8,6,0.6142857142857143,0.1667
8,7,0.10416666666666667,0.1429
8,8,0.7098765432098766,0.3158
8,9,0.7857142857142857,0.1667
8,10,0.238,0.1875
8,11,0.7076923076923077,0.1111
8,12,0.6186915887850467,0.2789
8,13,0.6401384083044983,0.1929
8,14,0.09933774834437085,0.1000
8,15,0.8695652173913043,0.1667
8,16,0.20320855614973263,0.4444
8,17,0.25426944971537,0.2174
8,18,0.2785571142284569,0.1791
8,19,0.2558139534883721,0.2792
8,20,0.39050131926121373,0.2727
8,21,0.3146067415730337,0.1818
8,22,0.6284153005464481,0.2500
8,23,0.624,0.1892
8,24,0.6304347826086957,0.1429
8,25,0.39923954372623577,0.1791
8,26,0.4861995753715499,0.1600
8,27,0.56,0.3077
8,28,0.14743589743589744,0.1846
8,29,0.6326129666011788,0.2042
8,30,0.31932773109243695,0.2308
8,31,0.08576642335766424,0.1667
8,32,0.21428571428571427,0.1890
8,33,0.3625,0.1538
1,1,0.9873417721518988,0.2481
1,2,0.9803921568627451,0.2339
1,3,0.970081595648232,0.2917
1,4,0.9836601307189542,0.2308
1,5,0.9722222222222222,0.2090
1,6,0.9392857142857143,0.1923
1,7,1.0,0.1730
1,8,0.9938271604938271,0.4462
1,9,0.9940476190476191,0.3784
1,10,0.936,0.2462
1,11,0.9384615384615385,0.1860
1,12,0.9121495327102803,0.2806
1,13,0.9688581314878892,0.2640
1,14,0.2781456953642384,0.1818
1,15,0.9659735349716446,0.2500
1,16,0.820855614973262,0.3214
1,17,0.8747628083491461,0.2500
1,18,0.9498997995991983,0.2143
1,19,0.9069767441860465,0.2778
1,20,0.9973614775725593,0.4473
1,21,0.898876404494382,0.2308
1,22,0.907103825136612,0.2743
1,23,0.976,0.2727
1,24,0.967391304347826,0.1775
1,25,0.9847908745247148,0.2500
1,26,0.921443736730361,0.2000
1,27,0.8853333333333333,0.4444
1,28,0.9871794871794872,0.1630
1,29,0.9862475442043221,0.2545
1,30,0.9747899159663865,0.1957
1,31,0.9744525547445255,0.3881
1,32,1.0,0.2279
1,33,0.775,0.2789
3,1,0.8860759493670886,0.2628
3,2,0.9901960784313726,0.3670
3,3,0.9537624660018132,0.4167
3,4,0.9673202614379085,0.3749
3,5,0.8333333333333334,0.4483
3,6,0.9535714285714286,0.2557
3,7,0.9791666666666666,0.2338
3,8,1.0,0.5352
3,9,0.9464285714285714,0.3604
3,10,0.994,0.3736
3,11,0.9846153846153847,0.1802
3,12,0.983177570093458,0.4126
3,13,0.8996539792387543,0.2575
3,14,0.6291390728476821,0.1357
3,15,0.46313799621928164,0.2727
3,16,0.93048128342246,0.6648
3,17,0.9715370018975332,0.3974
3,18,0.9979959919839679,0.3307
3,19,0.9069767441860465,0.3694
3,20,0.9683377308707124,0.5271
3,21,1.0,0.3611
3,22,0.5901639344262295,0.3398
3,23,0.862,0.3077
3,24,1.0,0.2342
3,25,0.8973384030418251,0.3614
3,26,0.9235668789808917,0.2800
3,27,0.9653333333333334,0.5000
3,28,0.6474358974358975,0.3750
3,29,0.9901768172888016,0.3333
3,30,0.8823529411764706,0.3889
3,31,0.9215328467153284,0.4524
3,32,0.8928571428571429,0.3364
3,33,0.1,0.2792
