site,cancer,edited,p50
2,1,0.17721518987341772,0.0800
2,2,0.09803921568627451,0.0909
2,3,0.371713508612874,0.0909
2,4,0.12745098039215685,0.0890
2,5,0.05555555555555555,0.0655
2,6,0.13214285714285715,0.0714
2,7,0.0625,0.1000
2,8,0.5185185185185185,0.0871
2,9,0.4523809523809524,0.0833
2,10,0.138,0.0909
2,11,0.12307692307692308,0.0588
2,12,0.2897196261682243,0.0769
2,13,0.2629757785467128,0.0714
2,14,0.19205298013245034,0.0909
2,15,0.4215500945179584,0.0833
2,16,0.05080213903743316,0.1000
2,17,0.2428842504743833,0.0833
2,18,0.21042084168336672,0.0714
2,19,0.3372093023255814,0.0833
2,20,0.5013192612137203,0.0909
2,21,0.08426966292134831,0.0909
2,22,0.26229508196721313,0.0909
2,23,0.202,0.0800
2,24,0.20652173913043478,0.0769
2,25,0.24334600760456274,0.0833
2,26,0.3354564755838641,0.0723
2,27,0.392,0.1000
2,28,0.15384615384615385,0.0871
2,29,0.3379174852652259,0.0769
2,30,0.23529411764705882,0.0833
2,31,0.051094890510948905,0.0909
2,32,0.17857142857142858,0.0625
2,33,0.1875,0.0571
10,1,0.012658227848101266,0.0556
10,2,0.0,0.0303
10,3,0.027198549410698096,0.0333
10,4,0.00980392156862745,0.0400
10,5,0.0,0.0120
10,6,0.010714285714285714,0.0274
10,8,0.037037037037037035,0.0213
10,9,0.02976190476190476,0.0871
10,10,0.002,0.0655
10,11,0.0,0.0385
10,12,0.007476635514018692,0.0164
10,13,0.006920415224913495,0.0160
10,15,0.001890359168241966,0.0357
10,16,0.07219251336898395,0.0282
10,17,0.013282732447817837,0.0357
10,18,0.006012024048096192,0.0620
10,19,0.06976744186046512,0.0501
10,20,0.0395778364116095,0.0260
10,21,0.0449438202247191,0.0357
10,23,0.012,0.0714
10,24,0.010869565217391304,0.0435
10,25,0.022813688212927757,0.0625
10,26,0.02335456475583864,0.0526
10,27,0.04533333333333334,0.0270
10,28,0.03205128205128205,0.0378
10,29,0.021611001964636542,0.0241
10,31,0.03467153284671533,0.0385
10,32,0.017857142857142856,0.0625
8,1,0.012658227848101266,0.0909
8,2,0.004901960784313725,0.0833
8,3,0.0843155031731641,0.0909
