site,cancer,edited,p50
5,1,0.16455696202531644,0.0955
5,2,0.18382352941176472,0.1144
5,3,0.31912964641885766,0.1111
5,4,0.22549019607843138,0.0976
5,5,0.1111111111111111,0.2159
5,6,0.12142857142857143,0.1000
5,7,0.041666666666666664,0.1334
5,8,0.5987654320987654,0.1667
5,9,0.49404761904761907,0.1071
5,10,0.218,0.1111
5,11,0.4,0.0667
5,12,0.29345794392523367,0.1027
5,13,0.1314878892733564,0.0833
5,15,0.43289224952741023,0.0909
5,16,0.0962566844919786,0.1381
5,17,0.16698292220113853,0.1181
5,18,0.250501002004008,0.0952
5,19,0.1744186046511628,0.1182
5,20,0.41952506596306066,0.1765
5,21,0.11797752808988764,0.1000
5,22,0.5027322404371585,0.1429
5,23,0.224,0.1000
5,24,0.06521739130434782,0.1603
5,25,0.2737642585551331,0.1000
5,26,0.37367303609341823,0.1000
5,27,0.44266666666666665,0.1500
5,28,0.04487179487179487,0.1250
5,29,0.3320235756385069,0.0909
5,30,0.2689075630252101,0.0931
5,31,0.06204379562043796,0.1538
5,32,0.19642857142857142,0.1111
5,33,0.2125,0.0955
1,1,0.7974683544303798,0.2941
1,2,0.9705882352941176,0.2769
1,3,0.9891205802357208,0.4348
1,4,0.9836601307189542,0.3114
1,5,1.0,0.3260
1,6,0.9607142857142857,0.2404
1,7,1.0,0.2904
1,8,1.0,0.4000
1,9,1.0,0.4019
1,10,0.994,0.3425
1,11,0.8769230769230769,0.2143
1,12,0.9794392523364486,0.3810
1,13,0.9584775086505191,0.2442
1,14,0.847682119205298,0.1481
1,15,1.0,0.3542
1,16,0.8368983957219251,0.4348
1,17,0.9620493358633776,0.3636
1,18,0.9959919839679359,0.3250
1,19,0.9418604651162791,0.3235
1,20,0.9577836411609498,0.4405
1,21,0.9775280898876404,0.3455
1,22,0.9016393442622951,0.4737
1,23,0.986,0.2727
1,24,1.0,0.2295
1,25,0.9923954372623575,0.3462
1,26,0.9830148619957537,0.3099
1,27,0.9333333333333333,0.4092
1,28,0.9743589743589743,0.2917
1,29,0.9901768172888016,0.3279
1,30,0.957983193277311,0.2547
1,31,0.822992700729927,0.3514
1,32,0.9464285714285714,0.2825
1,33,0.9,0.2105
6,1,0.189873417721519,0.1834
6,2,0.3235294117647059,0.1165
6,3,0.3925657298277425,0.2609
6,4,0.0032679738562091504,0.3125
6,5,0.027777777777777776,0.4000
6,6,0.03214285714285714,0.1000
6,7,0.10416666666666667,0.1000
6,8,0.10493827160493827,0.2273
6,9,0.23214285714285715,0.3636
6,10,0.006,0.1176
6,11,0.47692307692307695,0.0714
6,12,0.27476635514018694,0.2500
6,13,0.14878892733564014,0.1538
6,14,0.06622516556291391,0.2789
6,15,0.1890359168241966,0.1667
6,16,0.0053475935828877,0.1250
6,17,0.07969639468690702,0.1779
6,18,0.06613226452905811,0.1538
6,19,0.023255813953488372,0.2471
6,20,0.48021108179419525,0.3000
6,21,0.03932584269662921,0.1364
6,22,0.28415300546448086,0.1731
6,23,0.408,0.1071
6,24,0.010869565217391304,0.0909
6,25,0.030418250950570342,0.1483
6,26,0.004246284501061571,0.1625
6,27,0.10666666666666667,0.2792
6,28,0.358974358974359,0.0779
6,29,0.44793713163064836,0.1519
6,30,0.19327731092436976,0.1667
6,31,0.19343065693430658,0.3000
6,32,0.10714285714285714,0.1500
9,2,0.04411764705882353,0.0909
9,3,0.18948322756119673,0.0645
9,4,0.0392156862745098,0.0833
9,5,0.1388888888888889,0.1000
9,6,0.02857142857142857,0.1000
9,7,0.041666666666666664,0.0833
9,8,0.3888888888888889,0.0741
9,9,0.2261904761904762,0.0668
9,10,0.024,0.0606
9,11,0.046153846153846156,0.0551
9,12,0.16635514018691588,0.0909
9,13,0.0657439446366782,0.0909
9,14,0.39072847682119205,0.0714
9,15,0.16824196597353497,0.0769
9,16,0.013368983957219251,0.1667
9,17,0.08918406072106262,0.0801
9,18,0.09619238476953908,0.0833
9,19,0.03488372093023256,0.0833
9,20,0.14511873350923482,0.0714
9,21,0.05056179775280899,0.0714
9,22,0.09836065573770492,0.0833
9,23,0.104,0.0742
9,24,0.03260869565217391,0.0909
9,25,0.053231939163498096,0.0909
9,26,0.09978768577494693,0.0769
9,27,0.4266666666666667,0.0909
9,28,0.07692307692307693,0.0417
9,29,0.1100196463654224,0.0801
9,30,0.04201680672268908,0.0611
9,31,0.020072992700729927,0.0769
9,32,0.017857142857142856,0.0556
4,1,0.34177215189873417,0.2727
4,2,0.2107843137254902,0.1818
4,3,0.4768812330009066,0.1923
4,4,0.21568627450980393,0.1429
4,5,0.2222222222222222,0.2000
4,6,0.21071428571428572,0.1436
4,7,0.08333333333333333,0.1743
4,8,0.4012345679012346,0.1716
4,9,0.5833333333333334,0.2500
4,10,0.172,0.1818
4,11,0.7076923076923077,0.1791
4,12,0.3794392523364486,0.3077
4,13,0.22837370242214533,0.2744
4,14,0.013245033112582781,0.3083
4,15,0.5274102079395085,0.2265
4,16,0.08021390374331551,0.2000
4,17,0.1555977229601518,0.2143
4,18,0.3186372745490982,0.1667
4,19,0.1511627906976744,0.2667
4,20,0.5488126649076517,0.2222
4,21,0.1404494382022472,0.2000
4,22,0.26229508196721313,0.2427
4,23,0.44,0.3333
4,24,0.22826086956521738,0.1765
4,25,0.311787072243346,0.2727
4,26,0.4033970276008493,0.2789
4,27,0.23733333333333334,0.2072
4,28,0.16666666666666666,0.1818
4,29,0.46954813359528486,0.2000
4,30,0.5714285714285714,0.2353
4,31,0.08211678832116788,0.2000
4,32,0.5357142857142857,0.2207
4,33,0.4125,0.3529
7,1,0.11392405063291139,0.0446
7,2,0.1323529411764706,0.0400
7,3,0.18223028105167724,0.0556
7,4,0.16339869281045752,0.0471
7,5,0.2222222222222222,0.0653
7,6,0.125,0.0556
7,7,0.16666666666666666,0.0556
7,8,0.19753086419753085,0.0588
7,9,0.35714285714285715,0.0526
7,10,0.058,0.0702
7,11,0.1076923076923077,0.0455
7,12,0.18504672897196262,0.0492
7,13,0.10726643598615918,0.0426
7,14,0.2052980132450331,0.0606
7,15,0.332703213610586,0.0556
7,16,0.14171122994652408,0.0667
7,17,0.13092979127134724,0.0455
7,18,0.1903807615230461,0.0633
7,19,0.13953488372093023,0.0516
7,20,0.25065963060686014,0.0517
7,21,0.2303370786516854,0.0500
7,22,0.32786885245901637,0.0606
7,23,0.172,0.0437
7,24,0.13043478260869565,0.0572
7,25,0.18250950570342206,0.0586
7,26,0.13588110403397027,0.0556
7,27,0.18133333333333335,0.0588
7,28,0.1987179487179487,0.0358
7,29,0.11394891944990176,0.0323
7,30,0.10084033613445378,0.0333
7,31,0.15875912408759124,0.0588
7,32,0.08928571428571429,0.0286
7,33,0.0875,0.0501
2,1,0.759493670886076,0.2650
2,2,0.5171568627450981,0.2222
2,3,0.729827742520399,0.2941
2,4,0.4215686274509804,0.2143
2,5,0.4722222222222222,0.2500
2,6,0.6892857142857143,0.2353
2,7,0.7291666666666666,0.1667
2,8,0.37037037037037035,0.5000
2,9,0.6785714285714286,0.3431
2,10,0.274,0.2566
2,11,0.9846153846153847,0.2183
2,12,0.8579439252336448,0.2931
2,13,0.8581314878892734,0.2308
2,14,0.013245033112582781,0.1769
2,15,0.7618147448015122,0.2500
2,16,0.7967914438502673,0.2500
2,17,0.5635673624288425,0.2500
2,18,0.35070140280561124,0.2727
2,19,0.6162790697674418,0.2500
2,20,0.5092348284960422,0.3571
2,21,0.4887640449438202,0.2500
2,22,0.8415300546448088,0.3038
2,23,0.98,0.2213
2,24,0.6739130434782609,0.2222
2,25,0.33460076045627374,0.2541
2,26,0.8174097664543525,0.2903
2,27,0.20533333333333334,0.4167
2,28,0.1858974358974359,0.1818
2,29,0.93713163064833,0.2353
2,30,0.5294117647058824,0.2500
2,31,0.3813868613138686,0.2500
2,32,0.5535714285714286,0.2500
2,33,0.6625,0.2000
3,1,0.6329113924050633,0.0551
3,2,0.5563725490196079,0.0565
3,3,0.7969174977334542,0.0818
3,4,0.6339869281045751,0.0627
3,5,0.5,0.0487
3,6,0.24642857142857144,0.0364
3,7,0.1875,0.0224
3,8,0.7160493827160493,0.0678
3,9,0.4226190476190476,0.0450
3,10,0.714,0.0658
3,11,0.1076923076923077,0.0251
3,12,0.7495327102803738,0.0616
3,13,0.16262975778546712,0.0355
3,14,0.019867549668874173,0.0107
3,15,0.22684310018903592,0.0325
3,16,0.7593582887700535,0.0688
3,17,0.8292220113851992,0.0746
3,18,0.8096192384769539,0.0696
3,19,0.5930232558139535,0.0608
3,20,0.8944591029023746,0.1084
3,21,0.38764044943820225,0.0431
3,22,0.825136612021858,0.0740
3,23,0.184,0.0373
3,24,0.25,0.0357
3,25,0.6958174904942965,0.0693
3,26,0.7770700636942676,0.0770
3,27,0.6746666666666666,0.0629
3,28,0.9166666666666666,0.1036
3,29,0.2043222003929273,0.0374
3,30,0.29411764705882354,0.0389
3,31,0.5875912408759124,0.0586
3,32,0.7857142857142857,0.0725
3,33,0.7875,0.0751
10,1,0.05063291139240506,0.0456
10,2,0.09313725490196079,0.0455
10,3,0.11604714415231188,0.0460
10,4,0.058823529411764705,0.0345
10,5,0.08333333333333333,0.0455
10,6,0.07857142857142857,0.0400
10,7,0.0625,0.0348
10,8,0.06790123456790123,0.0297
10,9,0.08928571428571429,0.0500
10,10,0.108,0.0435
10,11,0.015384615384615385,0.0417
10,12,0.11588785046728972,0.0476
10,13,0.03460207612456748,0.0385
10,14,0.11258278145695365,0.0572
10,15,0.11531190926275993,0.0556
10,16,0.10962566844919786,0.0526
10,17,0.09297912713472485,0.0400
10,18,0.10020040080160321,0.0435
10,19,0.19767441860465115,0.0526
10,20,0.08970976253298153,0.0310
10,21,0.10674157303370786,0.0500
10,22,0.09289617486338798,0.0556
10,23,0.088,0.0417
10,24,0.07608695652173914,0.0436
10,25,0.057034220532319393,0.0455
10,26,0.07218683651804671,0.0345
10,27,0.096,0.0297
10,28,0.10897435897435898,0.0400
10,29,0.06679764243614932,0.0345
10,30,0.04201680672268908,0.0294
10,31,0.08211678832116788,0.0588
10,32,0.05357142857142857,0.0278
10,33,0.05,0.0379
8,1,0.08860759493670886,0.0500
8,2,0.0857843137254902,0.0769
8,3,0.13780598368087035,0.0500
8,4,0.06862745098039216,0.0769
8,5,0.16666666666666666,0.0917
8,6,0.1392857142857143,0.0667
8,7,0.08333333333333333,0.0792
8,8,0.25925925925925924,0.0571
8,9,0.25595238095238093,0.0667
8,10,0.124,0.0588
8,11,0.07692307692307693,0.0476
8,12,0.1383177570093458,0.0769
8,13,0.0726643598615917,0.0588
8,14,0.052980132450331126,0.0526
8,15,0.20793950850661624,0.0556
8,16,0.12834224598930483,0.0714
8,17,0.07590132827324478,0.0833
8,18,0.10420841683366733,0.0728
8,19,0.10465116279069768,0.0714
8,20,0.2928759894459103,0.0625
8,21,0.06179775280898876,0.0871
8,22,0.18579234972677597,0.0679
8,23,0.168,0.0500
8,24,0.11956521739130435,0.0526
8,25,0.12927756653992395,0.0714
8,26,0.14225053078556263,0.0526
8,27,0.248,0.0702
8,28,0.05128205128205128,0.0606
8,29,0.13359528487229863,0.0625
8,30,0.08403361344537816,0.0667
8,31,0.060218978102189784,0.0769
8,32,0.07142857142857142,0.0620
8,33,0.1375,0.0714
